trial_id,neurons_encoder,latent_dim,neurons_decoder
96,"[320, 160, 80, 40]",8,"[40, 80, 160, 320, 640]"
97,"[320, 160, 80, 40]",8,"[40, 80, 160, 320, 640]"
98,"[256, 128, 64]",12,[64]
99,"[256, 128, 64]",12,[64]
100,"[256, 128, 64]",12,[64]
101,"[256, 128, 64]",12,[64]
102,"[256, 128, 64]",12,[64]
103,"[256, 128, 64]",12,[64]
104,"[256, 128, 64]",12,[64]
105,"[256, 128, 64]",12,[64]
106,"[256, 128, 64]",12,[64]
107,"[256, 128, 64]",12,[64]
108,"[256, 128, 64]",12,[64]
109,"[256, 128, 64]",12,[64]
110,"[256, 128, 64]",12,[64]
111,"[256, 128, 64]",12,[64]
112,"[256, 128, 64]",12,[64]
113,"[272, 136, 68]",13,[68]
114,"[272, 136, 68]",13,[68]
115,"[272, 136, 68]",13,[68]
116,"[272, 136, 68]",13,"[68, 136, 272]"
117,"[272, 136, 68]",13,[68]
118,"[272, 136, 68]",13,[68]
119,"[272, 136, 68]",13,[68]
120,"[272, 136, 68]",13,[68]
121,"[304, 152, 76]",15,[76]
122,"[304, 152, 76]",15,[76]
123,"[304, 152, 76]",15,[76]
124,"[304, 152, 76]",15,[76]
125,"[304, 152, 76]",15,[76]
126,"[304, 152, 76]",15,[76]
127,"[304, 152, 76]",15,[76]
128,"[800, 400, 200]",72,[200]
129,"[624, 312]",94,[312]
130,"[800, 400]",208,[400]
131,"[816, 408]",209,[408]
132,"[640, 320, 160]",64,[160]
133,"[928, 464]",252,[464]
134,"[784, 392]",206,[392]
135,"[960, 480]",256,[480]
136,"[976, 488]",257,[488]
137,"[256, 128, 64]",12,[64]
138,"[944, 472]",222,[472]
139,"[256, 128, 64]",12,[64]
140,"[976, 488, 244]",112,"[244, 488, 976]"
141,"[256, 128, 64]",12,"[64, 128, 256]"
142,"[288, 144, 72, 36, 18]",3,"[18, 36, 72]"
143,"[832, 416, 208]",105,"[208, 416, 832]"
144,"[544, 272, 136, 68, 34]",6,"[34, 68, 136]"
145,"[832, 416, 208, 104, 52]",10,"[52, 104, 208]"
146,"[288, 144, 72, 36, 18]",3,"[18, 36, 72]"
147,"[880, 440, 220]",108,"[220, 440, 880, 1760]"
148,"[896, 448, 224]",108,"[224, 448, 896, 1792]"
149,"[736, 368, 184]",68,"[184, 368, 736, 1472]"
150,"[896, 448, 224]",76,"[224, 448, 896, 1792]"
151,"[896, 448, 224]",76,"[224, 448, 896, 1792]"
152,[592],310,"[592, 1184, 2368, 4736]"
153,[592],310,[592]
154,[720],368,[720]
155,[752],374,[752]
156,[256],83,[256]
157,[1024],652,[1024]
158,[256],115,[256]
159,"[1024, 512, 256]",115,[256]
160,"[288, 144, 72]",14,[72]
161,"[288, 144, 72]",14,[72]
162,"[288, 144, 72]",14,"[72, 144]"
163,"[288, 144, 72]",14,"[72, 144]"
164,"[288, 144, 72]",14,"[72, 144]"
165,"[288, 144, 72]",14,"[72, 144]"
166,"[288, 144, 72]",14,"[72, 144]"
167,"[272, 136, 68]",13,[68]
168,"[688, 344, 172]",66,"[172, 344, 688, 1376, 2752]"
169,"[272, 136, 68]",13,[68]
170,"[656, 328, 164]",64,"[164, 328, 656, 1312, 2624]"
171,"[656, 328, 164, 82, 41]",8,"[41, 82, 164, 328, 656]"
172,"[256, 128, 64, 32, 16]",3,[16]
173,"[256, 128, 64, 32, 16]",3,[16]
174,"[256, 128, 64]",12,[64]
175,"[272, 136, 68]",13,[68]
176,"[320, 160, 80]",16,[80]
177,"[256, 128, 64]",12,[64]
178,"[528, 264, 132]",26,[132]
179,"[256, 128, 64]",12,[64]
180,"[480, 240, 120]",24,[120]
181,"[464, 232, 116]",23,[116]
182,"[272, 136, 68]",13,[68]
183,"[272, 136, 68]",13,[68]
184,"[272, 136, 68]",13,[68]
185,"[480, 240, 120]",24,[120]
186,"[480, 240, 120]",24,"[120, 240, 480]"
187,"[480, 240, 120]",24,"[120, 240]"
188,"[336, 168, 84]",16,[84]
189,"[304, 152, 76]",15,[76]
190,"[320, 160, 80]",16,[80]
191,"[336, 168, 84]",16,[84]
192,"[320, 160, 80]",16,[80]
