number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
365,0.28745409518315657,0.09263411477836436,2024-12-23 10:58:46.011210,2024-12-23 10:58:49.266847,0 days 00:00:03.255637,0.01799197044422396,96,0.30000000000000004,400,100,2.180136210843332e-06,20,0.0046371832460478405,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.28745409518315657],[0.09263411477836436],-2.0708941938642265,COMPLETE
366,-0.8561746552806411,-0.08511203190940697,2024-12-23 10:58:49.126119,2024-12-23 10:58:51.286982,0 days 00:00:02.160863,0.019798306678269494,40,0.30000000000000004,416,100,1.4680237210644723e-06,20,0.00468768812598811,1,3,adadelta,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[-0.8561746552806411],[-0.08511203190940697],0.09189215251069116,COMPLETE
367,-0.7420863605394903,-0.10270467302799213,2024-12-23 10:58:49.278384,2024-12-23 10:58:51.413690,0 days 00:00:02.135306,0.020199319732896796,40,0.30000000000000004,400,100,1.3918586877033536e-06,20,0.005454245034152364,1,3,adadelta,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[-0.7420863605394903],[-0.10270467302799213],0.3211761269957683,COMPLETE
368,-0.39917376851423336,0.02007937150285133,2024-12-23 10:58:49.314906,2024-12-23 10:58:52.755669,0 days 00:00:03.440763,0.019751252906866468,128,0.30000000000000004,368,100,1.9400444156800543e-06,18,0.005492803234989107,1,3,adadelta,"{'neurons_per_layer_encoder': [368, 184, 92], 'neurons_per_layer_decoder': [92]}",368,[92],"[368, 184, 92]",[-0.39917376851423336],[0.02007937150285133],0.3507924533874203,COMPLETE
369,-0.9133047140781931,-0.13145486569941722,2024-12-23 10:58:49.340692,2024-12-23 10:58:51.505285,0 days 00:00:02.164593,0.01849159720247305,40,0.30000000000000004,368,100,2.0520884092136408e-06,18,0.005739658259586711,1,3,adadelta,"{'neurons_per_layer_encoder': [368, 184, 92], 'neurons_per_layer_decoder': [92]}",368,[92],"[368, 184, 92]",[-0.9133047140781931],[-0.13145486569941722],0.16191436315267357,COMPLETE
370,-0.1902654249681548,-0.800129678398781,2024-12-23 10:58:49.625201,2024-12-23 10:58:51.908564,0 days 00:00:02.283363,0.02168668519445539,40,0.30000000000000004,352,100,2.0010091977672067e-06,17,0.006465334309083193,1,3,adadelta,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[-0.1902654249681548],[-0.800129678398781],0.27525589595217176,COMPLETE
371,-0.873758064107552,-0.006178044919675996,2024-12-23 10:58:49.644191,2024-12-23 10:58:51.649850,0 days 00:00:02.005659,0.02214458797495632,104,0.30000000000000004,368,100,1.9318740585229126e-06,18,0.006274584402378642,1,3,adadelta,"{'neurons_per_layer_encoder': [368, 184, 92], 'neurons_per_layer_decoder': [92]}",368,[92],"[368, 184, 92]",[-0.873758064107552],[-0.006178044919675996],0.17278479740769562,COMPLETE
372,-0.8869639476178031,-0.02252044433473821,2024-12-23 10:58:51.296057,2024-12-23 10:58:52.546642,0 days 00:00:01.250585,0.022052217585762385,128,0.30000000000000004,368,100,2.6317843652328353e-06,36,0.006308474170369735,1,2,sgd,"{'neurons_per_layer_encoder': [368, 184], 'neurons_per_layer_decoder': [184]}",368,[184],"[368, 184]",[-0.8869639476178031],[-0.02252044433473821],0.29454151523687866,COMPLETE
373,-0.3629463642527182,-0.02106426426551211,2024-12-23 10:58:51.422221,2024-12-23 10:58:54.183938,0 days 00:00:02.761717,0.025976766366918997,128,0.30000000000000004,368,100,2.6263455866419037e-06,36,0.006648378285006485,1,2,sgd,"{'neurons_per_layer_encoder': [368, 184], 'neurons_per_layer_decoder': [184]}",368,[184],"[368, 184]",[-0.3629463642527182],[-0.02106426426551211],-0.052001308031558335,COMPLETE
374,-0.738688598527065,-0.16581639728213515,2024-12-23 10:58:51.512587,2024-12-23 10:58:52.724959,0 days 00:00:01.212372,0.043114672013085026,72,0.30000000000000004,368,100,2.3012127937075345e-06,36,0.003770933217375515,1,2,sgd,"{'neurons_per_layer_encoder': [368, 184], 'neurons_per_layer_decoder': [184]}",368,[184],"[368, 184]",[-0.738688598527065],[-0.16581639728213515],0.323852234540803,COMPLETE
375,0.06451763923343701,-0.04397470290390837,2024-12-23 10:58:51.657639,2024-12-23 10:58:58.885496,0 days 00:00:07.227857,0.018361502736355863,88,0.30000000000000004,384,100,2.7087247247567595e-06,172,0.003773303220421259,4,1,sgd,"{'neurons_per_layer_encoder': [384], 'neurons_per_layer_decoder': [384, 768, 1536, 3072]}",384,"[384, 768, 1536, 3072]",[384],[0.06451763923343701],[-0.04397470290390837],0.269343269279746,COMPLETE
376,-0.27445095264837316,0.02002952069927022,2024-12-23 10:58:51.915438,2024-12-23 10:58:57.417008,0 days 00:00:05.501570,0.018108245547362997,64,0.30000000000000004,368,100,2.757511053957728e-06,36,0.0036038687111976503,4,2,sgd,"{'neurons_per_layer_encoder': [368, 184], 'neurons_per_layer_decoder': [184, 368, 736, 1472]}",368,"[184, 368, 736, 1472]","[368, 184]",[-0.27445095264837316],[0.02002952069927022],0.2660846605691298,COMPLETE
377,-0.8480022429437146,-0.05308478519626414,2024-12-23 10:58:52.554706,2024-12-23 10:58:54.418037,0 days 00:00:01.863331,0.025592934807839487,64,0.30000000000000004,384,100,2.3470273545086933e-06,9,0.004169356936107941,4,4,sgd,"{'neurons_per_layer_encoder': [384, 192, 96, 48], 'neurons_per_layer_decoder': [48, 96, 192, 384]}",384,"[48, 96, 192, 384]","[384, 192, 96, 48]",[-0.8480022429437146],[-0.05308478519626414],0.2626719054059541,COMPLETE
378,-1.0293290458056994,-0.49903042100663764,2024-12-23 10:58:52.732844,2024-12-23 10:58:56.666526,0 days 00:00:03.933682,0.01796528169923422,88,0.30000000000000004,384,100,2.605770153498482e-06,172,0.003723987714253588,4,1,adam,"{'neurons_per_layer_encoder': [384], 'neurons_per_layer_decoder': [384, 768, 1536, 3072]}",384,"[384, 768, 1536, 3072]",[384],[-1.0293290458056994],[-0.49903042100663764],0.21192917030701852,COMPLETE
379,0.22938263934814407,0.0014861253037438127,2024-12-23 10:58:52.766974,2024-12-23 10:58:56.887661,0 days 00:00:04.120687,0.035736486106668186,88,0.30000000000000004,384,100,2.768419386801897e-06,172,0.004281217744127647,1,1,adam,"{'neurons_per_layer_encoder': [384], 'neurons_per_layer_decoder': [384]}",384,[384],[384],[0.22938263934814407],[0.0014861253037438127],-3.654957584165044,COMPLETE
380,0.3410087426052598,0.10934106142525435,2024-12-23 10:58:54.192001,2024-12-23 10:59:00.108667,0 days 00:00:05.916666,0.0873799445903451,64,0.30000000000000004,384,100,2.6530384508957507e-06,9,0.0039025602512200493,4,4,adam,"{'neurons_per_layer_encoder': [384, 192, 96, 48], 'neurons_per_layer_decoder': [48, 96, 192, 384]}",384,"[48, 96, 192, 384]","[384, 192, 96, 48]",[0.3410087426052598],[0.10934106142525435],-1.0254342705912136,COMPLETE
381,-1.7998198378682222,-1.4578459768841197,2024-12-23 10:58:54.424450,2024-12-23 10:58:58.714215,0 days 00:00:04.289765,0.017995557231953792,104,0.30000000000000004,384,100,4.6701748405443655e-05,172,0.0038421623834357294,4,1,adam,"{'neurons_per_layer_encoder': [384], 'neurons_per_layer_decoder': [384, 768, 1536, 3072]}",384,"[384, 768, 1536, 3072]",[384],[-1.7998198378682222],[-1.4578459768841197],0.6106947466601177,COMPLETE
382,0.13068796797240045,0.004316192632199289,2024-12-23 10:58:56.677539,2024-12-23 10:59:00.586984,0 days 00:00:03.909445,0.01873725655742295,88,0.30000000000000004,352,100,5.133412699961209e-05,17,0.004276590388225719,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[0.13068796797240045],[0.004316192632199289],-0.8639041554511991,COMPLETE
383,0.21906237044145882,0.021945211383520014,2024-12-23 10:58:56.898627,2024-12-23 10:59:00.156379,0 days 00:00:03.257752,0.1092043593984607,104,0.30000000000000004,352,100,2.7917984012734245e-05,17,0.004916404038403272,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[0.21906237044145882],[0.021945211383520014],-0.7166210301310052,COMPLETE
384,0.15197007303253962,0.10019492176346179,2024-12-23 10:58:57.427493,2024-12-23 10:59:01.249890,0 days 00:00:03.822397,0.1527599787681989,72,0.30000000000000004,416,100,2.902053632762223e-05,20,0.005095611567402793,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.15197007303253962],[0.10019492176346179],-1.1217552863249765,COMPLETE
385,0.08873544914459408,0.0056731864074104355,2024-12-23 10:58:58.723257,2024-12-23 10:59:02.149654,0 days 00:00:03.426397,0.1238647893589969,72,0.30000000000000004,352,100,3.063546419110329e-05,17,0.004970906732372432,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[0.08873544914459408],[0.0056731864074104355],-1.506087947168057,COMPLETE
386,0.41024324186249217,0.07792682047695842,2024-12-23 10:58:58.894116,2024-12-23 10:59:02.549239,0 days 00:00:03.655123,0.10383534087660076,56,0.30000000000000004,416,100,1.73468590292449e-06,20,0.005057023864717705,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.41024324186249217],[0.07792682047695842],-2.201446677947149,COMPLETE
387,0.04882099648936922,0.018607587395482517,2024-12-23 10:59:00.116500,2024-12-23 10:59:03.583792,0 days 00:00:03.467292,0.12285057961521746,72,0.30000000000000004,416,100,0.00016480155595626747,20,0.00757863341035522,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.04882099648936922],[0.018607587395482517],-1.0909997279208956,COMPLETE
388,0.3388428588741982,0.06728148109158438,2024-12-23 10:59:00.164537,2024-12-23 10:59:02.564371,0 days 00:00:02.399834,0.05120820132094292,40,0.30000000000000004,416,100,1.6545630881708223e-06,20,0.007839860238501363,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.3388428588741982],[0.06728148109158438],-1.216356378646737,COMPLETE
389,0.3285241481591822,0.04963704064836483,2024-12-23 10:59:00.595031,2024-12-23 10:59:03.567441,0 days 00:00:02.972410,0.05212394079376748,120,0.30000000000000004,416,100,1.796988790853652e-06,20,0.007313582853479347,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.3285241481591822],[0.04963704064836483],-0.7431100692571946,COMPLETE
390,0.5197782212510123,0.11836636582410864,2024-12-23 10:59:01.256364,2024-12-23 10:59:04.824890,0 days 00:00:03.568526,0.02081080081847625,56,0.30000000000000004,416,100,1.6980279990722325e-06,20,0.007050741497889385,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.5197782212510123],[0.11836636582410864],-2.0620396245427117,COMPLETE
391,0.2124220590646444,0.08279478292275111,2024-12-23 10:59:02.157245,2024-12-23 10:59:05.782854,0 days 00:00:03.625609,0.017097208527536968,120,0.30000000000000004,416,100,1.6905753015079555e-06,20,0.005347386694867639,1,3,adam,"{'neurons_per_layer_encoder': [416, 208, 104], 'neurons_per_layer_decoder': [104]}",416,[104],"[416, 208, 104]",[0.2124220590646444],[0.08279478292275111],-1.214419588961486,COMPLETE
392,0.6440509703773033,0.16917440514358084,2024-12-23 10:59:02.556182,2024-12-23 10:59:06.278786,0 days 00:00:03.722604,0.016808145506172087,40,0.30000000000000004,400,100,2.174252985277277e-06,20,0.007027051510589448,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.6440509703773033],[0.16917440514358084],-1.1448786443147148,COMPLETE
393,-0.04523954806461239,-0.10402276777010444,2024-12-23 10:59:02.571466,2024-12-23 10:59:07.065838,0 days 00:00:04.494372,0.01744194289474782,56,0.30000000000000004,400,100,2.249869284003334e-06,20,1.6495360614400968e-05,3,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100, 200, 400]}",400,"[100, 200, 400]","[400, 200, 100]",[-0.04523954806461239],[-0.10402276777010444],0.2122566601263253,COMPLETE
394,0.3144025110750007,0.1506320052390897,2024-12-23 10:59:03.574780,2024-12-23 10:59:07.229923,0 days 00:00:03.655143,0.01655436347008938,48,0.30000000000000004,400,100,2.1777136552189614e-06,20,0.003178105502433856,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.3144025110750007],[0.1506320052390897],-2.1889967104110513,COMPLETE
395,0.2874809430159285,-0.028310976723798564,2024-12-23 10:59:03.593492,2024-12-23 10:59:06.102764,0 days 00:00:02.509272,0.06184015804909685,56,0.30000000000000004,400,100,2.0987035736185785e-06,20,0.005985423487821123,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.2874809430159285],[-0.028310976723798564],-1.6367719790551165,COMPLETE
396,0.34149429381532315,0.11029879940163134,2024-12-23 10:59:04.832723,2024-12-23 10:59:07.650906,0 days 00:00:02.818183,0.01679687838557044,40,0.30000000000000004,400,100,2.2067872545758387e-06,20,0.0057598065178607084,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.34149429381532315],[0.11029879940163134],-1.1139646231828637,COMPLETE
397,0.41400670146760055,0.06731572801849628,2024-12-23 10:59:05.789923,2024-12-23 10:59:09.305745,0 days 00:00:03.515822,0.02322917123917945,48,0.30000000000000004,400,100,2.2406445769937675e-06,20,0.004422043689237212,1,3,adam,"{'neurons_per_layer_encoder': [400, 200, 100], 'neurons_per_layer_decoder': [100]}",400,[100],"[400, 200, 100]",[0.41400670146760055],[0.06731572801849628],-2.4480316388013748,COMPLETE
398,0.402989413912354,0.14471607301453782,2024-12-23 10:59:06.109495,2024-12-23 10:59:09.671666,0 days 00:00:03.562171,0.0230105525016881,48,0.30000000000000004,352,100,5.996982974449844e-05,17,0.0031746166304984333,1,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88]}",352,[88],"[352, 176, 88]",[0.402989413912354],[0.14471607301453782],-0.3423674744215926,COMPLETE
399,0.25746058448587905,0.21401156110393016,2024-12-23 10:59:06.286898,2024-12-23 10:59:11.876603,0 days 00:00:05.589705,0.016626494636992027,48,0.30000000000000004,352,100,3.4889007401069453e-05,4,0.003194654390564517,5,5,adam,"{'neurons_per_layer_encoder': [352, 176, 88, 44, 22], 'neurons_per_layer_decoder': [22, 44, 88, 176, 352]}",352,"[22, 44, 88, 176, 352]","[352, 176, 88, 44, 22]",[0.25746058448587905],[0.21401156110393016],0.34261142502721104,COMPLETE
400,0.18743000771722818,0.021328465073798708,2024-12-23 10:59:07.073232,2024-12-23 10:59:11.193110,0 days 00:00:04.119878,0.055819123377580014,112,0.4,448,100,6.50890266159438e-05,11,0.004212261539125514,2,4,adam,"{'neurons_per_layer_encoder': [448, 224, 112, 56], 'neurons_per_layer_decoder': [56, 112]}",448,"[56, 112]","[448, 224, 112, 56]",[0.18743000771722818],[0.021328465073798708],0.297222839615398,COMPLETE
401,0.1762178245107472,0.007118130372919085,2024-12-23 10:59:07.237798,2024-12-23 10:59:10.677182,0 days 00:00:03.439384,0.01945142147971204,40,0.4,784,100,2.3209798251634933e-06,9,0.004581259944753163,2,5,adam,"{'neurons_per_layer_encoder': [784, 392, 196, 98, 49], 'neurons_per_layer_decoder': [49, 98]}",784,"[49, 98]","[784, 392, 196, 98, 49]",[0.1762178245107472],[0.007118130372919085],-0.42763381289795005,COMPLETE
402,0.6006543415659309,0.32952600210442995,2024-12-23 10:59:07.657583,2024-12-23 10:59:11.668002,0 days 00:00:04.010419,0.019199854415103558,40,0.30000000000000004,352,100,1.8452710704184833e-05,17,0.004565723919133652,2,3,adam,"{'neurons_per_layer_encoder': [352, 176, 88], 'neurons_per_layer_decoder': [88, 176]}",352,"[88, 176]","[352, 176, 88]",[0.6006543415659309],[0.32952600210442995],-0.04094628827227258,COMPLETE
403,-0.6224313622481012,0.002192772767205753,2024-12-23 10:59:09.313082,2024-12-23 10:59:14.228768,0 days 00:00:04.915686,0.019225084344608602,40,0.4,368,100,3.66401838726398e-05,4,0.004509080316608251,2,5,adadelta,"{'neurons_per_layer_encoder': [368, 184, 92, 46, 23], 'neurons_per_layer_decoder': [23, 46]}",368,"[23, 46]","[368, 184, 92, 46, 23]",[-0.6224313622481012],[0.002192772767205753],0.3555822497762055,COMPLETE
404,-0.18084360563199264,-0.05946207006013893,2024-12-23 10:59:09.679296,2024-12-23 10:59:19.798417,0 days 00:00:10.119121,0.019157112749935767,80,0.4,784,100,7.308413034689675e-05,71,0.0044719781605024825,5,3,adadelta,"{'neurons_per_layer_encoder': [784, 392, 196], 'neurons_per_layer_decoder': [196, 392, 784, 1568, 3136]}",784,"[196, 392, 784, 1568, 3136]","[784, 392, 196]",[-0.18084360563199264],[-0.05946207006013893],0.8875301844765191,COMPLETE
405,-0.7798511097333474,-0.034757308803099685,2024-12-23 10:59:10.684400,2024-12-23 10:59:14.925518,0 days 00:00:04.241118,0.018641271685513678,80,0.30000000000000004,448,100,2.907027287904806e-06,11,0.0044132629150510465,5,4,adadelta,"{'neurons_per_layer_encoder': [448, 224, 112, 56], 'neurons_per_layer_decoder': [56, 112, 224, 448, 896]}",448,"[56, 112, 224, 448, 896]","[448, 224, 112, 56]",[-0.7798511097333474],[-0.034757308803099685],0.4366478919447035,COMPLETE
406,-0.1851106303490444,0.04697431095723004,2024-12-23 10:59:11.200365,2024-12-23 10:59:18.476295,0 days 00:00:07.275930,0.018620297069544874,80,0.30000000000000004,352,100,3.6263718107893396e-05,8,0.005491238294479778,5,4,adadelta,"{'neurons_per_layer_encoder': [352, 176, 88, 44], 'neurons_per_layer_decoder': [44, 88, 176, 352, 704]}",352,"[44, 88, 176, 352, 704]","[352, 176, 88, 44]",[-0.1851106303490444],[0.04697431095723004],0.5900230508710604,COMPLETE
407,-0.003952802906550312,-0.04886492166743239,2024-12-23 10:59:11.675160,2024-12-23 10:59:19.858406,0 days 00:00:08.183246,0.018581213451206204,40,0.30000000000000004,368,100,0.00011021616397903439,4,0.005407662843515273,5,5,adadelta,"{'neurons_per_layer_encoder': [368, 184, 92, 46, 23], 'neurons_per_layer_decoder': [23, 46, 92, 184, 368]}",368,"[23, 46, 92, 184, 368]","[368, 184, 92, 46, 23]",[-0.003952802906550312],[-0.04886492166743239],0.7450971803296217,COMPLETE
408,-0.46726863667107366,-0.12063614587262106,2024-12-23 10:59:11.886349,2024-12-23 10:59:17.210583,0 days 00:00:05.324234,0.018969165944672607,80,0.30000000000000004,352,100,2.9279467721373966e-06,8,0.005297898039355948,1,4,adadelta,"{'neurons_per_layer_encoder': [352, 176, 88, 44], 'neurons_per_layer_decoder': [44]}",352,[44],"[352, 176, 88, 44]",[-0.46726863667107366],[-0.12063614587262106],0.2594285203366007,COMPLETE
409,0.005265715309653918,-0.057342435058495456,2024-12-23 10:59:14.236887,2024-12-23 10:59:22.121722,0 days 00:00:07.884835,0.18034571630905857,80,0.30000000000000004,1008,100,1.9263858428597173e-06,25,0.005503401215578086,5,4,sgd,"{'neurons_per_layer_encoder': [1008, 504, 252, 126], 'neurons_per_layer_decoder': [126, 252, 504, 1008, 2016]}",1008,"[126, 252, 504, 1008, 2016]","[1008, 504, 252, 126]",[0.005265715309653918],[-0.057342435058495456],0.3745349880318983,COMPLETE
410,0.20890846654699957,-0.2223430481582913,2024-12-23 10:59:14.933209,2024-12-23 10:59:22.069138,0 days 00:00:07.135929,0.07942464109903355,40,0.30000000000000004,848,100,0.00011086626680204604,106,0.009068815903716557,3,3,sgd,"{'neurons_per_layer_encoder': [848, 424, 212], 'neurons_per_layer_decoder': [212, 424, 848]}",848,"[212, 424, 848]","[848, 424, 212]",[0.20890846654699957],[-0.2223430481582913],0.8257509685165512,COMPLETE
411,0.30000193040604295,0.047191663196691214,2024-12-23 10:59:17.217415,2024-12-23 10:59:24.193169,0 days 00:00:06.975754,0.017602336189207216,40,0.30000000000000004,960,100,2.0245109313808025e-06,112,0.008828080969356377,3,3,sgd,"{'neurons_per_layer_encoder': [960, 480, 240], 'neurons_per_layer_decoder': [240, 480, 960]}",960,"[240, 480, 960]","[960, 480, 240]",[0.30000193040604295],[0.047191663196691214],0.2808692345816247,COMPLETE
412,0.3076031271628007,-0.10837410947057613,2024-12-23 10:59:18.485042,2024-12-23 10:59:24.721081,0 days 00:00:06.236039,0.029974960725681465,40,0.30000000000000004,848,100,1.7870822849642427e-05,106,0.008632959535811327,3,3,sgd,"{'neurons_per_layer_encoder': [848, 424, 212], 'neurons_per_layer_decoder': [212, 424, 848]}",848,"[212, 424, 848]","[848, 424, 212]",[0.3076031271628007],[-0.10837410947057613],0.5184266869211887,COMPLETE
413,0.18215259292139263,0.1450777908129406,2024-12-23 10:59:19.806657,2024-12-23 10:59:26.210095,0 days 00:00:06.403438,0.08014740924572257,40,0.30000000000000004,1008,100,1.9023583480158798e-06,82,0.00609017419125642,3,3,sgd,"{'neurons_per_layer_encoder': [1008, 504, 252], 'neurons_per_layer_decoder': [252, 504, 1008]}",1008,"[252, 504, 1008]","[1008, 504, 252]",[0.18215259292139263],[0.1450777908129406],0.29044859895721453,COMPLETE
414,0.15043132471638432,0.053937714190488095,2024-12-23 10:59:19.867791,2024-12-23 10:59:24.117769,0 days 00:00:04.249978,0.1783130561410464,40,0.30000000000000004,384,100,1.8696922172422922e-06,19,0.006217073559409212,3,3,sgd,"{'neurons_per_layer_encoder': [384, 192, 96], 'neurons_per_layer_decoder': [96, 192, 384]}",384,"[96, 192, 384]","[384, 192, 96]",[0.15043132471638432],[0.053937714190488095],0.2508598272631663,COMPLETE
415,0.42303029076977605,0.14719174926939627,2024-12-23 10:59:22.076258,2024-12-23 10:59:27.325495,0 days 00:00:05.249237,0.015717198657344163,40,0.30000000000000004,752,100,1.94521865089364e-06,69,0.00244000946937382,1,3,adam,"{'neurons_per_layer_encoder': [752, 376, 188], 'neurons_per_layer_decoder': [188]}",752,[188],"[752, 376, 188]",[0.42303029076977605],[0.14719174926939627],-1.4607844535088337,COMPLETE
416,0.5886458525630724,0.4104285780613335,2024-12-23 10:59:22.391732,2024-12-23 10:59:26.668851,0 days 00:00:04.277119,0.029953440028158668,40,0.30000000000000004,384,100,1.180283356505292e-06,19,0.0026799217200336603,1,3,adam,"{'neurons_per_layer_encoder': [384, 192, 96], 'neurons_per_layer_decoder': [96]}",384,[96],"[384, 192, 96]",[0.5886458525630724],[0.4104285780613335],-0.6529147832905896,COMPLETE
417,0.25514759948992405,0.21809061016113285,2024-12-23 10:59:24.124781,2024-12-23 10:59:29.353809,0 days 00:00:05.229028,0.01614861863255282,40,0.30000000000000004,720,100,0.0007360748669551772,200,2.3597721946867286e-05,1,2,adam,"{'neurons_per_layer_encoder': [720, 360], 'neurons_per_layer_decoder': [360]}",720,[360],"[720, 360]",[0.25514759948992405],[0.21809061016113285],0.9426959693816623,COMPLETE
418,0.5232289887483736,0.25930370813714987,2024-12-23 10:59:24.212604,2024-12-23 10:59:29.747346,0 days 00:00:05.534742,0.01620720102945275,40,0.30000000000000004,880,100,1.204080434336902e-06,216,0.0025171834816326913,1,2,adam,"{'neurons_per_layer_encoder': [880, 440], 'neurons_per_layer_decoder': [440]}",880,[440],"[880, 440]",[0.5232289887483736],[0.25930370813714987],-1.0620311964566749,COMPLETE
419,0.45790783724857487,0.32024669976083486,2024-12-23 10:59:24.728509,2024-12-23 10:59:28.706747,0 days 00:00:03.978238,0.13574259904783043,40,0.30000000000000004,336,100,2.501262507135906e-06,65,0.002519003238726399,1,2,adam,"{'neurons_per_layer_encoder': [336, 168], 'neurons_per_layer_decoder': [168]}",336,[168],"[336, 168]",[0.45790783724857487],[0.32024669976083486],-1.0447880379593575,COMPLETE
420,0.2194739231177869,0.08227710242444652,2024-12-23 10:59:26.490417,2024-12-23 10:59:29.469600,0 days 00:00:02.979183,0.015611065611346285,40,0.30000000000000004,752,100,2.473625717769555e-06,203,0.004883430815338382,1,2,adam,"{'neurons_per_layer_encoder': [752, 376], 'neurons_per_layer_decoder': [376]}",752,[376],"[752, 376]",[0.2194739231177869],[0.08227710242444652],-1.1324824684647987,COMPLETE
421,0.48868002409351263,-0.0021985881498074455,2024-12-23 10:59:26.676164,2024-12-23 10:59:31.591456,0 days 00:00:04.915292,0.015694285865153337,40,0.30000000000000004,720,100,1.2269603298444483e-06,136,2.3361493017465322e-05,1,2,adam,"{'neurons_per_layer_encoder': [720, 360], 'neurons_per_layer_decoder': [360]}",720,[360],"[720, 360]",[0.48868002409351263],[-0.0021985881498074455],0.12957602936352916,COMPLETE
422,0.43608732550565,0.1637450889196238,2024-12-23 10:59:27.333893,2024-12-23 10:59:32.797866,0 days 00:00:05.463973,0.13644261470566152,40,0.30000000000000004,880,100,2.444608522004967e-06,216,2.1818486264953254e-05,1,2,adam,"{'neurons_per_layer_encoder': [880, 440], 'neurons_per_layer_decoder': [440]}",880,[440],"[880, 440]",[0.43608732550565],[0.1637450889196238],0.218763494662428,COMPLETE
423,0.1914952925572585,0.08060275468608336,2024-12-23 10:59:28.714058,2024-12-23 10:59:34.004625,0 days 00:00:05.290567,0.021109846176125453,40,0.30000000000000004,880,100,0.0007348302491093031,108,0.0036136058567195818,1,3,adam,"{'neurons_per_layer_encoder': [880, 440, 220], 'neurons_per_layer_decoder': [220]}",880,[220],"[880, 440, 220]",[0.1914952925572585],[0.08060275468608336],0.10601292579846333,COMPLETE
424,0.5480406056543319,0.3718010162890819,2024-12-23 10:59:29.363054,2024-12-23 10:59:33.355679,0 days 00:00:03.992625,0.02137524958592809,40,0.30000000000000004,336,100,2.408132733969129e-06,16,0.004574582269027215,1,3,adam,"{'neurons_per_layer_encoder': [336, 168, 84], 'neurons_per_layer_decoder': [84]}",336,[84],"[336, 168, 84]",[0.5480406056543319],[0.3718010162890819],-0.7475243035764466,COMPLETE
425,0.4445673280880048,-0.03180694561184838,2024-12-23 10:59:29.478027,2024-12-23 10:59:33.901583,0 days 00:00:04.423556,0.017458460021409657,40,0.30000000000000004,432,100,2.407625732184961e-05,21,1.3571794020922125e-05,1,3,adam,"{'neurons_per_layer_encoder': [432, 216, 108], 'neurons_per_layer_decoder': [108]}",432,[108],"[432, 216, 108]",[0.4445673280880048],[-0.03180694561184838],0.47250155408043415,COMPLETE
