number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_model_summary,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
55,-0.8864245812619909,2025-05-07 07:47:08.124063,2025-05-07 07:47:14.451130,0 days 00:00:06.327067,0.02157579121469873,96,0.30000000000000004,148,160,0.00010417775755228814,3853,0.0006367082510405151,4,5,sgd,"{'neurons_per_layer_encoder': [148, 296, 592, 1184, 2368], 'neurons_per_layer_decoder': [2368, 1184, 592, 296]}",148,,"[2368, 1184, 592, 296]","[148, 296, 592, 1184, 2368]",[-0.8864245812619909],0.9544928146659171,COMPLETE
56,-0.03371655989581912,2025-05-07 07:47:12.993881,2025-05-07 07:47:40.966128,0 days 00:00:27.972247,0.01914225629462511,96,0.30000000000000004,148,160,8.806145693363188e-05,3889,0.0013038243024220502,4,5,sgd,"{'neurons_per_layer_encoder': [148, 296, 592, 1184, 2368], 'neurons_per_layer_decoder': [2368, 1184, 592, 296]}",148,,"[2368, 1184, 592, 296]","[148, 296, 592, 1184, 2368]",[-0.03371655989581912],0.9701850603002999,COMPLETE
57,-0.08116687533331168,2025-05-07 07:47:14.459854,2025-05-07 07:47:34.207506,0 days 00:00:19.747652,0.028114875076516267,32,0.30000000000000004,124,180,0.00012500578658576741,2671,0.0012426764050560701,4,5,sgd,"{'neurons_per_layer_encoder': [124, 248, 496, 992, 1984], 'neurons_per_layer_decoder': [1984, 992, 496, 248]}",124,,"[1984, 992, 496, 248]","[124, 248, 496, 992, 1984]",[-0.08116687533331168],0.9728289670601473,COMPLETE
58,0.056207280857647146,2025-05-07 07:47:14.605694,2025-05-07 07:47:41.747539,0 days 00:00:27.141845,0.01003583942566662,128,0.30000000000000004,104,180,0.00014074061781327955,2600,0.001425475532321623,4,5,sgd,"{'neurons_per_layer_encoder': [104, 208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208]}",104,,"[1664, 832, 416, 208]","[104, 208, 416, 832, 1664]",[0.056207280857647146],0.9755377152760707,COMPLETE
59,-0.16047115205881135,2025-05-07 07:47:16.621254,2025-05-07 07:47:28.902983,0 days 00:00:12.281729,0.11520771113014609,96,0.30000000000000004,4,180,5.8284800586858715e-05,73,0.0004381620722902644,2,5,sgd,"{'neurons_per_layer_encoder': [4, 8, 16, 32, 64], 'neurons_per_layer_decoder': [64, 32]}",4,,"[64, 32]","[4, 8, 16, 32, 64]",[-0.16047115205881135],0.7097368270625128,COMPLETE
60,-0.12747778124847464,2025-05-07 07:47:27.245903,2025-05-07 07:47:33.845867,0 days 00:00:06.599964,0.017340498112816675,88,0.30000000000000004,48,180,5.785550364532472e-05,945,0.00045551968198449973,2,5,sgd,"{'neurons_per_layer_encoder': [48, 96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384]}",48,,"[768, 384]","[48, 96, 192, 384, 768]",[-0.12747778124847464],0.872758298597232,COMPLETE
61,-0.4595696544138408,2025-05-07 07:47:28.914670,2025-05-07 07:47:34.759248,0 days 00:00:05.844578,0.17150229936362466,88,0.30000000000000004,20,200,9.836064420132738e-06,452,0.0002541837033710285,2,5,sgd,"{'neurons_per_layer_encoder': [20, 40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160]}",20,,"[320, 160]","[20, 40, 80, 160, 320]",[-0.4595696544138408],0.6125013299228836,COMPLETE
62,-0.586338993533623,2025-05-07 07:47:33.856569,2025-05-07 07:47:36.070899,0 days 00:00:02.214330,0.027249407602357615,96,0.2,20,200,7.686910593467705e-06,211,0.0013523309563765976,2,4,sgd,"{'neurons_per_layer_encoder': [20, 40, 80, 160], 'neurons_per_layer_decoder': [160, 80]}",20,,"[160, 80]","[20, 40, 80, 160]",[-0.586338993533623],0.6744309910189309,COMPLETE
63,-0.37255049978227195,2025-05-07 07:47:34.222349,2025-05-07 07:47:38.844251,0 days 00:00:04.621902,0.15973698491520769,96,0.2,24,200,7.779286645179641e-06,54,0.0002849648807160821,2,2,sgd,"{'neurons_per_layer_encoder': [24, 48], 'neurons_per_layer_decoder': [48, 24]}",24,,"[48, 24]","[24, 48]",[-0.37255049978227195],0.7075587549855672,COMPLETE
64,0.08329479331733769,2025-05-07 07:47:34.770157,2025-05-07 07:47:44.471406,0 days 00:00:09.701249,0.06853660175839135,96,0.2,44,200,2.216798154983581e-05,518,0.0022319376127156263,3,4,sgd,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88]}",44,,"[352, 176, 88]","[44, 88, 176, 352]",[0.08329479331733769],0.7357306518140689,COMPLETE
65,0.018806273317129696,2025-05-07 07:47:36.080759,2025-05-07 07:47:56.641141,0 days 00:00:20.560382,0.017997736612127918,128,0.30000000000000004,88,160,0.00013781608031074836,1857,0.0022339990351013944,4,5,sgd,"{'neurons_per_layer_encoder': [88, 176, 352, 704, 1408], 'neurons_per_layer_decoder': [1408, 704, 352, 176]}",88,,"[1408, 704, 352, 176]","[88, 176, 352, 704, 1408]",[0.018806273317129696],0.9688388580896178,COMPLETE
66,-0.005332602070835302,2025-05-07 07:47:38.854858,2025-05-07 07:47:52.381782,0 days 00:00:13.526924,0.016944552115311585,128,0.30000000000000004,104,160,5.003942895970266e-06,1984,0.0021877049834123957,4,5,sgd,"{'neurons_per_layer_encoder': [104, 208, 416, 832, 1664], 'neurons_per_layer_decoder': [1664, 832, 416, 208]}",104,,"[1664, 832, 416, 208]","[104, 208, 416, 832, 1664]",[-0.005332602070835302],0.7299363631656622,COMPLETE
67,-0.03649122506742963,2025-05-07 07:47:40.985013,2025-05-07 07:47:52.612443,0 days 00:00:11.627430,0.016426461669042883,128,0.30000000000000004,108,160,5.089845657895267e-06,2004,0.0022621582898771702,4,5,sgd,"{'neurons_per_layer_encoder': [108, 216, 432, 864, 1728], 'neurons_per_layer_decoder': [1728, 864, 432, 216]}",108,,"[1728, 864, 432, 216]","[108, 216, 432, 864, 1728]",[-0.03649122506742963],0.7466412032790664,COMPLETE
68,-0.04112769558837015,2025-05-07 07:47:41.762667,2025-05-07 07:47:53.456094,0 days 00:00:11.693427,0.011477921455517098,128,0.30000000000000004,108,180,0.0002433487212249571,2004,0.003415524126298708,4,5,sgd,"{'neurons_per_layer_encoder': [108, 216, 432, 864, 1728], 'neurons_per_layer_decoder': [1728, 864, 432, 216]}",108,,"[1728, 864, 432, 216]","[108, 216, 432, 864, 1728]",[-0.04112769558837015],0.9838122641314899,COMPLETE
69,0.30735495554247905,2025-05-07 07:47:44.484067,2025-05-07 07:47:57.273844,0 days 00:00:12.789777,0.06989670462311386,104,0.2,40,200,4.989617523058216e-06,536,0.002200504600015048,3,4,sgd,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80]}",40,,"[320, 160, 80]","[40, 80, 160, 320]",[0.30735495554247905],0.7317008025759094,COMPLETE
70,0.009303282753525766,2025-05-07 07:47:52.395871,2025-05-07 07:47:58.638944,0 days 00:00:06.243073,0.06996742384425143,112,0.2,52,200,2.2548782303365498e-05,692,0.0034161637623736306,3,4,sgd,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104]}",52,,"[416, 208, 104]","[52, 104, 208, 416]",[0.009303282753525766],0.7328641606588165,COMPLETE
71,-0.08321346612815694,2025-05-07 07:47:52.624231,2025-05-07 07:47:57.527733,0 days 00:00:04.903502,0.010065290181092633,112,0.2,40,200,1.1282865590754007e-06,532,0.0008770752867674824,3,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80]}",40,,"[320, 160, 80]","[40, 80, 160, 320]",[-0.08321346612815694],0.16862105576583036,COMPLETE
72,0.1309098149494342,2025-05-07 07:47:53.464743,2025-05-07 07:47:59.320329,0 days 00:00:05.855586,0.06507390345475253,104,0.2,40,200,2.510149691707621e-06,505,0.0009491101138173351,3,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80]}",40,,"[320, 160, 80]","[40, 80, 160, 320]",[0.1309098149494342],0.11518629830166273,COMPLETE
73,-0.20395844205455838,2025-05-07 07:47:56.649678,2025-05-07 07:48:02.527658,0 days 00:00:05.877980,0.048859572044970496,120,0.2,88,200,2.1526522987329045e-05,846,0.0033284762947488524,3,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176]}",88,,"[704, 352, 176]","[88, 176, 352, 704]",[-0.20395844205455838],0.5513814558900125,COMPLETE
74,-0.44680839143551565,2025-05-07 07:47:57.281944,2025-05-07 07:48:00.586006,0 days 00:00:03.304062,0.06877141207093926,112,0.2,40,200,2.161630141762178e-06,523,0.007666089507907232,3,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80]}",40,,"[320, 160, 80]","[40, 80, 160, 320]",[-0.44680839143551565],-0.39135282223855006,COMPLETE
75,-0.003980464618832169,2025-05-07 07:47:57.535151,2025-05-07 07:48:01.889552,0 days 00:00:04.354401,0.06894919041863415,120,0.2,56,200,1.8952125370636697e-06,727,0.003003119628572765,3,4,sgd,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224, 112]}",56,,"[448, 224, 112]","[56, 112, 224, 448]",[-0.003980464618832169],0.5643932014574998,COMPLETE
76,0.1760254223550517,2025-05-07 07:47:58.647354,2025-05-07 07:48:08.978146,0 days 00:00:10.330792,0.04917120883491157,120,0.2,88,200,2.4027551478349108e-06,843,0.002088216845642242,3,4,sgd,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176]}",88,,"[704, 352, 176]","[88, 176, 352, 704]",[0.1760254223550517],0.644573069019014,COMPLETE
77,-0.6850962222928392,2025-05-07 07:47:59.328574,2025-05-07 07:48:03.144653,0 days 00:00:03.816079,0.048666934184021675,104,0.2,64,200,2.018262068331453e-06,852,0.0009613982813189736,3,4,adam,"{'neurons_per_layer_encoder': [64, 128, 256, 512], 'neurons_per_layer_decoder': [512, 256, 128]}",64,,"[512, 256, 128]","[64, 128, 256, 512]",[-0.6850962222928392],-0.32067056825082885,COMPLETE
78,-0.438646222174095,2025-05-07 07:48:00.594229,2025-05-07 07:48:04.509527,0 days 00:00:03.915298,0.053888887120517495,104,0.2,64,200,1.7806595959351752e-06,792,0.0010656609415813515,3,4,adam,"{'neurons_per_layer_encoder': [64, 128, 256, 512], 'neurons_per_layer_decoder': [512, 256, 128]}",64,,"[512, 256, 128]","[64, 128, 256, 512]",[-0.438646222174095],-0.299860070187833,COMPLETE
79,0.19213150576255056,2025-05-07 07:48:01.898595,2025-05-07 07:48:07.692134,0 days 00:00:05.793539,0.04802375557129535,88,0.2,12,200,3.774083362724455e-06,154,0.004176277406641121,3,4,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24]}",12,,"[96, 48, 24]","[12, 24, 48, 96]",[0.19213150576255056],0.19026642056228452,COMPLETE
80,-0.21814011512178766,2025-05-07 07:48:02.536176,2025-05-07 07:48:07.089792,0 days 00:00:04.553616,0.05321246501350969,88,0.2,12,200,2.8761958371090357e-06,157,0.004361110274158076,3,4,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24]}",12,,"[96, 48, 24]","[12, 24, 48, 96]",[-0.21814011512178766],-0.052322571198974356,COMPLETE
81,0.10427435027020016,2025-05-07 07:48:03.152775,2025-05-07 07:48:08.507957,0 days 00:00:05.355182,0.07760461597049223,88,0.2,172,120,3.495640670031401e-06,2099,0.002026727600731596,3,4,adam,"{'neurons_per_layer_encoder': [172, 344, 688, 1376], 'neurons_per_layer_decoder': [1376, 688, 344]}",172,,"[1376, 688, 344]","[172, 344, 688, 1376]",[0.10427435027020016],0.30159504333063863,COMPLETE
82,0.2195486283506295,2025-05-07 07:48:04.517404,2025-05-07 07:48:09.139349,0 days 00:00:04.621945,0.07881903524429001,80,0.2,168,120,1.3035658919571736e-05,2141,0.004652160429902147,3,4,adam,"{'neurons_per_layer_encoder': [168, 336, 672, 1344], 'neurons_per_layer_decoder': [1344, 672, 336]}",168,,"[1344, 672, 336]","[168, 336, 672, 1344]",[0.2195486283506295],0.8395859082402197,COMPLETE
83,-0.08961739565698679,2025-05-07 07:48:07.099255,2025-05-07 07:48:12.628728,0 days 00:00:05.529473,0.07563160701174422,80,0.2,32,120,3.0082185290945747e-06,397,0.000538466028259226,3,4,adam,"{'neurons_per_layer_encoder': [32, 64, 128, 256], 'neurons_per_layer_decoder': [256, 128, 64]}",32,,"[256, 128, 64]","[32, 64, 128, 256]",[-0.08961739565698679],0.112668794799988,COMPLETE
84,-0.31944054830988433,2025-05-07 07:48:07.704067,2025-05-07 07:48:11.278565,0 days 00:00:03.574498,0.0789538657705475,80,0.2,12,180,2.7022289577115145e-06,153,0.005203597841946902,3,4,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96], 'neurons_per_layer_decoder': [96, 48, 24]}",12,,"[96, 48, 24]","[12, 24, 48, 96]",[-0.31944054830988433],-0.2298682927114532,COMPLETE
85,-0.6134257306667616,2025-05-07 07:48:08.516132,2025-05-07 07:48:13.481443,0 days 00:00:04.965311,0.07802100653347717,80,0.2,176,200,2.8866965072604414e-06,1537,0.002363634986298141,3,4,adam,"{'neurons_per_layer_encoder': [176, 352, 704, 1408], 'neurons_per_layer_decoder': [1408, 704, 352]}",176,,"[1408, 704, 352]","[176, 352, 704, 1408]",[-0.6134257306667616],-0.23048298998026417,COMPLETE
86,-1.2229485743808635,2025-05-07 07:48:08.988116,2025-05-07 07:48:13.694635,0 days 00:00:04.706519,0.07753518685012965,80,0.2,172,200,3.1148692471119256e-06,1503,0.0020778777435844636,3,4,adam,"{'neurons_per_layer_encoder': [172, 344, 688, 1376], 'neurons_per_layer_decoder': [1376, 688, 344]}",172,,"[1376, 688, 344]","[172, 344, 688, 1376]",[-1.2229485743808635],-0.44617455211592333,COMPLETE
87,-2.844567298383508,2025-05-07 07:48:09.147141,2025-05-07 07:48:13.701528,0 days 00:00:04.554387,0.08019540718037825,80,0.2,172,120,3.041841731289392e-06,2168,0.005271645774344866,3,4,adam,"{'neurons_per_layer_encoder': [172, 344, 688, 1376], 'neurons_per_layer_decoder': [1376, 688, 344]}",172,,"[1376, 688, 344]","[172, 344, 688, 1376]",[-2.844567298383508],-0.714788032079989,COMPLETE
88,-0.39423745565347357,2025-05-07 07:48:11.288055,2025-05-07 07:48:22.492454,0 days 00:00:11.204399,0.10306230872302893,80,0.2,180,120,3.783412293874637e-06,2151,0.006570236195639318,3,4,adam,"{'neurons_per_layer_encoder': [180, 360, 720, 1440], 'neurons_per_layer_decoder': [1440, 720, 360]}",180,,"[1440, 720, 360]","[180, 360, 720, 1440]",[-0.39423745565347357],0.299248197061845,COMPLETE
89,-4.697965298718242,2025-05-07 07:48:12.639837,2025-05-07 07:48:17.881744,0 days 00:00:05.241907,0.06248965404028819,80,0.2,176,100,3.7664903640587117e-06,2145,0.008117917671941083,3,4,adam,"{'neurons_per_layer_encoder': [176, 352, 704, 1408], 'neurons_per_layer_decoder': [1408, 704, 352]}",176,,"[1408, 704, 352]","[176, 352, 704, 1408]",[-4.697965298718242],-0.5180611955684113,COMPLETE
90,-3.0801291065059164,2025-05-07 07:48:13.490856,2025-05-07 07:48:17.214607,0 days 00:00:03.723751,0.10535414191151776,88,0.2,168,100,3.6282352578210537e-06,1045,0.008049368194148575,3,3,adam,"{'neurons_per_layer_encoder': [168, 336, 672], 'neurons_per_layer_decoder': [672, 336, 168]}",168,,"[672, 336, 168]","[168, 336, 672]",[-3.0801291065059164],-2.0273854011275754,COMPLETE
91,0.06864728317365609,2025-05-07 07:48:13.708377,2025-05-07 07:48:18.755295,0 days 00:00:05.046918,0.10327399945670433,88,0.1,192,120,4.4037301192939056e-06,999,0.004367974686738824,3,3,adam,"{'neurons_per_layer_encoder': [192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192]}",192,,"[768, 384, 192]","[192, 384, 768]",[0.06864728317365609],0.09593203111972294,COMPLETE
92,-3.0662918160859727,2025-05-07 07:48:13.710315,2025-05-07 07:48:18.316573,0 days 00:00:04.606258,0.037556019094370195,88,0.1,184,100,3.706803123525685e-06,1028,0.009687668510092227,3,3,adam,"{'neurons_per_layer_encoder': [184, 368, 736], 'neurons_per_layer_decoder': [736, 368, 184]}",184,,"[736, 368, 184]","[184, 368, 736]",[-3.0662918160859727],-2.0177514150254545,COMPLETE
93,-0.49423247278593196,2025-05-07 07:48:17.226062,2025-05-07 07:48:25.291372,0 days 00:00:08.065310,0.06332536363922044,88,0.1,184,120,1.5455044408960983e-06,1588,0.004105791081604681,3,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472, 736, 368]}",184,,"[1472, 736, 368]","[184, 368, 736, 1472]",[-0.49423247278593196],-1.0064635894311427,COMPLETE
94,-0.12512506747076957,2025-05-07 07:48:17.892369,2025-05-07 07:48:22.789606,0 days 00:00:04.897237,0.06392829197326845,88,0.1,28,140,1.4033764260055845e-06,345,0.004216137038170304,3,4,adam,"{'neurons_per_layer_encoder': [28, 56, 112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",28,,"[224, 112, 56]","[28, 56, 112, 224]",[-0.12512506747076957],-0.791093727358538,COMPLETE
95,-0.5682060308671073,2025-05-07 07:48:18.332792,2025-05-07 07:48:23.164244,0 days 00:00:04.831452,0.06459823645810762,96,0.2,44,120,1.5978887895779292e-06,564,0.003985348261780964,3,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88]}",44,,"[352, 176, 88]","[44, 88, 176, 352]",[-0.5682060308671073],-0.6178978944734668,COMPLETE
96,-0.6792320918501169,2025-05-07 07:48:18.764466,2025-05-07 07:48:23.570391,0 days 00:00:04.805925,0.061241913597282066,96,0.2,40,120,1.6158645335158025e-06,495,0.0025849799172057656,3,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80]}",40,,"[320, 160, 80]","[40, 80, 160, 320]",[-0.6792320918501169],-0.5402875982379659,COMPLETE
97,-0.2689897552823264,2025-05-07 07:48:22.502443,2025-05-07 07:48:26.459614,0 days 00:00:03.957171,0.08696040191753618,96,0.2,44,200,1.4414989481864745e-05,570,0.0025958494460215833,3,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88]}",44,,"[352, 176, 88]","[44, 88, 176, 352]",[-0.2689897552823264],0.2219092369681842,COMPLETE
98,-1.1354061225315548,2025-05-07 07:48:22.799059,2025-05-07 07:48:25.661078,0 days 00:00:02.862019,0.04651301963721651,96,0.2,44,200,1.7111900575372203e-05,564,0.0027471007328921967,2,4,adadelta,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,,"[352, 176]","[44, 88, 176, 352]",[-1.1354061225315548],0.5759334890303965,COMPLETE
99,-0.5438429919937671,2025-05-07 07:48:23.173421,2025-05-07 07:48:25.987424,0 days 00:00:02.814003,0.08716880933265354,96,0.2,36,200,1.245782574286715e-05,483,0.0029581298808604045,2,4,adadelta,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144]}",36,,"[288, 144]","[36, 72, 144, 288]",[-0.5438429919937671],0.486810362424699,COMPLETE
100,-0.6652978411402035,2025-05-07 07:48:23.587854,2025-05-07 07:48:26.364637,0 days 00:00:02.776783,0.05581777876707015,104,0.2,60,200,1.4235164727677638e-05,765,0.0020323962398010567,2,4,adadelta,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480, 240]}",60,,"[480, 240]","[60, 120, 240, 480]",[-0.6652978411402035],0.6115585618073096,COMPLETE
101,-0.5301594069355302,2025-05-07 07:48:25.300746,2025-05-07 07:48:27.944224,0 days 00:00:02.643478,0.08705754407094558,96,0.2,48,200,1.7902824549090812e-05,621,0.0029333248270291402,2,4,adadelta,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192]}",48,,"[384, 192]","[48, 96, 192, 384]",[-0.5301594069355302],0.6025614727097087,COMPLETE
102,-0.7630143127739915,2025-05-07 07:48:25.669688,2025-05-07 07:48:28.376789,0 days 00:00:02.707101,0.0883512786207541,104,0.2,52,200,1.1531422538887753e-05,612,0.0019693602839561167,2,4,adadelta,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208]}",52,,"[416, 208]","[52, 104, 208, 416]",[-0.7630143127739915],0.5763178441146211,COMPLETE
103,-0.7297539276957361,2025-05-07 07:48:25.994743,2025-05-07 07:48:29.948400,0 days 00:00:03.953657,0.05690445685068059,104,0.2,140,200,5.8390232468959755e-06,1238,0.0019492553097272978,3,4,adam,"{'neurons_per_layer_encoder': [140, 280, 560, 1120], 'neurons_per_layer_decoder': [1120, 560, 280]}",140,,"[1120, 560, 280]","[140, 280, 560, 1120]",[-0.7297539276957361],0.04054955571398252,COMPLETE
104,0.003586959565716197,2025-05-07 07:48:26.371813,2025-05-07 07:48:30.775207,0 days 00:00:04.403394,0.03261360382353106,104,0.2,156,200,2.3910203421002264e-06,1334,0.0016355496306614604,3,4,adam,"{'neurons_per_layer_encoder': [156, 312, 624, 1248], 'neurons_per_layer_decoder': [1248, 624, 312]}",156,,"[1248, 624, 312]","[156, 312, 624, 1248]",[0.003586959565716197],0.1325968174358779,COMPLETE
105,-0.4774703353485883,2025-05-07 07:48:26.469659,2025-05-07 07:48:30.563536,0 days 00:00:04.093877,0.07212969593145355,104,0.1,204,120,5.239633416958608e-06,967,0.0015547721368617778,3,3,adam,"{'neurons_per_layer_encoder': [204, 408, 816], 'neurons_per_layer_decoder': [816, 408, 204]}",204,,"[816, 408, 204]","[204, 408, 816]",[-0.4774703353485883],-0.5077055226045796,COMPLETE
106,-0.15853764274258042,2025-05-07 07:48:27.953772,2025-05-07 07:48:32.288723,0 days 00:00:04.334951,0.09782556847136387,104,0.1,196,120,4.490843917235965e-06,1173,0.0015027627256412651,3,3,adam,"{'neurons_per_layer_encoder': [196, 392, 784], 'neurons_per_layer_decoder': [784, 392, 196]}",196,,"[784, 392, 196]","[196, 392, 784]",[-0.15853764274258042],-0.3104675343716939,COMPLETE
107,-0.47557400116963255,2025-05-07 07:48:28.387409,2025-05-07 07:48:32.955393,0 days 00:00:04.567984,0.09879967020649985,104,0.1,200,120,4.93412163494421e-06,1108,0.0015069440914190588,3,3,adam,"{'neurons_per_layer_encoder': [200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200]}",200,,"[800, 400, 200]","[200, 400, 800]",[-0.47557400116963255],-0.5700268316536118,COMPLETE
108,-0.47295827075130936,2025-05-07 07:48:29.958288,2025-05-07 07:48:34.563462,0 days 00:00:04.605174,0.049967713881506934,88,0.1,196,120,4.725710244371353e-06,963,0.0016617585990048125,3,3,adam,"{'neurons_per_layer_encoder': [196, 392, 784], 'neurons_per_layer_decoder': [784, 392, 196]}",196,,"[784, 392, 196]","[196, 392, 784]",[-0.47295827075130936],-1.0125133611746087,COMPLETE
109,0.10659682844051854,2025-05-07 07:48:30.573038,2025-05-07 07:48:34.892572,0 days 00:00:04.319534,0.1204579900247454,88,0.2,196,140,2.4638207542266945e-06,1097,0.004801228005175851,3,3,adam,"{'neurons_per_layer_encoder': [196, 392, 784], 'neurons_per_layer_decoder': [784, 392, 196]}",196,,"[784, 392, 196]","[196, 392, 784]",[0.10659682844051854],-0.03176516500075096,COMPLETE
110,0.1685919543379243,2025-05-07 07:48:30.783762,2025-05-07 07:48:35.326217,0 days 00:00:04.542455,0.09970598240266274,112,0.2,16,140,1.0316015196933235e-06,112,0.005770332790031389,3,3,adam,"{'neurons_per_layer_encoder': [16, 32, 64], 'neurons_per_layer_decoder': [64, 32, 16]}",16,,"[64, 32, 16]","[16, 32, 64]",[0.1685919543379243],0.09091945121044966,COMPLETE
111,0.02670298968183238,2025-05-07 07:48:32.299431,2025-05-07 07:48:37.231286,0 days 00:00:04.931855,0.1293951978945457,112,0.2,32,140,1.1522392674362632e-06,228,0.004717378894699411,3,3,sgd,"{'neurons_per_layer_encoder': [32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",32,,"[128, 64, 32]","[32, 64, 128]",[0.02670298968183238],0.5741374848399471,COMPLETE
112,0.045334175128528886,2025-05-07 07:48:32.966088,2025-05-07 07:48:37.879092,0 days 00:00:04.913004,0.11342883008350454,112,0.2,24,140,1.054301075012188e-06,301,0.004939750672997908,3,4,sgd,"{'neurons_per_layer_encoder': [24, 48, 96, 192], 'neurons_per_layer_decoder': [192, 96, 48]}",24,,"[192, 96, 48]","[24, 48, 96, 192]",[0.045334175128528886],0.6048647657971864,COMPLETE
113,-0.7690723970943163,2025-05-07 07:48:34.571012,2025-05-07 07:48:35.929848,0 days 00:00:01.358836,0.1119738025587057,112,0.2,16,140,6.184999222941335e-06,220,0.0058002259399848825,3,4,sgd,"{'neurons_per_layer_encoder': [16, 32, 64, 128], 'neurons_per_layer_decoder': [128, 64, 32]}",16,,"[128, 64, 32]","[16, 32, 64, 128]",[-0.7690723970943163],0.5215261358659856,COMPLETE
