trial_id,neurons_encoder,latent_dim,neurons_decoder
110,"[16, 32, 64]",112,"[64, 32, 16]"
111,"[32, 64, 128]",228,"[128, 64, 32]"
112,"[24, 48, 96, 192]",301,"[192, 96, 48]"
113,"[16, 32, 64, 128]",220,"[128, 64, 32]"
114,"[16, 32, 64, 128]",224,"[128, 64, 32]"
115,"[16, 32, 64]",106,"[64, 32, 16]"
116,"[4, 8, 16]",21,"[16, 8, 8]"
117,"[68, 136, 272]",424,"[272, 136, 68]"
118,"[24, 48, 96]",168,"[96, 48, 24]"
119,"[232, 464, 928]",1105,"[928, 464, 232]"
120,"[8, 16, 32]",38,"[32, 16, 8]"
121,"[164, 328, 656, 1312]",1432,"[1312, 656, 328]"
122,"[8, 16, 32, 64]",114,"[64, 32, 16]"
123,"[12, 24, 48]",59,"[48, 24, 12]"
124,"[4, 8, 16]",18,"[16, 8, 8]"
125,"[4, 8, 16]",19,"[16, 8, 8]"
126,"[4, 8, 16]",19,"[16, 8, 8]"
127,"[8, 16, 32]",35,"[32, 16, 8]"
128,"[4, 8, 16]",17,"[16, 8, 8]"
129,"[8, 16, 32]",35,"[32, 16, 8]"
130,"[4, 8, 16]",20,"[16, 8, 8]"
131,"[4, 8, 16]",18,"[16, 8, 8]"
132,"[8, 16, 32]",35,"[32, 16, 8]"
133,"[28, 56, 112]",187,"[112, 56, 28]"
134,"[28, 56, 112]",199,"[112, 56, 28]"
135,"[20, 40, 80]",88,"[80, 40, 20]"
136,"[12, 24, 48]",52,"[48, 24, 12]"
137,"[4, 8, 16]",19,"[16, 8, 8]"
138,"[4, 8, 16]",19,"[16, 8, 8]"
139,"[4, 8, 16]",19,"[16, 8, 8]"
140,"[16, 32, 64]",70,"[64, 32, 16]"
141,"[20, 40, 80]",88,"[80, 40, 20]"
142,"[20, 40, 80]",88,"[80, 40, 20]"
143,"[16, 32, 64]",70,"[64, 32, 16]"
144,"[16, 32, 64]",70,"[64, 32, 16]"
145,"[8, 16, 32]",35,"[32, 16, 8]"
146,"[8, 16, 32]",35,"[32, 16, 8]"
147,"[8, 16, 32]",35,"[32, 16, 8]"
