number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
167,0.002322299800693428,-0.007916544044448415,2024-12-23 23:17:37.573791,2024-12-23 23:17:41.922387,0 days 00:00:04.348596,0.12613910641280165,64,0.2,248,100,1.2550083187040869e-05,1032,0.0014642419841681047,2,3,adam,"{'neurons_per_layer_encoder': [248, 496, 992], 'neurons_per_layer_decoder': [992, 496]}",248,"[992, 496]","[248, 496, 992]",[0.002322299800693428],[-0.007916544044448415],0.3341919315250488,COMPLETE
168,0.11604985225655595,0.11032499434697862,2024-12-23 23:17:38.865320,2024-12-23 23:17:44.469527,0 days 00:00:05.604207,0.10731511952702268,64,0.2,164,100,1.3052441699572202e-05,1336,0.00024228446618415532,2,3,adam,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328]}",164,"[656, 328]","[164, 328, 656]",[0.11604985225655595],[0.11032499434697862],0.3306646591997428,COMPLETE
169,-1.7423556972623562,-0.4703170099499079,2024-12-23 23:17:39.488420,2024-12-23 23:17:43.678620,0 days 00:00:04.190200,0.15663761836649787,112,0.2,148,100,9.2020169496492e-06,1288,0.001161092104267406,2,3,sgd,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296]}",148,"[592, 296]","[148, 296, 592]",[-1.7423556972623562],[-0.4703170099499079],0.2721699073100979,COMPLETE
170,-2.580307499910236,-0.060050521214529695,2024-12-23 23:17:41.927472,2024-12-23 23:17:45.147361,0 days 00:00:03.219889,0.1537010763029317,56,0.2,148,100,8.72884163092437e-06,656,0.0011179730779412055,2,2,sgd,"{'neurons_per_layer_encoder': [148, 296], 'neurons_per_layer_decoder': [296, 148]}",148,"[296, 148]","[148, 296]",[-2.580307499910236],[-0.060050521214529695],0.17242390111092507,COMPLETE
171,0.1659652452783844,-0.1528081467347353,2024-12-23 23:17:43.684038,2024-12-23 23:17:58.300857,0 days 00:00:14.616819,0.04370242506913007,56,0.2,148,100,8.466538300782097e-06,7016,0.0022957525026020107,3,5,adam,"{'neurons_per_layer_encoder': [148, 296, 592, 1184, 2368], 'neurons_per_layer_decoder': [2368, 1184, 592]}",148,"[2368, 1184, 592]","[148, 296, 592, 1184, 2368]",[0.1659652452783844],[-0.1528081467347353],0.7183337510834535,COMPLETE
172,0.06942650521013494,0.04702574491965905,2024-12-23 23:17:44.474886,2024-12-23 23:18:03.881377,0 days 00:00:19.406491,0.043534091934257495,56,0.2,184,100,1.052793781027305e-05,8792,0.001614279637413321,3,5,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472, 2944], 'neurons_per_layer_decoder': [2944, 1472, 736]}",184,"[2944, 1472, 736]","[184, 368, 736, 1472, 2944]",[0.06942650521013494],[0.04702574491965905],0.8071107545378615,COMPLETE
173,0.1430449795729093,0.1366654684065448,2024-12-23 23:17:45.152211,2024-12-23 23:17:56.990760,0 days 00:00:11.838549,0.03527144529383086,72,0.1,16,100,1.1272557281543682e-05,568,0.001524476065631113,3,5,adam,"{'neurons_per_layer_encoder': [16, 32, 64, 128, 256], 'neurons_per_layer_decoder': [256, 128, 64]}",16,"[256, 128, 64]","[16, 32, 64, 128, 256]",[0.1430449795729093],[0.1366654684065448],-0.17831921928721484,COMPLETE
174,0.14181048594041945,0.21229721523645906,2024-12-23 23:17:58.312945,2024-12-23 23:18:04.314648,0 days 00:00:06.001703,0.0484317797389438,64,0.1,12,100,1.7924874037048364e-06,116,0.000366999742227253,3,3,adam,"{'neurons_per_layer_encoder': [12, 24, 48], 'neurons_per_layer_decoder': [48, 24, 12]}",12,"[48, 24, 12]","[12, 24, 48]",[0.14181048594041945],[0.21229721523645906],-0.027780029551858553,COMPLETE
175,-0.49793900455679263,0.10577863555534683,2024-12-23 23:18:03.886905,2024-12-23 23:18:08.587539,0 days 00:00:04.700634,0.04756172643534786,64,0.1,200,100,1.3391062840273227e-05,872,4.3708706817664174e-05,3,3,adam,"{'neurons_per_layer_encoder': [200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200]}",200,"[800, 400, 200]","[200, 400, 800]",[-0.49793900455679263],[0.10577863555534683],0.4534673427089484,COMPLETE
176,0.2261029724916962,0.13149153895878685,2024-12-23 23:18:08.591848,2024-12-23 23:18:13.682942,0 days 00:00:05.091094,0.09051274986279091,72,0.30000000000000004,164,100,9.618156847686474e-06,1432,0.0008861064318732117,3,3,adam,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328, 164]}",164,"[656, 328, 164]","[164, 328, 656]",[0.2261029724916962],[0.13149153895878685],0.1878996522521997,COMPLETE
177,0.10251861174688326,0.07969638743864216,2024-12-23 23:18:13.686786,2024-12-23 23:18:18.010351,0 days 00:00:04.323565,0.05445308420037898,104,0.30000000000000004,136,100,0.00024024396550500162,952,0.0019034059490609532,3,3,adam,"{'neurons_per_layer_encoder': [136, 272, 544], 'neurons_per_layer_decoder': [544, 272, 136]}",136,"[544, 272, 136]","[136, 272, 544]",[0.10251861174688326],[0.07969638743864216],0.8361664133324898,COMPLETE
178,-4.1837606598059445,-0.08445434008928054,2024-12-23 23:18:18.014238,2024-12-23 23:18:20.172462,0 days 00:00:02.158224,0.06596095488176978,48,0.1,20,100,1.071853135784947e-05,168,2.736808507654044e-05,3,3,adadelta,"{'neurons_per_layer_encoder': [20, 40, 80], 'neurons_per_layer_decoder': [80, 40, 20]}",20,"[80, 40, 20]","[20, 40, 80]",[-4.1837606598059445],[-0.08445434008928054],0.3749832242973573,COMPLETE
179,-3.9237437494366016,-0.16170011316662536,2024-12-23 23:18:20.176437,2024-12-23 23:18:21.430561,0 days 00:00:01.254124,0.18815012730623504,64,0.30000000000000004,84,100,8.500440888449294e-06,384,1.617733269287425e-05,3,2,sgd,"{'neurons_per_layer_encoder': [84, 168], 'neurons_per_layer_decoder': [168, 84, 42]}",84,"[168, 84, 42]","[84, 168]",[-3.9237437494366016],[-0.16170011316662536],0.2845689156118134,COMPLETE
180,0.022456599192640536,0.022508445024804313,2024-12-23 23:18:48.994015,2024-12-23 23:18:58.839797,0 days 00:00:09.845782,0.056392665863941656,72,0.1,228,100,0.00034123403586858674,1928,0.0009566406833969022,3,3,adam,"{'neurons_per_layer_encoder': [228, 456, 912], 'neurons_per_layer_decoder': [912, 456, 228]}",228,"[912, 456, 228]","[228, 456, 912]",[0.022456599192640536],[0.022508445024804313],0.7572875443101591,COMPLETE
181,0.133058454523295,0.13029289793330334,2024-12-23 23:18:48.995797,2024-12-23 23:18:57.467875,0 days 00:00:08.472078,0.0619145377055744,72,0.1,156,100,1.3277167200302662e-05,1496,0.0009586116148183081,3,3,adam,"{'neurons_per_layer_encoder': [156, 312, 624], 'neurons_per_layer_decoder': [624, 312, 156]}",156,"[624, 312, 156]","[156, 312, 624]",[0.133058454523295],[0.13029289793330334],0.1237885851582962,COMPLETE
182,0.11255080510646565,0.1258607228315205,2024-12-23 23:18:48.996032,2024-12-23 23:18:57.582183,0 days 00:00:08.586151,0.04966164075519805,72,0.1,156,100,9.720643059536034e-05,1624,0.0009702085630647498,3,3,adam,"{'neurons_per_layer_encoder': [156, 312, 624], 'neurons_per_layer_decoder': [624, 312, 156]}",156,"[624, 312, 156]","[156, 312, 624]",[0.11255080510646565],[0.1258607228315205],0.7680988378748982,COMPLETE
183,0.10601661231828463,0.019047667198540785,2024-12-23 23:18:48.997863,2024-12-23 23:18:56.110041,0 days 00:00:07.112178,0.06184336601898762,72,0.1,56,100,1.8453640631050684e-05,584,0.000924545695818806,3,3,adam,"{'neurons_per_layer_encoder': [56, 112, 224], 'neurons_per_layer_decoder': [224, 112, 56]}",56,"[224, 112, 56]","[56, 112, 224]",[0.10601661231828463],[0.019047667198540785],-0.346680547388625,COMPLETE
184,0.05530094000839203,0.009274704583264293,2024-12-23 23:18:48.994956,2024-12-23 23:18:57.728699,0 days 00:00:08.733743,0.13515394753123264,72,0.1,156,100,0.00034735945837164044,1624,0.0007428313925560681,3,3,adam,"{'neurons_per_layer_encoder': [156, 312, 624], 'neurons_per_layer_decoder': [624, 312, 156]}",156,"[624, 312, 156]","[156, 312, 624]",[0.05530094000839203],[0.009274704583264293],0.8415917223376763,COMPLETE
185,0.07813654544911897,0.11955955027445098,2024-12-23 23:18:48.997928,2024-12-23 23:18:57.437643,0 days 00:00:08.439715,0.05624589741354386,72,0.1,156,100,0.0003588408491228157,1384,0.0003158383362610984,3,3,adam,"{'neurons_per_layer_encoder': [156, 312, 624], 'neurons_per_layer_decoder': [624, 312, 156]}",156,"[624, 312, 156]","[156, 312, 624]",[0.07813654544911897],[0.11955955027445098],0.9393418031867536,COMPLETE
186,-2.4849970541433812,0.022869147781951482,2024-12-23 23:18:56.119056,2024-12-23 23:19:03.735169,0 days 00:00:07.616113,0.12812084233761212,120,0.30000000000000004,156,100,1.181773717240811e-05,1624,0.00010698507985085583,5,3,adam,"{'neurons_per_layer_encoder': [156, 312, 624], 'neurons_per_layer_decoder': [624, 312, 156, 78, 39]}",156,"[624, 312, 156, 78, 39]","[156, 312, 624]",[-2.4849970541433812],[0.022869147781951482],0.4326680897999467,COMPLETE
187,-0.15940671086372027,0.12364299384698474,2024-12-23 23:18:57.446189,2024-12-23 23:19:03.555990,0 days 00:00:06.109801,0.04573413994953348,96,0.30000000000000004,164,100,1.1498880433464918e-05,1496,0.003335962756368621,5,3,adam,"{'neurons_per_layer_encoder': [164, 328, 656], 'neurons_per_layer_decoder': [656, 328, 164, 82, 41]}",164,"[656, 328, 164, 82, 41]","[164, 328, 656]",[-0.15940671086372027],[0.12364299384698474],0.39769805726370083,COMPLETE
188,0.08694802775935262,0.09927872511141345,2024-12-23 23:18:57.478889,2024-12-23 23:19:04.563260,0 days 00:00:07.084371,0.12914936398165938,56,0.30000000000000004,68,100,9.886941313020133e-05,472,0.0011863167583121982,5,3,adam,"{'neurons_per_layer_encoder': [68, 136, 272], 'neurons_per_layer_decoder': [272, 136, 68, 34, 17]}",68,"[272, 136, 68, 34, 17]","[68, 136, 272]",[0.08694802775935262],[0.09927872511141345],0.7461122530197357,COMPLETE
189,-4.896538783016771,-0.040989118640078814,2024-12-23 23:18:57.591475,2024-12-23 23:19:01.034004,0 days 00:00:03.442529,0.05550298618070832,120,0.30000000000000004,228,100,0.0002010268914525024,1024,0.002521420121459156,5,2,adadelta,"{'neurons_per_layer_encoder': [228, 456], 'neurons_per_layer_decoder': [456, 228, 114, 57, 28]}",228,"[456, 228, 114, 57, 28]","[228, 456]",[-4.896538783016771],[-0.040989118640078814],0.7983926869351198,COMPLETE
190,-4.42840876676997,-0.03173734645556814,2024-12-23 23:18:57.738620,2024-12-23 23:19:01.420608,0 days 00:00:03.681988,0.013163775707054846,96,0.30000000000000004,228,100,1.1336281690698072e-05,1040,0.0011578133942246212,5,2,adadelta,"{'neurons_per_layer_encoder': [228, 456], 'neurons_per_layer_decoder': [456, 228, 114, 57, 28]}",228,"[456, 228, 114, 57, 28]","[228, 456]",[-4.42840876676997],[-0.03173734645556814],0.5222825037920066,COMPLETE
191,-2.571220494787315,-0.07816866560578606,2024-12-23 23:18:58.846950,2024-12-23 23:19:04.777920,0 days 00:00:05.930970,0.045381876525888265,120,0.4,192,100,0.0009381594336720559,984,0.0011034363538721065,5,2,adadelta,"{'neurons_per_layer_encoder': [192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48, 24]}",192,"[384, 192, 96, 48, 24]","[192, 384]",[-2.571220494787315],[-0.07816866560578606],0.9523397234823651,COMPLETE
192,-1.0252666419677108,-0.6722573757873707,2024-12-23 23:19:01.044434,2024-12-23 23:19:08.780744,0 days 00:00:07.736310,0.046105287246016646,56,0.4,192,100,8.17470816622436e-06,1736,0.0011829600576196014,4,3,sgd,"{'neurons_per_layer_encoder': [192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192, 96]}",192,"[768, 384, 192, 96]","[192, 384, 768]",[-1.0252666419677108],[-0.6722573757873707],0.4267013924274686,COMPLETE
193,-2.7388638731333073,-0.2553273905531628,2024-12-23 23:19:01.429324,2024-12-23 23:19:04.483821,0 days 00:00:03.054497,0.16768738917180107,56,0.30000000000000004,72,100,1.2395500862041141e-06,728,0.0015695420222945882,4,3,sgd,"{'neurons_per_layer_encoder': [72, 144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",72,"[288, 144, 72, 36]","[72, 144, 288]",[-2.7388638731333073],[-0.2553273905531628],0.0635226416709461,COMPLETE
194,-3.286897333792502,0.02158457968099936,2024-12-23 23:19:03.564709,2024-12-23 23:19:08.784833,0 days 00:00:05.220124,0.01631536283592867,56,0.4,72,100,0.0009861549454897882,632,0.00011368131607783513,4,3,sgd,"{'neurons_per_layer_encoder': [72, 144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",72,"[288, 144, 72, 36]","[72, 144, 288]",[-3.286897333792502],[0.02158457968099936],0.9399281681779872,COMPLETE
195,-4.032336660159622,-0.6721303630893385,2024-12-23 23:19:03.745253,2024-12-23 23:19:07.391435,0 days 00:00:03.646182,0.07638187538141955,56,0.4,60,100,7.954480948872588e-06,1752,0.0016754462276395105,4,5,sgd,"{'neurons_per_layer_encoder': [60, 120, 240, 480, 960], 'neurons_per_layer_decoder': [960, 480, 240, 120]}",60,"[960, 480, 240, 120]","[60, 120, 240, 480, 960]",[-4.032336660159622],[-0.6721303630893385],0.29097573713757924,COMPLETE
196,-0.9872110110000887,-0.8753908464483162,2024-12-23 23:19:04.491589,2024-12-23 23:19:11.630909,0 days 00:00:07.139320,0.010014788055420342,48,0.4,176,100,0.0009461228124060448,1560,0.0011656708224251616,3,3,sgd,"{'neurons_per_layer_encoder': [176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176]}",176,"[704, 352, 176]","[176, 352, 704]",[-0.9872110110000887],[-0.8753908464483162],0.9717730551648306,COMPLETE
197,-2.6819259058921676,-0.0842867239260996,2024-12-23 23:19:04.572295,2024-12-23 23:19:11.934931,0 days 00:00:07.362636,0.05192500183284555,48,0.4,176,100,7.747720802565158e-06,1544,0.0001688792649727197,3,3,sgd,"{'neurons_per_layer_encoder': [176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176]}",176,"[704, 352, 176]","[176, 352, 704]",[-2.6819259058921676],[-0.0842867239260996],0.3733019062793988,COMPLETE
198,-7.312446315071165,-0.10502448971459155,2024-12-23 23:19:04.784980,2024-12-23 23:19:07.635911,0 days 00:00:02.850931,0.05028210143152439,48,0.2,176,100,9.867377727523165e-06,1416,0.00016961559552274315,3,3,sgd,"{'neurons_per_layer_encoder': [176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176]}",176,"[704, 352, 176]","[176, 352, 704]",[-7.312446315071165],[-0.10502448971459155],0.34903524135898245,COMPLETE
199,0.2676487058815886,0.2066777944117798,2024-12-23 23:19:07.399030,2024-12-23 23:19:15.511694,0 days 00:00:08.112664,0.050637022023001806,48,0.2,136,100,1.0125003609641496e-05,1112,0.0013819406164189022,3,3,adam,"{'neurons_per_layer_encoder': [136, 272, 544], 'neurons_per_layer_decoder': [544, 272, 136]}",136,"[544, 272, 136]","[136, 272, 544]",[0.2676487058815886],[0.2066777944117798],0.06461083818852335,COMPLETE
200,0.19397519682123798,0.12791432121547053,2024-12-23 23:19:07.643163,2024-12-23 23:19:14.856656,0 days 00:00:07.213493,0.018808416339994034,64,0.2,140,100,9.466507345439054e-06,1112,0.000799551978853887,3,3,adam,"{'neurons_per_layer_encoder': [140, 280, 560], 'neurons_per_layer_decoder': [560, 280, 140]}",140,"[560, 280, 140]","[140, 280, 560]",[0.19397519682123798],[0.12791432121547053],0.016378663281027966,COMPLETE
201,0.04227444072920894,0.11081689567632447,2024-12-23 23:19:08.792406,2024-12-23 23:19:16.505296,0 days 00:00:07.712890,0.053066655355616485,64,0.2,136,100,1.3903122092155158e-05,1272,0.0007598254160849213,3,3,adam,"{'neurons_per_layer_encoder': [136, 272, 544], 'neurons_per_layer_decoder': [544, 272, 136]}",136,"[544, 272, 136]","[136, 272, 544]",[0.04227444072920894],[0.11081689567632447],0.22409707181610655,COMPLETE
202,0.11760424605553488,-0.03821380100692684,2024-12-23 23:19:08.793294,2024-12-23 23:19:16.568733,0 days 00:00:07.775439,0.052537068305420744,64,0.2,144,100,1.352249460517518e-05,1272,0.001316619145367794,3,3,adam,"{'neurons_per_layer_encoder': [144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144]}",144,"[576, 288, 144]","[144, 288, 576]",[0.11760424605553488],[-0.03821380100692684],0.045346239220946556,COMPLETE
203,0.170763360474937,0.09938393390951061,2024-12-23 23:19:11.640471,2024-12-23 23:19:20.203326,0 days 00:00:08.562855,0.05315513963950981,64,0.2,144,100,1.403343772946597e-05,1272,0.0007891146981637524,3,3,adam,"{'neurons_per_layer_encoder': [144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144]}",144,"[576, 288, 144]","[144, 288, 576]",[0.170763360474937],[0.09938393390951061],0.2141390405891224,COMPLETE
204,0.09751318297675027,0.02504190761077041,2024-12-23 23:19:11.945050,2024-12-23 23:19:21.398610,0 days 00:00:09.453560,0.05292566932272403,64,0.2,136,100,0.00014929830890966967,1128,0.00043136151634177983,3,3,adam,"{'neurons_per_layer_encoder': [136, 272, 544], 'neurons_per_layer_decoder': [544, 272, 136]}",136,"[544, 272, 136]","[136, 272, 544]",[0.09751318297675027],[0.02504190761077041],0.8679118063164154,COMPLETE
205,0.1285398511340593,0.08394697445854282,2024-12-23 23:19:14.864456,2024-12-23 23:20:12.427704,0 days 00:00:57.563248,0.05278793428637906,40,0.2,204,100,1.4164703706157895e-05,3400,0.001439266970061888,3,5,adam,"{'neurons_per_layer_encoder': [204, 408, 816, 1632, 3264], 'neurons_per_layer_decoder': [3264, 1632, 816]}",204,"[3264, 1632, 816]","[204, 408, 816, 1632, 3264]",[0.1285398511340593],[0.08394697445854282],0.7419303368362793,COMPLETE
206,-0.5710079533977803,0.07711037234861384,2024-12-23 23:19:15.520420,2024-12-23 23:19:56.638734,0 days 00:00:41.118314,0.05275563686007341,40,0.2,144,100,0.00015841326674593368,2376,0.0014067682157566117,3,5,adam,"{'neurons_per_layer_encoder': [144, 288, 576, 1152, 2304], 'neurons_per_layer_decoder': [2304, 1152, 576]}",144,"[2304, 1152, 576]","[144, 288, 576, 1152, 2304]",[-0.5710079533977803],[0.07711037234861384],0.7189197186667036,COMPLETE
207,0.048500089817936964,-0.4701889155892316,2024-12-23 23:19:16.513570,2024-12-23 23:19:51.980272,0 days 00:00:35.466702,0.04845531377949758,104,0.2,144,100,1.5233407797470525e-06,2360,0.00043650137634955704,3,5,adam,"{'neurons_per_layer_encoder': [144, 288, 576, 1152, 2304], 'neurons_per_layer_decoder': [2304, 1152, 576]}",144,"[2304, 1152, 576]","[144, 288, 576, 1152, 2304]",[0.048500089817936964],[-0.4701889155892316],-0.41250064886396093,COMPLETE
208,0.14160463794007538,0.06629430428284988,2024-12-23 23:19:16.576568,2024-12-23 23:19:57.703370,0 days 00:00:41.126802,0.04958667157585287,104,0.2,164,100,4.919142050403242e-05,2680,0.0015022968313149125,3,5,adam,"{'neurons_per_layer_encoder': [164, 328, 656, 1312, 2624], 'neurons_per_layer_decoder': [2624, 1312, 656]}",164,"[2624, 1312, 656]","[164, 328, 656, 1312, 2624]",[0.14160463794007538],[0.06629430428284988],0.8739869882785716,COMPLETE
209,0.21130493253522264,0.11395058400488733,2024-12-23 23:19:20.213660,2024-12-23 23:20:10.697092,0 days 00:00:50.483432,0.011351378584279296,40,0.2,168,100,1.0219316772174252e-05,2776,0.00137049627424691,3,5,adam,"{'neurons_per_layer_encoder': [168, 336, 672, 1344, 2688], 'neurons_per_layer_decoder': [2688, 1344, 672]}",168,"[2688, 1344, 672]","[168, 336, 672, 1344, 2688]",[0.21130493253522264],[0.11395058400488733],0.6711380376558316,COMPLETE
210,-4.396743296464532,-0.3351641467227753,2024-12-23 23:19:21.422690,2024-12-23 23:19:41.984938,0 days 00:00:20.562248,0.05035970326171062,40,0.2,48,100,1.0142604145713119e-05,1336,2.797865229925666e-05,3,5,adadelta,"{'neurons_per_layer_encoder': [48, 96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192]}",48,"[768, 384, 192]","[48, 96, 192, 384, 768]",[-4.396743296464532],[-0.3351641467227753],0.24009988940140897,COMPLETE
211,-1.2105781119924628,0.11235592183115872,2024-12-23 23:19:41.994864,2024-12-23 23:19:59.519254,0 days 00:00:17.524390,0.14379921122041459,104,0.2,168,100,6.225581565721056e-06,416,5.336548708259046e-05,3,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168, 84, 42]}",168,"[168, 84, 42]",[168],[-1.2105781119924628],[0.11235592183115872],0.4234275101079424,COMPLETE
212,-3.9671046484743275,-0.09194576162015955,2024-12-23 23:19:52.043788,2024-12-23 23:19:59.340235,0 days 00:00:07.296447,0.11378330102310004,56,0.2,40,100,0.0005789641225810714,60,5.0825463461880875e-05,3,1,adam,"{'neurons_per_layer_encoder': [40], 'neurons_per_layer_decoder': [40, 20, 10]}",40,"[40, 20, 10]",[40],[-3.9671046484743275],[-0.09194576162015955],0.4550296940388778,COMPLETE
213,0.07033070767099636,0.07327914844647365,2024-12-23 23:19:56.648654,2024-12-23 23:20:07.113655,0 days 00:00:10.465001,0.11560783147339115,112,0.2,164,100,3.983294366297755e-06,428,0.001046248476789283,3,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164, 82, 41]}",164,"[164, 82, 41]",[164],[0.07033070767099636],[0.07327914844647365],-0.21365201337446907,COMPLETE
214,0.16477082703301482,0.2388744688654827,2024-12-23 23:19:57.713767,2024-12-23 23:20:08.633146,0 days 00:00:10.919379,0.11190719054154318,48,0.2,164,100,1.7318822742243033e-05,428,0.008684289895272387,3,1,adam,"{'neurons_per_layer_encoder': [164], 'neurons_per_layer_decoder': [164, 82, 41]}",164,"[164, 82, 41]",[164],[0.16477082703301482],[0.2388744688654827],-0.7518267436636674,COMPLETE
215,-0.4361837943922202,-0.13063028987434055,2024-12-23 23:19:59.363202,2024-12-23 23:20:12.741441,0 days 00:00:13.378239,0.020421788709948256,80,0.2,120,100,1.0543459824868593e-05,1224,0.008557766053447007,3,3,adadelta,"{'neurons_per_layer_encoder': [120, 240, 480], 'neurons_per_layer_decoder': [480, 240, 120]}",120,"[480, 240, 120]","[120, 240, 480]",[-0.4361837943922202],[-0.13063028987434055],0.4530842830955006,COMPLETE
216,-4.826102437882917,-0.026605667903574215,2024-12-23 23:19:59.528257,2024-12-23 23:20:07.728673,0 days 00:00:08.200416,0.05793766210476645,80,0.2,152,100,1.728908179224456e-05,1224,8.837307198591068e-05,3,3,adadelta,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152]}",152,"[608, 304, 152]","[152, 304, 608]",[-4.826102437882917],[-0.026605667903574215],0.40965452288396026,COMPLETE
217,-3.1324728660093344,0.20406775471638205,2024-12-23 23:20:07.124048,2024-12-23 23:20:17.811826,0 days 00:00:10.687778,0.10056551317572753,80,0.2,160,100,0.0007535697387392612,1208,0.005407995150448324,3,3,adadelta,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160]}",160,"[640, 320, 160]","[160, 320, 640]",[-3.1324728660093344],[0.20406775471638205],0.9631209035729235,COMPLETE
218,0.2790857236065649,0.049684902324640956,2024-12-23 23:20:07.738362,2024-12-23 23:20:15.511648,0 days 00:00:07.773286,0.09964505984269673,48,0.2,160,100,1.0218395276541634e-06,1464,0.008631679131072541,3,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160]}",160,"[640, 320, 160]","[160, 320, 640]",[0.2790857236065649],[0.049684902324640956],-0.4306758336054044,COMPLETE
219,0.02885618133466883,0.11745063275940093,2024-12-23 23:20:08.646707,2024-12-23 23:20:19.331388,0 days 00:00:10.684681,0.10365842509101905,48,0.2,160,100,1.0477143574049335e-05,1464,0.0008932392637620912,3,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160]}",160,"[640, 320, 160]","[160, 320, 640]",[0.02885618133466883],[0.11745063275940093],0.11339647146135244,COMPLETE
220,0.1866173067910979,0.10417672453778315,2024-12-23 23:20:10.709761,2024-12-23 23:20:17.126705,0 days 00:00:06.416944,0.0974197531095439,48,0.2,160,100,1.0155884937487326e-06,1368,0.004199531536144928,3,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160]}",160,"[640, 320, 160]","[160, 320, 640]",[0.1866173067910979],[0.10417672453778315],-0.8097922092177654,COMPLETE
221,-0.25224484732106345,0.16997005644565966,2024-12-23 23:20:12.441128,2024-12-23 23:20:23.007579,0 days 00:00:10.566451,0.09144133727942531,48,0.2,152,100,1.209758220931865e-05,1464,0.008178008556328838,3,3,adadelta,"{'neurons_per_layer_encoder': [152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152]}",152,"[608, 304, 152]","[152, 304, 608]",[-0.25224484732106345],[0.16997005644565966],0.5876704262044962,COMPLETE
222,-0.10891115569725796,-0.03153287057186449,2024-12-23 23:20:12.751210,2024-12-23 23:20:23.027011,0 days 00:00:10.275801,0.09201208040621538,48,0.2,160,100,9.147063391506968e-06,1368,3.916009330133946e-05,3,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160]}",160,"[640, 320, 160]","[160, 320, 640]",[-0.10891115569725796],[-0.03153287057186449],0.5364128230839862,COMPLETE
223,0.20627042523665418,0.11114626179388509,2024-12-23 23:20:15.520846,2024-12-23 23:20:27.115747,0 days 00:00:11.594901,0.09882114524512751,48,0.2,160,100,8.882189631263135e-06,1320,0.0019464991756521853,3,3,adam,"{'neurons_per_layer_encoder': [160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160]}",160,"[640, 320, 160]","[160, 320, 640]",[0.20627042523665418],[0.11114626179388509],-0.07296235810300661,COMPLETE
224,0.13014673550819655,0.08088463140248181,2024-12-23 23:20:17.135444,2024-12-23 23:20:23.684990,0 days 00:00:06.549546,0.10180872665534087,64,0.2,148,100,2.4272259989941112e-06,1320,0.002086413657375573,3,3,adam,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592, 296, 148]}",148,"[592, 296, 148]","[148, 296, 592]",[0.13014673550819655],[0.08088463140248181],-0.6483141824333901,COMPLETE
225,0.1409331430982803,0.17904485222720745,2024-12-23 23:20:17.820078,2024-12-23 23:20:30.468413,0 days 00:00:12.648335,0.0875788607593837,64,0.2,152,100,9.052712545986745e-06,3128,0.0010274773022591846,3,4,adam,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216, 608, 304]}",152,"[1216, 608, 304]","[152, 304, 608, 1216]",[0.1409331430982803],[0.17904485222720745],0.43019524828838085,COMPLETE
