trial_id,neurons_encoder,latent_dim,neurons_decoder
268,"[52, 104, 208]",552,[208]
269,"[160, 320, 640]",1720,"[640, 320, 160, 80]"
270,"[48, 96, 192]",488,[192]
271,"[52, 104, 208]",536,[208]
272,"[168, 336, 672]",1784,[672]
273,"[48, 96, 192, 384, 768]",1992,"[768, 384, 192]"
274,"[168, 336, 672, 1344, 2688]",6104,"[2688, 1344, 672]"
275,"[168, 336, 672, 1344, 2688]",3816,"[2688, 1344, 672]"
276,"[172, 344, 688, 1376, 2752]",5688,"[2752, 1376, 688]"
277,"[40, 80, 160, 320, 640]",1560,"[640, 320, 160]"
278,"[152, 304, 608, 1216, 2432]",3800,"[2432, 1216, 608]"
279,"[168, 336, 672]",1544,"[672, 336, 168]"
280,"[152, 304, 608]",1096,"[608, 304, 152]"
281,"[156, 312, 624]",1496,"[624, 312, 156]"
282,"[152, 304, 608]",1496,"[608, 304, 152]"
283,"[152, 304, 608]",1096,"[608, 304, 152]"
284,"[152, 304, 608]",1240,"[608, 304, 152]"
285,"[152, 304, 608]",1240,"[608, 304, 152]"
286,"[144, 288, 576]",1000,"[576, 288, 144]"
287,"[140, 280, 560]",1112,"[560, 280, 140]"
288,"[144, 288, 576]",1096,"[576, 288, 144]"
289,"[232, 464, 928]",2072,"[928, 464, 232, 116, 58]"
290,"[256, 512, 1024]",2056,"[1024, 512, 256, 128, 64]"
291,"[140, 280, 560]",1384,"[560, 280, 140, 70, 35]"
292,"[32, 64, 128, 256]",632,"[256, 128, 64, 32]"
293,"[32, 64, 128, 256]",632,"[256, 128, 64, 32]"
294,"[40, 80, 160, 320]",696,"[320, 160, 80, 40]"
295,"[32, 64, 128, 256]",632,"[256, 128, 64, 32]"
296,"[32, 64, 128, 256]",632,"[256, 128, 64, 32]"
297,"[40, 80, 160, 320]",696,"[320, 160, 80, 40]"
298,"[40, 80, 160, 320]",696,"[320, 160, 80, 40]"
299,"[36, 72, 144, 288]",696,"[288, 144, 72, 36]"
300,"[40, 80, 160, 320]",696,"[320, 160, 80, 40]"
301,"[40, 80, 160, 320]",696,"[320, 160, 80, 40]"
302,"[44, 88, 176, 352]",728,"[352, 176, 88, 44]"
303,"[44, 88, 176, 352]",696,"[352, 176, 88, 44]"
304,"[40, 80, 160, 320]",696,"[320, 160, 80, 40]"
305,"[40, 80, 160, 320]",680,"[320, 160, 80, 40]"
306,"[44, 88, 176, 352]",952,"[352, 176, 88, 44]"
307,"[44, 88, 176, 352]",584,"[352, 176, 88, 44]"
308,"[44, 88, 176, 352]",728,"[352, 176, 88, 44]"
309,"[196, 392, 784, 1568]",2200,"[1568, 784, 392, 196]"
310,"[108, 216, 432, 864]",888,"[864, 432, 216, 108]"
311,"[120, 240, 480, 960]",984,"[960, 480, 240, 120]"
312,"[112, 224, 448, 896]",920,"[896, 448, 224, 112]"
313,"[184, 368, 736, 1472]",2264,"[1472, 736, 368, 184]"
314,"[112, 224, 448, 896]",920,"[896, 448, 224, 112]"
315,"[184, 368, 736, 1472]",2152,"[1472, 736, 368, 184]"
316,"[188, 376, 752, 1504]",1912,"[1504, 752, 376, 188]"
317,"[56, 112, 224, 448]",664,"[448, 224, 112, 56]"
318,"[184, 368, 736, 1472]",1928,"[1472, 736, 368, 184]"
319,"[184, 368, 736, 1472]",2616,"[1472, 736, 368, 184]"
320,"[184, 368, 736, 1472]",2568,"[1472, 736, 368, 184]"
321,"[208, 416, 832, 1664]",3944,"[1664, 832, 416, 208]"
322,"[208, 416, 832, 1664]",2520,"[1664, 832, 416]"
323,"[36, 72, 144, 288]",360,"[288, 144, 72]"
324,"[100, 200, 400, 800]",824,"[800, 400, 200]"
325,"[36, 72, 144, 288]",616,"[288, 144, 72]"
326,"[208, 416, 832, 1664]",4264,"[1664, 832, 416]"
327,"[48, 96, 192, 384]",728,"[384, 192, 96]"
328,"[28, 56, 112, 224]",600,"[224, 112, 56]"
329,"[100, 200, 400, 800]",824,"[800, 400, 200]"
330,"[220, 440, 880, 1760]",4440,"[1760, 880, 440]"
331,"[28, 56, 112, 224]",456,"[224, 112, 56]"
332,"[196, 392, 784, 1568]",4248,"[1568, 784, 392]"
333,"[120, 240, 480, 960]",984,"[960, 480, 240]"
334,"[120, 240, 480, 960]",984,"[960, 480, 240]"
335,"[124, 248, 496, 992]",1880,"[992, 496, 248]"
336,"[52, 104, 208, 416]",1064,"[416, 208, 104]"
337,"[124, 248, 496, 992]",1016,"[992, 496, 248, 124]"
338,"[56, 112, 224, 448]",1016,"[448, 224, 112, 56]"
339,"[84, 168]",320,"[168, 84, 42, 21]"
340,"[52, 104]",272,"[104, 52, 26, 13]"
341,"[40, 80, 160]",296,"[160, 80, 40, 20]"
342,"[36, 72]",175,"[72, 36, 18, 9]"
343,"[44, 88]",128,"[88, 44, 22, 11]"
344,"[200, 400, 800]",824,"[800, 400, 200, 100]"
345,"[132, 264, 528]",664,"[528, 264, 132, 66]"
346,"[104, 208, 416]",760,"[416, 208, 104]"
347,"[132, 264, 528]",664,"[528, 264, 132]"
348,[132],348,"[132, 66, 33]"
349,[32],51,"[32, 16, 8]"
350,[32],51,"[32, 16, 8]"
351,[32],51,"[32, 16, 8]"
352,"[32, 64, 128]",328,"[128, 64, 32]"
353,"[176, 352, 704]",728,"[704, 352, 176]"
354,"[48, 96, 192]",504,"[192, 96, 48]"
355,"[176, 352, 704]",744,"[704, 352, 176, 88]"
356,"[176, 352, 704, 1408]",3544,"[1408, 704, 352, 176]"
357,"[92, 184, 368, 736]",776,"[736, 368, 184, 92, 46]"
358,"[92, 184, 368, 736]",760,"[736, 368, 184, 92, 46]"
359,"[76, 152, 304, 608, 1216]",2792,[1216]
