number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
282,0.5264455315791601,0.29189403365349786,2024-12-23 11:28:19.197659,2024-12-23 11:28:27.801635,0 days 00:00:08.603976,0.021109549490157146,40.0,0.2,76,100.0,3.319670644596848e-06,1112.0,0.0008665791926810253,1,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608]}",76.0,[608],"[76, 152, 304, 608]",[0.5264455315791601],[0.29189403365349786],-0.14622496757378717,COMPLETE
283,0.5960443708905027,0.3769154234178206,2024-12-23 11:28:19.542355,2024-12-23 11:28:28.811998,0 days 00:00:09.269643,0.020872482601319634,40.0,0.2,76,100.0,3.501094148542363e-06,1096.0,0.0008368322416572414,1,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608]}",76.0,[608],"[76, 152, 304, 608]",[0.5960443708905027],[0.3769154234178206],-0.02893835091983809,COMPLETE
284,0.4580775487232238,0.3302764529193606,2024-12-23 11:28:20.423931,2024-12-23 11:28:29.704985,0 days 00:00:09.281054,0.020855594572772182,40.0,0.2,76,100.0,3.3910945012580387e-06,1000.0,0.00088057504374508,1,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608]}",76.0,[608],"[76, 152, 304, 608]",[0.4580775487232238],[0.3302764529193606],-0.27069435297721506,COMPLETE
285,0.5946231413492035,0.28592039149009485,2024-12-23 11:28:24.060050,2024-12-23 11:28:34.115361,0 days 00:00:10.055311,0.021806274898248514,40.0,0.2,88,100.0,3.4569740163064306e-06,1000.0,0.0006572039891443697,1,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704]}",88.0,[704],"[88, 176, 352, 704]",[0.5946231413492035],[0.28592039149009485],-0.06004642793231096,COMPLETE
286,0.5641936285906465,0.2207420527727444,2024-12-23 11:28:25.426364,2024-12-23 11:28:35.791816,0 days 00:00:10.365452,0.02170732577524123,40.0,0.2,88,100.0,3.3904685014881743e-06,1144.0,0.0006178844089749622,1,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704]}",88.0,[704],"[88, 176, 352, 704]",[0.5641936285906465],[0.2207420527727444],-0.10364041034386208,COMPLETE
287,0.49935244488526864,0.3723893911032814,2024-12-23 11:28:26.164325,2024-12-23 11:28:36.407546,0 days 00:00:10.243221,0.021826517165479696,40.0,0.2,88,100.0,2.1339317077688805e-06,1128.0,0.0006868508728776153,1,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704]}",88.0,[704],"[88, 176, 352, 704]",[0.49935244488526864],[0.3723893911032814],-0.14021988370739744,COMPLETE
288,0.375048080352836,0.12997166698539142,2024-12-23 11:28:27.809869,2024-12-23 11:28:36.836281,0 days 00:00:09.026412,0.022062271768526022,40.0,0.2,84,100.0,2.1412168511146863e-06,1160.0,0.0006707235252038222,1,4,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672], 'neurons_per_layer_decoder': [672]}",84.0,[672],"[84, 168, 336, 672]",[0.375048080352836],[0.12997166698539142],-0.49949817699687005,COMPLETE
289,0.6314147297942587,0.4734355320685584,2024-12-23 11:28:28.820932,2024-12-23 11:28:38.448476,0 days 00:00:09.627544,0.017462640650593338,40.0,0.2,84,100.0,2.1373579534157038e-06,968.0,0.0006127699482306038,1,4,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672], 'neurons_per_layer_decoder': [672]}",84.0,[672],"[84, 168, 336, 672]",[0.6314147297942587],[0.4734355320685584],0.03608270804775753,COMPLETE
290,0.27420417668871244,-0.023455013599700925,2024-12-23 11:28:29.715857,2024-12-23 11:28:36.539182,0 days 00:00:06.823325,0.022118306964922462,40.0,0.2,88,100.0,2.1252679061227385e-06,1128.0,0.0006558936831408561,1,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704]}",88.0,[704],"[88, 176, 352, 704]",[0.27420417668871244],[-0.023455013599700925],-0.5853466890216774,COMPLETE
291,0.6923075946117616,0.30785841242764045,2024-12-23 11:28:34.125342,2024-12-23 11:28:41.760232,0 days 00:00:07.634890,0.017616250655038704,40.0,0.2,84,100.0,2.1145996396912603e-06,968.0,0.0006509009341584254,1,4,adam,"{'neurons_per_layer_encoder': [84, 168, 336, 672], 'neurons_per_layer_decoder': [672]}",84.0,[672],"[84, 168, 336, 672]",[0.6923075946117616],[0.30785841242764045],-0.1391020427943528,COMPLETE
292,0.6123817980832917,0.3788277385299521,2024-12-23 11:28:35.799254,2024-12-23 11:28:39.266780,0 days 00:00:03.467526,0.019658948889503855,40.0,0.2,84,100.0,2.765730924349022e-06,188.0,0.0006630349356145363,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[0.6123817980832917],[0.3788277385299521],-0.4305800354159693,COMPLETE
293,0.5688136456071557,0.3355487263644661,2024-12-23 11:28:36.415387,2024-12-23 11:28:39.925733,0 days 00:00:03.510346,0.019414146060798262,40.0,0.2,84,100.0,2.752858338401441e-06,188.0,0.0010544253318033557,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[0.5688136456071557],[0.3355487263644661],-0.696847662682115,COMPLETE
294,0.6398923923884732,0.5126928912182876,2024-12-23 11:28:36.547990,2024-12-23 11:28:39.716107,0 days 00:00:03.168117,0.019655891096952077,40.0,0.2,72,100.0,2.778316760039252e-06,159.0,0.0010630563070280995,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.6398923923884732],[0.5126928912182876],-0.29168756988290667,COMPLETE
295,0.6362246871155492,0.3640645603432293,2024-12-23 11:28:36.844590,2024-12-23 11:28:40.042290,0 days 00:00:03.197700,0.018067858275401385,40.0,0.2,68,100.0,2.780656731798179e-06,90.0,0.0010748332496595295,1,1,adam,"{'neurons_per_layer_encoder': [68], 'neurons_per_layer_decoder': [68]}",68.0,[68],[68],[0.6362246871155492],[0.3640645603432293],-0.5454861195501668,COMPLETE
296,0.5914902082078296,0.47525830841228145,2024-12-23 11:28:38.456342,2024-12-23 11:28:41.478132,0 days 00:00:03.021790,0.017757487325090814,40.0,0.2,68,100.0,2.7495130075875228e-06,90.0,0.0005982049862706863,1,1,adam,"{'neurons_per_layer_encoder': [68], 'neurons_per_layer_decoder': [68]}",68.0,[68],[68],[0.5914902082078296],[0.47525830841228145],-0.2163695689775344,COMPLETE
297,0.6597457712090222,0.42146041084710684,2024-12-23 11:28:39.273899,2024-12-23 11:28:42.671323,0 days 00:00:03.397424,0.017432642886911064,40.0,0.2,72,100.0,2.8392085631555962e-06,159.0,0.001031418634052844,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.6597457712090222],[0.42146041084710684],-0.3667417966573386,COMPLETE
298,-0.09339983195589752,0.009146373339753544,2024-12-23 11:28:39.722821,2024-12-23 11:28:44.990550,0 days 00:00:05.267729,0.019870330408435156,80.0,0.2,68,100.0,2.853966730662622e-06,2024.0,0.0010560115317344505,1,5,adam,"{'neurons_per_layer_encoder': [68, 136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088]}",68.0,[1088],"[68, 136, 272, 544, 1088]",[-0.09339983195589752],[0.009146373339753544],-0.5222062673406712,COMPLETE
299,0.1405563680660764,-0.005209429540435018,2024-12-23 11:28:39.933865,2024-12-23 11:28:49.104061,0 days 00:00:09.170196,0.02026180983569749,72.0,0.2,68,100.0,2.520413730446529e-06,1192.0,2.680796546914528e-05,1,5,adam,"{'neurons_per_layer_encoder': [68, 136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088]}",68.0,[1088],"[68, 136, 272, 544, 1088]",[0.1405563680660764],[-0.005209429540435018],-0.13824366422188958,COMPLETE
300,0.15014180616508455,0.038560289555073624,2024-12-23 11:28:40.049060,2024-12-23 11:28:45.850411,0 days 00:00:05.801351,0.02337183646816756,72.0,0.2,72,100.0,2.450255798532811e-06,1224.0,0.0010695729831125204,1,5,adam,"{'neurons_per_layer_encoder': [72, 144, 288, 576, 1152], 'neurons_per_layer_decoder': [1152]}",72.0,[1152],"[72, 144, 288, 576, 1152]",[0.15014180616508455],[0.038560289555073624],-0.5940285258062538,COMPLETE
301,0.11681753451359622,0.04569737965411025,2024-12-23 11:28:41.485075,2024-12-23 11:28:50.979399,0 days 00:00:09.494324,0.023026102944985617,80.0,0.2,72,100.0,2.3539533582015437e-06,1208.0,2.754954994740207e-05,1,5,adam,"{'neurons_per_layer_encoder': [72, 144, 288, 576, 1152], 'neurons_per_layer_decoder': [1152]}",72.0,[1152],"[72, 144, 288, 576, 1152]",[0.11681753451359622],[0.04569737965411025],-0.004176661290703312,COMPLETE
302,0.29112720928132074,0.1694899294436355,2024-12-23 11:28:41.768865,2024-12-23 11:28:50.995835,0 days 00:00:09.226970,0.023324359142292334,88.0,0.2,72,100.0,2.3005412588466177e-06,1240.0,0.0009325948668602391,1,5,adam,"{'neurons_per_layer_encoder': [72, 144, 288, 576, 1152], 'neurons_per_layer_decoder': [1152]}",72.0,[1152],"[72, 144, 288, 576, 1152]",[0.29112720928132074],[0.1694899294436355],-0.6928751389570954,COMPLETE
303,0.44318406671109256,0.2447632472105531,2024-12-23 11:28:42.678041,2024-12-23 11:28:47.256435,0 days 00:00:04.578394,0.023291563618540304,80.0,0.2,72,100.0,2.360921265127952e-06,159.0,0.0010919567983643016,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.44318406671109256],[0.2447632472105531],-1.148409449152172,COMPLETE
304,0.2769464940508536,-0.12852948871801062,2024-12-23 11:28:44.999869,2024-12-23 11:28:49.322629,0 days 00:00:04.322760,0.023152879883289776,88.0,0.2,72,100.0,2.1456796822408892e-06,159.0,2.566753254552456e-05,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.2769464940508536],[-0.12852948871801062],-0.14348437031562358,COMPLETE
305,0.37125321669481337,0.12004817520065536,2024-12-23 11:28:45.858121,2024-12-23 11:28:49.975024,0 days 00:00:04.116903,0.02292426562862632,80.0,0.2,72,100.0,2.269972776503135e-06,159.0,0.0009544939338609246,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.37125321669481337],[0.12004817520065536],-1.6036395557154586,COMPLETE
306,0.40637376099151723,0.3039900186417911,2024-12-23 11:28:47.263216,2024-12-23 11:28:51.034814,0 days 00:00:03.771598,0.09757920385462096,88.0,0.2,80,100.0,2.2498989953485063e-06,168.0,0.0005407145862303117,1,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80]}",80.0,[80],[80],[0.40637376099151723],[0.3039900186417911],-0.8808354463034432,COMPLETE
307,0.41612446027559136,0.14742273669098993,2024-12-23 11:28:49.113813,2024-12-23 11:28:52.171215,0 days 00:00:03.057402,0.10033925272932101,88.0,0.2,80,100.0,2.0218271814815942e-06,120.0,0.0012912552206388356,1,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80]}",80.0,[80],[80],[0.41612446027559136],[0.14742273669098993],-1.347058433992805,COMPLETE
308,0.5454330093005056,0.35117764116122985,2024-12-23 11:28:49.329522,2024-12-23 11:28:52.379318,0 days 00:00:03.049796,0.02284914504112905,56.0,0.2,80,100.0,1.2674738342363608e-06,120.0,0.0012971667006107183,1,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80]}",80.0,[80],[80],[0.5454330093005056],[0.35117764116122985],-0.7874368833951451,COMPLETE
309,-1.2411712804049877,0.10752357995644202,2024-12-23 11:28:49.982649,2024-12-23 11:28:51.646295,0 days 00:00:01.663646,0.02045824639412185,56.0,0.2,80,100.0,1.3134442714715002e-06,120.0,1.8302544890741992e-05,1,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80]}",80.0,[80],[80],[-1.2411712804049877],[0.10752357995644202],0.16410823639755048,COMPLETE
310,0.22302760370459418,-0.04561266940692699,2024-12-23 11:28:50.988261,2024-12-23 11:28:53.674372,0 days 00:00:02.686111,0.018869235015447915,120.0,0.2,80,100.0,1.2203092195528742e-06,120.0,3.901472809854268e-05,1,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80]}",80.0,[80],[80],[0.22302760370459418],[-0.04561266940692699],0.020312014812584423,COMPLETE
311,0.3216093393367859,0.09506133409921569,2024-12-23 11:28:51.011359,2024-12-23 11:28:53.678438,0 days 00:00:02.667079,0.019997086039308557,120.0,0.2,80,100.0,0.0009144071067103665,120.0,0.0012852867965295718,1,1,adam,"{'neurons_per_layer_encoder': [80], 'neurons_per_layer_decoder': [80]}",80.0,[80],[80],[0.3216093393367859],[0.09506133409921569],0.5419243373284838,COMPLETE
312,0.4488122208336802,0.0946724908728922,2024-12-23 11:28:51.048566,2024-12-23 11:28:53.734845,0 days 00:00:02.686279,0.01875373776781053,96.0,0.2,60,100.0,1.338157307093827e-06,82.0,0.0012662032891113263,1,1,adam,"{'neurons_per_layer_encoder': [60], 'neurons_per_layer_decoder': [60]}",60.0,[60],[60],[0.4488122208336802],[0.0946724908728922],-1.4154812021859238,COMPLETE
313,0.267189214662387,0.07684227557757717,2024-12-23 11:28:51.654667,2024-12-23 11:28:57.277333,0 days 00:00:05.622666,0.016874360252021672,96.0,0.2,80,100.0,1.9332202940796034e-06,1032.0,0.0011967353710510334,1,4,adam,"{'neurons_per_layer_encoder': [80, 160, 320, 640], 'neurons_per_layer_decoder': [640]}",80.0,[640],"[80, 160, 320, 640]",[0.267189214662387],[0.07684227557757717],-1.3624074294902773,COMPLETE
314,-0.053942415800340315,0.02315934461285485,2024-12-23 11:28:52.178389,2024-12-23 11:28:55.282787,0 days 00:00:03.104398,0.1615424708340748,64.0,0.2,80,100.0,1.6660891382489493e-06,968.0,0.0011978633496768222,1,4,adam,"{'neurons_per_layer_encoder': [80, 160, 320, 640], 'neurons_per_layer_decoder': [640]}",80.0,[640],"[80, 160, 320, 640]",[-0.053942415800340315],[0.02315934461285485],-1.0079489597847189,COMPLETE
315,0.0687708934507768,0.03582842113776641,2024-12-23 11:28:52.385823,2024-12-23 11:28:57.873548,0 days 00:00:05.487725,0.028199494549505252,96.0,0.2,60,100.0,1.5286783454364718e-06,808.0,0.0005792365759296014,1,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480]}",60.0,[480],"[60, 120, 240, 480]",[0.0687708934507768],[0.03582842113776641],-1.4171552194573112,COMPLETE
316,0.2939589307404876,-0.11272460625715852,2024-12-23 11:28:53.684838,2024-12-23 11:29:00.197347,0 days 00:00:06.512509,0.027936490502299877,96.0,0.2,52,100.0,1.6075407095757393e-06,824.0,0.0005253646463505543,1,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416]}",52.0,[416],"[52, 104, 208, 416]",[0.2939589307404876],[-0.11272460625715852],-0.777439650929133,COMPLETE
317,0.07314342702201426,-0.04088375195371019,2024-12-23 11:28:53.684910,2024-12-23 11:29:00.617227,0 days 00:00:06.932317,0.016384625464084732,64.0,0.2,212,100.0,1.6423737387785048e-06,1720.0,0.0007387935489549416,1,4,adam,"{'neurons_per_layer_encoder': [212, 424, 848, 1696], 'neurons_per_layer_decoder': [1696]}",212.0,[1696],"[212, 424, 848, 1696]",[0.07314342702201426],[-0.04088375195371019],-1.3897320643261546,COMPLETE
318,0.28125761697791474,-0.07686852056582971,2024-12-23 11:28:53.743332,2024-12-23 11:29:01.096730,0 days 00:00:07.353398,0.016722001212541904,64.0,0.2,92,100.0,1.5882327922035404e-06,1064.0,0.000725657259396081,1,4,adam,"{'neurons_per_layer_encoder': [92, 184, 368, 736], 'neurons_per_layer_decoder': [736]}",92.0,[736],"[92, 184, 368, 736]",[0.28125761697791474],[-0.07686852056582971],-1.6985699004441313,COMPLETE
319,0.5102421969237152,0.3596287681365441,2024-12-23 11:28:55.290669,2024-12-23 11:29:03.633475,0 days 00:00:08.342806,0.01674783832241132,32.0,0.2,60,100.0,2.9467657958450784e-06,888.0,0.005453702771271447,1,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480]}",60.0,[480],"[60, 120, 240, 480]",[0.5102421969237152],[0.3596287681365441],-0.5117092874151945,COMPLETE
320,0.1222204426147645,-0.17511511943609137,2024-12-23 11:28:57.285717,2024-12-23 11:29:03.628288,0 days 00:00:06.342571,0.02481395561723441,112.0,0.2,212,100.0,3.054718948195423e-06,1720.0,0.0007369721006664457,1,4,adam,"{'neurons_per_layer_encoder': [212, 424, 848, 1696], 'neurons_per_layer_decoder': [1696]}",212.0,[1696],"[212, 424, 848, 1696]",[0.1222204426147645],[-0.17511511943609137],-0.14191381070227935,COMPLETE
321,0.23557123236320143,0.0029661054320186953,2024-12-23 11:28:57.882898,2024-12-23 11:29:02.450658,0 days 00:00:04.567760,0.12505391288654708,64.0,0.2,176,100.0,4.367551317518161e-06,264.0,0.0007586215655586718,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176.0,[176],[176],[0.23557123236320143],[0.0029661054320186953],-2.1177330368357525,COMPLETE
322,0.517805367419053,0.12396704835421846,2024-12-23 11:29:00.204371,2024-12-23 11:29:03.968812,0 days 00:00:03.764441,0.02437802994266668,64.0,0.2,64,100.0,4.16844995677689e-06,86.0,0.0007740314938128708,1,1,adam,"{'neurons_per_layer_encoder': [64], 'neurons_per_layer_decoder': [64]}",64.0,[64],[64],[0.517805367419053],[0.12396704835421846],-0.8967491381209864,COMPLETE
323,0.396567438210652,0.00979487452738892,2024-12-23 11:29:00.628536,2024-12-23 11:29:04.757854,0 days 00:00:04.129318,0.024795793797534854,32.0,0.2,92,100.0,0.0004986050108471841,212.0,0.0052261224511979355,1,1,adam,"{'neurons_per_layer_encoder': [92], 'neurons_per_layer_decoder': [92]}",92.0,[92],[92],[0.396567438210652],[0.00979487452738892],-1.8558604419801648,COMPLETE
324,0.5412400011315945,0.40736881790814505,2024-12-23 11:29:01.105665,2024-12-23 11:29:04.849975,0 days 00:00:03.744310,0.024591484614000125,48.0,0.2,64,100.0,2.8630112501806e-06,86.0,0.0006116928294129505,1,1,adam,"{'neurons_per_layer_encoder': [64], 'neurons_per_layer_decoder': [64]}",64.0,[64],[64],[0.5412400011315945],[0.40736881790814505],-0.47649016180790094,COMPLETE
325,0.5813740785986738,0.5748821154837145,2024-12-23 11:29:02.459646,2024-12-23 11:29:05.526524,0 days 00:00:03.066878,0.02443391880386556,32.0,0.2,64,100.0,2.881965818376879e-06,86.0,0.0052673038171702855,1,1,adam,"{'neurons_per_layer_encoder': [64], 'neurons_per_layer_decoder': [64]}",64.0,[64],[64],[0.5813740785986738],[0.5748821154837145],-1.0944548945655286,COMPLETE
326,0.6378232949240263,0.013075085959572075,2024-12-23 11:29:03.639641,2024-12-23 11:29:06.410994,0 days 00:00:02.771353,0.02054516842918351,32.0,0.2,68,100.0,1.8844530024873212e-06,90.0,0.0006293622700516277,1,1,adam,"{'neurons_per_layer_encoder': [68], 'neurons_per_layer_decoder': [68]}",68.0,[68],[68],[0.6378232949240263],[0.013075085959572075],-1.053262598990708,COMPLETE
327,0.6668902541464188,0.3723118384998666,2024-12-23 11:29:03.642213,2024-12-23 11:29:06.389422,0 days 00:00:02.747209,0.020705991756266813,32.0,0.2,68,100.0,2.61441356259521e-06,90.0,0.0004698434459882716,1,1,adam,"{'neurons_per_layer_encoder': [68], 'neurons_per_layer_decoder': [68]}",68.0,[68],[68],[0.6668902541464188],[0.3723118384998666],-0.41898039982765445,COMPLETE
328,0.3704474325701115,0.13201105006399083,2024-12-23 11:29:03.976237,2024-12-23 11:29:06.240713,0 days 00:00:02.264476,0.020901657336992372,48.0,0.2,84,100.0,2.5957344942641307e-06,108.0,0.008208333828491489,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[0.3704474325701115],[0.13201105006399083],-3.0641797454171136,COMPLETE
329,0.5754288996162711,0.18226787685753532,2024-12-23 11:29:04.765278,2024-12-23 11:29:07.491976,0 days 00:00:02.726698,0.02075525977111966,48.0,0.2,72,100.0,1.88726451502052e-06,111.0,0.0009779776349025172,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.5754288996162711],[0.18226787685753532],-1.079610707168448,COMPLETE
330,0.6868117525418191,0.4857714369689943,2024-12-23 11:29:04.857351,2024-12-23 11:29:07.694080,0 days 00:00:02.836729,0.020882784929951728,32.0,0.2,72,100.0,2.573679257509642e-06,111.0,0.0010057234101960315,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[0.6868117525418191],[0.4857714369689943],-0.6277513656195276,COMPLETE
331,-0.46739472459360454,-0.3173700543769309,2024-12-23 11:29:05.534564,2024-12-23 11:29:07.440322,0 days 00:00:01.905758,0.020975023573576865,40.0,0.2,72,100.0,1.9519052080195166e-06,111.0,0.00024794749763179476,1,1,adadelta,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[-0.46739472459360454],[-0.3173700543769309],-0.23111528368196801,COMPLETE
332,-1.4400838631663135,0.20070686341307153,2024-12-23 11:29:06.248092,2024-12-23 11:29:07.732530,0 days 00:00:01.484438,0.02229243949650727,40.0,0.2,72,100.0,1.0096602385499154e-06,111.0,0.0004814291050638559,1,1,adadelta,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[-1.4400838631663135],[0.20070686341307153],0.2039238163323714,COMPLETE
333,-1.4359962555524017,-0.2166026044771281,2024-12-23 11:29:06.396748,2024-12-23 11:29:08.208627,0 days 00:00:01.811879,0.18239046840428944,40.0,0.2,72,100.0,2.0462829829388413e-06,111.0,7.257025836642196e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72.0,[72],[72],[-1.4359962555524017],[-0.2166026044771281],0.15864470198860905,COMPLETE
334,0.08045166533085224,0.09811309534195134,2024-12-23 11:29:06.419574,2024-12-23 11:29:09.270599,0 days 00:00:02.851025,0.022181843601188217,40.0,0.2,76,100.0,2.053260081315997e-06,99.0,0.0009669058169019707,1,1,adadelta,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.08045166533085224],[0.09811309534195134],0.1741612473244206,COMPLETE
335,0.60789433650261,0.3486786009669758,2024-12-23 11:29:07.447450,2024-12-23 11:29:10.950117,0 days 00:00:03.502667,0.02258693496572568,40.0,0.1,256,100.0,2.439417427287571e-06,600.0,0.0010394636712487298,1,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256]}",256.0,[256],[256],[0.60789433650261],[0.3486786009669758],-1.2428276107393168,COMPLETE
336,-0.2630725433903225,0.31632768406653367,2024-12-23 11:29:07.502795,2024-12-23 11:29:09.933046,0 days 00:00:02.430251,0.1160682519216538,40.0,0.30000000000000004,84,100.0,2.3779330552042627e-06,188.0,0.0005097352045067442,1,1,sgd,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[-0.2630725433903225],[0.31632768406653367],0.3023000224666169,COMPLETE
337,0.5217649332413583,0.5524018019846246,2024-12-23 11:29:07.701587,2024-12-23 11:29:10.619861,0 days 00:00:02.918274,0.019137595142211635,32.0,0.1,76,100.0,2.2953946867621247e-06,99.0,0.000916674172560444,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.5217649332413583],[0.5524018019846246],-1.3856489748659733,COMPLETE
338,0.6203193706150298,0.44511417494571914,2024-12-23 11:29:07.741083,2024-12-23 11:29:10.947563,0 days 00:00:03.206480,0.019233531022689446,32.0,0.1,76,100.0,2.4759150225531997e-06,99.0,0.0009264561673061833,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.6203193706150298],[0.44511417494571914],-1.021051446610688,COMPLETE
339,0.6410415430433976,0.34991130508198975,2024-12-23 11:29:08.216420,2024-12-23 11:29:11.107890,0 days 00:00:02.891470,0.019741439550543798,32.0,0.30000000000000004,76,100.0,2.390526957954766e-06,99.0,0.0009856620951803935,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.6410415430433976],[0.34991130508198975],-0.582064494806646,COMPLETE
340,0.6258833109969786,0.4746009160770732,2024-12-23 11:29:09.277728,2024-12-23 11:29:12.147865,0 days 00:00:02.870137,0.018971493742511846,32.0,0.30000000000000004,84,100.0,3.845758794131451e-06,188.0,0.0010919680572839595,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84.0,[84],[84],[0.6258833109969786],[0.4746009160770732],-0.3831385752986807,COMPLETE
341,0.5804622088129584,0.37980471096537427,2024-12-23 11:29:09.940972,2024-12-23 11:29:12.837797,0 days 00:00:02.896825,0.019122287931304986,32.0,0.1,76,100.0,3.9313253188425705e-06,99.0,0.0008818433903084876,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76.0,[76],[76],[0.5804622088129584],[0.37980471096537427],-1.3233518247958707,COMPLETE
342,0.5942821692055783,0.5153636001951376,2024-12-23 11:29:10.627424,2024-12-23 11:29:14.440165,0 days 00:00:03.812741,0.01891635271971002,32.0,0.1,28,100.0,3.048806335360647e-06,216.0,0.0011393624990801595,1,3,adam,"{'neurons_per_layer_encoder': [28, 56, 112], 'neurons_per_layer_decoder': [112]}",28.0,[112],"[28, 56, 112]",[0.5942821692055783],[0.5153636001951376],-0.626059154989219,COMPLETE
343,0.6841428321077607,0.1944047624568025,2024-12-23 11:29:10.957493,2024-12-23 11:29:15.533346,0 days 00:00:04.575853,0.13565278298196715,32.0,0.4,64,100.0,3.004116913024586e-06,328.0,0.0010982738189279295,1,3,adam,"{'neurons_per_layer_encoder': [64, 128, 256], 'neurons_per_layer_decoder': [256]}",64.0,[256],"[64, 128, 256]",[0.6841428321077607],[0.1944047624568025],-0.18400725000049828,COMPLETE
344,0.5612064291813361,0.20534023825849934,2024-12-23 11:29:10.958620,2024-12-23 11:29:17.316986,0 days 00:00:06.358366,0.019473826746486827,32.0,0.4,148,100.0,3.101318309728248e-06,1016.0,0.0014201223205184874,1,3,adam,"{'neurons_per_layer_encoder': [148, 296, 592], 'neurons_per_layer_decoder': [592]}",148.0,[592],"[148, 296, 592]",[0.5612064291813361],[0.20534023825849934],-0.4905108914316681,COMPLETE
