number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
580,-0.2448914502859496,2025-01-10 10:24:04.560208,2025-01-10 10:24:07.935039,0 days 00:00:03.374831,0.058818402277017186,32,0.2,176,100,5.759510591981074e-06,808,0.00031829796855654957,4,2,adam,"{'neurons_per_layer_encoder': [176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",176,"[352, 176, 88, 44]","[176, 352]",[-0.2448914502859496],0.1988696235428934,COMPLETE
581,-0.179157400211029,2025-01-10 10:24:04.934827,2025-01-10 10:24:08.223858,0 days 00:00:03.289031,0.059660265868232046,32,0.30000000000000004,176,100,6.044406623553719e-06,600,0.0005472260296053949,4,2,adam,"{'neurons_per_layer_encoder': [176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",176,"[352, 176, 88, 44]","[176, 352]",[-0.179157400211029],0.35934066269299964,COMPLETE
582,-0.19733435216008655,2025-01-10 10:24:06.270494,2025-01-10 10:24:11.054663,0 days 00:00:04.784169,0.056962089039722975,32,0.2,176,100,5.3773046580456575e-06,648,0.0005699783048171176,4,2,adam,"{'neurons_per_layer_encoder': [176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",176,"[352, 176, 88, 44]","[176, 352]",[-0.19733435216008655],-0.15877263554040438,COMPLETE
583,-0.025969342092193592,2025-01-10 10:24:07.943963,2025-01-10 10:24:12.254271,0 days 00:00:04.310308,0.056318354186263776,32,0.30000000000000004,164,100,6.9404010904580864e-06,576,0.0005635177357113073,4,2,adam,"{'neurons_per_layer_encoder': [164, 328], 'neurons_per_layer_decoder': [328, 164, 82, 41]}",164,"[328, 164, 82, 41]","[164, 328]",[-0.025969342092193592],0.4085408879618225,COMPLETE
584,0.29785536736819784,2025-01-10 10:24:08.232768,2025-01-10 10:24:13.350674,0 days 00:00:05.117906,0.055986698238494864,32,0.30000000000000004,164,100,1.0498318311083358e-05,656,0.0006110777219745402,4,2,adam,"{'neurons_per_layer_encoder': [164, 328], 'neurons_per_layer_decoder': [328, 164, 82, 41]}",164,"[328, 164, 82, 41]","[164, 328]",[0.29785536736819784],0.5383718167896642,COMPLETE
585,-0.038322884250690414,2025-01-10 10:24:08.813550,2025-01-10 10:24:12.913809,0 days 00:00:04.100259,0.04813034270180719,32,0.30000000000000004,160,100,6.985212668496304e-06,568,0.0003863637134504901,4,2,sgd,"{'neurons_per_layer_encoder': [160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",160,"[320, 160, 80, 40]","[160, 320]",[-0.038322884250690414],0.5414568783330332,COMPLETE
586,-0.3942430488616191,2025-01-10 10:24:09.717376,2025-01-10 10:24:11.706622,0 days 00:00:01.989246,0.04844303319028765,32,0.30000000000000004,164,100,1.040657298852464e-05,736,0.000595661101052617,4,2,sgd,"{'neurons_per_layer_encoder': [164, 328], 'neurons_per_layer_decoder': [328, 164, 82, 41]}",164,"[328, 164, 82, 41]","[164, 328]",[-0.3942430488616191],0.4777766714250512,COMPLETE
587,0.04108653305560617,2025-01-10 10:24:11.065252,2025-01-10 10:24:17.210928,0 days 00:00:06.145676,0.04761799892562893,32,0.30000000000000004,164,100,6.959567868454711e-06,576,0.0006320698899113242,4,2,adam,"{'neurons_per_layer_encoder': [164, 328], 'neurons_per_layer_decoder': [328, 164, 82, 41]}",164,"[328, 164, 82, 41]","[164, 328]",[0.04108653305560617],0.2907286395891867,COMPLETE
588,0.1219044881706608,2025-01-10 10:24:11.717258,2025-01-10 10:24:16.950605,0 days 00:00:05.233347,0.06656253685555333,32,0.30000000000000004,152,100,7.197543908427713e-06,344,0.00039488482870325995,4,2,adam,"{'neurons_per_layer_encoder': [152, 304], 'neurons_per_layer_decoder': [304, 152, 76, 38]}",152,"[304, 152, 76, 38]","[152, 304]",[0.1219044881706608],0.3687423839663467,COMPLETE
589,0.44426598173353526,2025-01-10 10:24:12.263522,2025-01-10 10:24:17.548643,0 days 00:00:05.285121,0.045389740212341406,32,0.30000000000000004,156,100,7.053840968491844e-06,336,0.0003853507982220737,4,2,adam,"{'neurons_per_layer_encoder': [156, 312], 'neurons_per_layer_decoder': [312, 156, 78, 39]}",156,"[312, 156, 78, 39]","[156, 312]",[0.44426598173353526],0.605289507779925,COMPLETE
590,0.1318818523336347,2025-01-10 10:24:12.922187,2025-01-10 10:24:17.744149,0 days 00:00:04.821962,0.0650886558130793,32,0.30000000000000004,152,100,1.0054043572794452e-05,344,0.00036832561480636296,4,2,adam,"{'neurons_per_layer_encoder': [152, 304], 'neurons_per_layer_decoder': [304, 152, 76, 38]}",152,"[304, 152, 76, 38]","[152, 304]",[0.1318818523336347],0.41791517325254446,COMPLETE
591,0.2885840059641729,2025-01-10 10:24:13.361788,2025-01-10 10:24:18.800970,0 days 00:00:05.439182,0.06638800106813751,32,0.30000000000000004,144,100,8.778001246882514e-06,328,0.0003407677059500398,4,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",144,"[288, 144, 72, 36]","[144, 288]",[0.2885840059641729],0.5389709387236161,COMPLETE
592,0.39028726030411665,2025-01-10 10:24:16.959783,2025-01-10 10:24:22.980399,0 days 00:00:06.020616,0.045480537833132814,32,0.30000000000000004,132,100,8.69439815632278e-06,608,0.0006656597813509819,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.39028726030411665],0.5735448159935309,COMPLETE
593,0.2949809415340269,2025-01-10 10:24:17.221776,2025-01-10 10:24:22.985269,0 days 00:00:05.763493,0.0452682969437665,32,0.30000000000000004,144,100,8.780330033229069e-06,696,0.0006838881659329545,4,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",144,"[288, 144, 72, 36]","[144, 288]",[0.2949809415340269],0.4461624459729264,COMPLETE
594,0.3516818807789195,2025-01-10 10:24:17.557371,2025-01-10 10:24:23.265396,0 days 00:00:05.708025,0.0789205158068574,32,0.30000000000000004,156,100,5.013384541616134e-06,336,0.00033787905705666833,4,2,adam,"{'neurons_per_layer_encoder': [156, 312], 'neurons_per_layer_decoder': [312, 156, 78, 39]}",156,"[312, 156, 78, 39]","[156, 312]",[0.3516818807789195],0.5271642756443828,COMPLETE
595,0.06777262257575478,2025-01-10 10:24:17.752305,2025-01-10 10:24:22.812178,0 days 00:00:05.059873,0.045245929903370195,104,0.30000000000000004,156,100,5.099366619842103e-06,736,0.0004413521055127102,4,2,adam,"{'neurons_per_layer_encoder': [156, 312], 'neurons_per_layer_decoder': [312, 156, 78, 39]}",156,"[312, 156, 78, 39]","[156, 312]",[0.06777262257575478],0.28555236085465524,COMPLETE
596,0.2425300894631951,2025-01-10 10:24:18.809630,2025-01-10 10:24:23.740898,0 days 00:00:04.931268,0.045439685234191764,32,0.30000000000000004,128,100,5.371777533040758e-06,312,0.00043747349616782207,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[0.2425300894631951],0.46189249847396846,COMPLETE
597,0.4096040647528453,2025-01-10 10:24:22.820931,2025-01-10 10:24:28.277904,0 days 00:00:05.456973,0.061193724670908015,32,0.30000000000000004,172,100,6.55833924096864e-06,368,0.0004275145966978132,4,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344, 172, 86, 43]}",172,"[344, 172, 86, 43]","[172, 344]",[0.4096040647528453],0.5690534007342988,COMPLETE
598,0.3871001736445182,2025-01-10 10:24:22.992921,2025-01-10 10:24:28.296049,0 days 00:00:05.303128,0.05093625087071948,32,0.30000000000000004,156,100,6.285676506197111e-06,368,0.00041761034303748574,4,2,adam,"{'neurons_per_layer_encoder': [156, 312], 'neurons_per_layer_decoder': [312, 156, 78, 39]}",156,"[312, 156, 78, 39]","[156, 312]",[0.3871001736445182],0.6075256409095219,COMPLETE
599,0.34658014511905355,2025-01-10 10:24:22.995608,2025-01-10 10:24:27.750084,0 days 00:00:04.754476,0.05994011075108259,32,0.30000000000000004,128,100,6.276189962186374e-06,312,0.0004561782091425153,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[0.34658014511905355],0.5863010941188368,COMPLETE
600,0.3968807569029028,2025-01-10 10:24:23.274409,2025-01-10 10:24:28.163070,0 days 00:00:04.888661,0.06056322442245845,32,0.30000000000000004,128,100,6.325123674249225e-06,312,0.0004437849675529179,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[0.3968807569029028],0.5969943329669967,COMPLETE
601,0.3939996382404318,2025-01-10 10:24:23.750198,2025-01-10 10:24:29.684677,0 days 00:00:05.934479,0.050505448102025736,32,0.30000000000000004,172,100,6.412913642475676e-06,768,0.00046279681623463524,4,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344, 172, 86, 43]}",172,"[344, 172, 86, 43]","[172, 344]",[0.3939996382404318],0.5489170818568276,COMPLETE
602,0.43946241434394373,2025-01-10 10:24:27.759934,2025-01-10 10:24:34.107622,0 days 00:00:06.347688,0.05436785679862207,32,0.30000000000000004,172,100,7.15215138865294e-06,640,0.0002833053000871261,4,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344, 172, 86, 43]}",172,"[344, 172, 86, 43]","[172, 344]",[0.43946241434394373],0.679266476957282,COMPLETE
603,0.2717415553726029,2025-01-10 10:24:28.172305,2025-01-10 10:24:34.546651,0 days 00:00:06.374346,0.06145614035714641,32,0.30000000000000004,172,100,7.082439515678675e-06,768,0.0003593357279148859,4,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344, 172, 86, 43]}",172,"[344, 172, 86, 43]","[172, 344]",[0.2717415553726029],0.5068669469762997,COMPLETE
604,0.3819714321052248,2025-01-10 10:24:28.289491,2025-01-10 10:24:34.165033,0 days 00:00:05.875542,0.05455566884886152,32,0.30000000000000004,172,100,7.542159090322429e-06,368,0.0003529689517543805,4,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344, 172, 86, 43]}",172,"[344, 172, 86, 43]","[172, 344]",[0.3819714321052248],0.6395093852580109,COMPLETE
605,0.2756460822243637,2025-01-10 10:24:28.307176,2025-01-10 10:24:34.197191,0 days 00:00:05.890015,0.05465230232197267,32,0.30000000000000004,172,100,7.410273544678398e-06,368,0.00028267867132732437,4,2,adam,"{'neurons_per_layer_encoder': [172, 344], 'neurons_per_layer_decoder': [344, 172, 86, 43]}",172,"[344, 172, 86, 43]","[172, 344]",[0.2756460822243637],0.5367142540276245,COMPLETE
606,0.22400492168253516,2025-01-10 10:24:29.694001,2025-01-10 10:24:35.079264,0 days 00:00:05.385263,0.06413131908361352,32,0.30000000000000004,184,100,7.412171731072236e-06,392,0.0002958689193204062,4,2,adam,"{'neurons_per_layer_encoder': [184, 368], 'neurons_per_layer_decoder': [368, 184, 92, 46]}",184,"[368, 184, 92, 46]","[184, 368]",[0.22400492168253516],0.5467367955268172,COMPLETE
607,0.27486219493368325,2025-01-10 10:24:34.116529,2025-01-10 10:24:39.483594,0 days 00:00:05.367065,0.06187120455543456,32,0.30000000000000004,184,100,7.268929751130115e-06,392,0.000284604714066615,4,2,adam,"{'neurons_per_layer_encoder': [184, 368], 'neurons_per_layer_decoder': [368, 184, 92, 46]}",184,"[368, 184, 92, 46]","[184, 368]",[0.27486219493368325],0.5416118178978963,COMPLETE
608,-0.28310559654776823,2025-01-10 10:24:34.177041,2025-01-10 10:24:36.332787,0 days 00:00:02.155746,0.06190545331023632,88,0.30000000000000004,180,100,7.319234461738783e-06,300,0.0003750698712369945,4,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180, 90, 45, 22]}",180,"[180, 90, 45, 22]",[180],[-0.28310559654776823],0.20100974776143815,COMPLETE
609,0.31735447161220665,2025-01-10 10:24:34.213401,2025-01-10 10:24:38.007397,0 days 00:00:03.793996,0.06214273478292521,32,0.30000000000000004,140,100,7.332859779935007e-06,292,0.0003511736286916536,4,1,adam,"{'neurons_per_layer_encoder': [140], 'neurons_per_layer_decoder': [140, 70, 35, 17]}",140,"[140, 70, 35, 17]",[140],[0.31735447161220665],0.5003211143793053,COMPLETE
610,0.0312558104221865,2025-01-10 10:24:34.556043,2025-01-10 10:24:37.079956,0 days 00:00:02.523913,0.06309876407639292,32,0.30000000000000004,180,100,7.314965043595908e-06,300,0.0005261123898296422,4,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180, 90, 45, 22]}",180,"[180, 90, 45, 22]",[180],[0.0312558104221865],0.374379722286698,COMPLETE
611,0.26480243774255996,2025-01-10 10:24:35.086997,2025-01-10 10:24:39.041750,0 days 00:00:03.954753,0.05938304954350375,32,0.30000000000000004,180,100,5.954253063667611e-06,284,0.0002810149753243868,4,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180, 90, 45, 22]}",180,"[180, 90, 45, 22]",[180],[0.26480243774255996],0.39563825389621454,COMPLETE
612,-0.2687189591313952,2025-01-10 10:24:36.341429,2025-01-10 10:24:39.208782,0 days 00:00:02.867353,0.07146229193401553,32,0.30000000000000004,160,100,5.750665807211178e-06,632,0.0002856953527903821,4,2,adam,"{'neurons_per_layer_encoder': [160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",160,"[320, 160, 80, 40]","[160, 320]",[-0.2687189591313952],0.2890522604947973,COMPLETE
613,-0.11255066781877066,2025-01-10 10:24:37.088304,2025-01-10 10:24:39.750892,0 days 00:00:02.662588,0.07154179665841973,96,0.30000000000000004,160,100,5.510201138862929e-06,648,0.0002459110763824742,4,2,adam,"{'neurons_per_layer_encoder': [160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",160,"[320, 160, 80, 40]","[160, 320]",[-0.11255066781877066],0.3762625471781809,COMPLETE
614,0.23854989207103994,2025-01-10 10:24:38.016469,2025-01-10 10:24:43.753266,0 days 00:00:05.736797,0.07039592143426575,32,0.30000000000000004,160,100,5.645669189753165e-06,632,0.0004988404486284443,4,2,adam,"{'neurons_per_layer_encoder': [160, 320], 'neurons_per_layer_decoder': [320, 160, 80, 40]}",160,"[320, 160, 80, 40]","[160, 320]",[0.23854989207103994],0.4316690688351909,COMPLETE
615,0.06051443856319583,2025-01-10 10:24:39.050930,2025-01-10 10:24:44.300017,0 days 00:00:05.249087,0.05511880221757985,32,0.30000000000000004,164,100,5.693877938865919e-06,656,0.0005200572438410282,4,2,adam,"{'neurons_per_layer_encoder': [164, 328], 'neurons_per_layer_decoder': [328, 164, 82, 41]}",164,"[328, 164, 82, 41]","[164, 328]",[0.06051443856319583],0.3495099600929077,COMPLETE
616,0.14275749983022412,2025-01-10 10:24:39.217397,2025-01-10 10:24:43.776758,0 days 00:00:04.559361,0.05524604068853999,32,0.30000000000000004,148,100,5.343750754060321e-06,656,0.0005139374019785595,4,2,adam,"{'neurons_per_layer_encoder': [148, 296], 'neurons_per_layer_decoder': [296, 148, 74, 37]}",148,"[296, 148, 74, 37]","[148, 296]",[0.14275749983022412],0.3317206333290352,COMPLETE
617,0.3469980440356407,2025-01-10 10:24:39.493129,2025-01-10 10:24:45.224958,0 days 00:00:05.731829,0.05500038085128851,32,0.30000000000000004,148,100,5.467318079278438e-06,544,0.0005010053537380281,4,2,adam,"{'neurons_per_layer_encoder': [148, 296], 'neurons_per_layer_decoder': [296, 148, 74, 37]}",148,"[296, 148, 74, 37]","[148, 296]",[0.3469980440356407],0.4642682627857314,COMPLETE
618,0.0035938123073012695,2025-01-10 10:24:39.759885,2025-01-10 10:24:44.367034,0 days 00:00:04.607149,0.05641903939728111,32,0.30000000000000004,168,100,8.272828971397392e-06,536,0.0005143385677578781,4,2,adam,"{'neurons_per_layer_encoder': [168, 336], 'neurons_per_layer_decoder': [336, 168, 84, 42]}",168,"[336, 168, 84, 42]","[168, 336]",[0.0035938123073012695],0.38372327428490244,COMPLETE
619,0.2840379735324592,2025-01-10 10:24:43.762060,2025-01-10 10:24:49.704910,0 days 00:00:05.942850,0.05527545100276096,32,0.30000000000000004,148,100,8.214361221436683e-06,704,0.0005692722280934977,4,2,adam,"{'neurons_per_layer_encoder': [148, 296], 'neurons_per_layer_decoder': [296, 148, 74, 37]}",148,"[296, 148, 74, 37]","[148, 296]",[0.2840379735324592],0.4769673628744102,COMPLETE
620,0.3482848018115706,2025-01-10 10:24:43.791592,2025-01-10 10:24:50.064126,0 days 00:00:06.272534,0.056584473197208975,32,0.30000000000000004,140,100,8.311759480923449e-06,672,0.0006193680061054755,4,2,adam,"{'neurons_per_layer_encoder': [140, 280], 'neurons_per_layer_decoder': [280, 140, 70, 35]}",140,"[280, 140, 70, 35]","[140, 280]",[0.3482848018115706],0.5093546549771268,COMPLETE
621,-0.02169968072866224,2025-01-10 10:24:44.309596,2025-01-10 10:24:48.792629,0 days 00:00:04.483033,0.05834840635437269,32,0.30000000000000004,140,100,8.460670265556504e-06,672,0.0006235911641073252,4,2,adam,"{'neurons_per_layer_encoder': [140, 280], 'neurons_per_layer_decoder': [280, 140, 70, 35]}",140,"[280, 140, 70, 35]","[140, 280]",[-0.02169968072866224],0.27568628546125673,COMPLETE
622,0.3863857742943494,2025-01-10 10:24:44.380356,2025-01-10 10:24:50.081098,0 days 00:00:05.700742,0.05285371713022346,32,0.30000000000000004,132,100,6.539695392576116e-06,640,0.0006185754221273455,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.3863857742943494],0.5454463659904472,COMPLETE
623,0.44621855208275474,2025-01-10 10:24:45.233872,2025-01-10 10:24:51.347353,0 days 00:00:06.113481,0.05880141113597647,32,0.30000000000000004,132,100,6.609984232161227e-06,640,0.0006535331596869232,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.44621855208275474],0.5997393905180287,COMPLETE
624,0.20563358085547923,2025-01-10 10:24:48.802307,2025-01-10 10:24:53.601045,0 days 00:00:04.798738,0.05193535255809292,32,0.30000000000000004,132,100,6.603488887158135e-06,640,0.0006886763340395882,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.20563358085547923],0.4067214360538996,COMPLETE
625,0.5016204780486018,2025-01-10 10:24:49.714846,2025-01-10 10:24:55.723015,0 days 00:00:06.008169,0.051336739839428096,32,0.30000000000000004,132,100,6.675109074165178e-06,640,0.0004105153170536482,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.5016204780486018],0.6559907695867697,COMPLETE
626,0.43223304614965374,2025-01-10 10:24:50.073574,2025-01-10 10:24:55.680553,0 days 00:00:05.606979,0.051767041396258,32,0.30000000000000004,132,100,6.423257679836044e-06,640,0.0007076075792757621,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.43223304614965374],0.5502648782448786,COMPLETE
627,0.2937738943093159,2025-01-10 10:24:50.092011,2025-01-10 10:24:55.568546,0 days 00:00:05.476535,0.06718828489813562,32,0.30000000000000004,152,100,6.5260850251848635e-06,328,0.00040986429185325046,4,2,adam,"{'neurons_per_layer_encoder': [152, 304], 'neurons_per_layer_decoder': [304, 152, 76, 38]}",152,"[304, 152, 76, 38]","[152, 304]",[0.2937738943093159],0.4613461318275812,COMPLETE
628,-0.012701232066115287,2025-01-10 10:24:51.356528,2025-01-10 10:24:55.059945,0 days 00:00:03.703417,0.06518433998256112,32,0.30000000000000004,136,100,6.465329806848529e-06,648,0.0004089747564877752,4,2,sgd,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272, 136, 68, 34]}",136,"[272, 136, 68, 34]","[136, 272]",[-0.012701232066115287],0.5848342209771074,COMPLETE
629,-0.47854943488818,2025-01-10 10:24:53.611744,2025-01-10 10:24:55.346116,0 days 00:00:01.734372,0.06654758553106428,32,0.30000000000000004,136,100,1.023580234585581e-05,616,0.0004094498301363617,4,2,sgd,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272, 136, 68, 34]}",136,"[272, 136, 68, 34]","[136, 272]",[-0.47854943488818],0.3794137873317857,COMPLETE
630,-0.5368987239782306,2025-01-10 10:24:55.068848,2025-01-10 10:24:58.022952,0 days 00:00:02.954104,0.049528718265003234,32,0.30000000000000004,136,100,4.689064493335161e-06,616,0.0004246496482311265,4,2,adam,"{'neurons_per_layer_encoder': [136, 272], 'neurons_per_layer_decoder': [272, 136, 68, 34]}",136,"[272, 136, 68, 34]","[136, 272]",[-0.5368987239782306],0.11078103677586172,COMPLETE
631,0.444685360547904,2025-01-10 10:24:55.354828,2025-01-10 10:25:01.278552,0 days 00:00:05.923724,0.04891878329784875,32,0.30000000000000004,144,100,4.952854952524505e-06,696,0.0006705521345241276,4,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",144,"[288, 144, 72, 36]","[144, 288]",[0.444685360547904],0.5501696391870053,COMPLETE
632,0.3018353904366936,2025-01-10 10:24:55.577539,2025-01-10 10:25:01.380710,0 days 00:00:05.803171,0.04948404756618743,32,0.30000000000000004,144,100,4.82531767469434e-06,696,0.0006839749547184127,4,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",144,"[288, 144, 72, 36]","[144, 288]",[0.3018353904366936],0.3675854042485478,COMPLETE
633,-0.1628790864186178,2025-01-10 10:24:55.693418,2025-01-10 10:24:58.690586,0 days 00:00:02.997168,0.049115932957173085,32,0.30000000000000004,132,100,4.852718749650359e-06,640,0.000679964311205848,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[-0.1628790864186178],0.2808192514966317,COMPLETE
634,0.16807612216203682,2025-01-10 10:24:55.734872,2025-01-10 10:25:00.027478,0 days 00:00:04.292606,0.050339422778589604,32,0.30000000000000004,128,100,9.763099189950413e-06,616,0.0006793120666771899,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[0.16807612216203682],0.45867266485316216,COMPLETE
635,-0.004235851679559088,2025-01-10 10:24:58.033100,2025-01-10 10:25:03.032662,0 days 00:00:04.999562,0.04844255463635949,32,0.30000000000000004,128,100,9.990571140577851e-06,616,0.0006916330712324551,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[-0.004235851679559088],0.2509330993686153,COMPLETE
636,0.24927131987182682,2025-01-10 10:24:58.700975,2025-01-10 10:25:04.380010,0 days 00:00:05.679035,0.05041145603567099,32,0.30000000000000004,128,100,9.946326898996975e-06,616,0.0005528208923116013,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[0.24927131987182682],0.46378731400853307,COMPLETE
637,0.2490340061172427,2025-01-10 10:25:00.037343,2025-01-10 10:25:05.702583,0 days 00:00:05.665240,0.048754453703974625,32,0.30000000000000004,132,100,1.103625780459185e-05,640,0.0006128181412633104,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.2490340061172427],0.4622438192508707,COMPLETE
638,0.09862715537544242,2025-01-10 10:25:01.288789,2025-01-10 10:25:06.403373,0 days 00:00:05.114584,0.048778509903002226,32,0.30000000000000004,132,100,5.1090604045050416e-06,640,0.0007447641551684432,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.09862715537544242],0.19848734054041797,COMPLETE
639,0.3028247328474155,2025-01-10 10:25:01.390197,2025-01-10 10:25:06.993509,0 days 00:00:05.603312,0.045034570539069896,32,0.30000000000000004,132,100,4.992444040943084e-06,640,0.0005788529067590865,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.3028247328474155],0.43919345148905553,COMPLETE
640,0.2486916554547961,2025-01-10 10:25:03.043162,2025-01-10 10:25:08.314915,0 days 00:00:05.271753,0.04522534144832445,40,0.30000000000000004,128,100,4.9789181430303205e-06,616,0.0003192551579081311,4,2,adam,"{'neurons_per_layer_encoder': [128, 256], 'neurons_per_layer_decoder': [256, 128, 64, 32]}",128,"[256, 128, 64, 32]","[128, 256]",[0.2486916554547961],0.4326957048595035,COMPLETE
641,0.28147819030277266,2025-01-10 10:25:04.389098,2025-01-10 10:25:09.622676,0 days 00:00:05.233578,0.04588521241923026,40,0.30000000000000004,132,100,4.974072252248351e-06,640,0.0005770324320021102,4,2,adam,"{'neurons_per_layer_encoder': [132, 264], 'neurons_per_layer_decoder': [264, 132, 66, 33]}",132,"[264, 132, 66, 33]","[132, 264]",[0.28147819030277266],0.32086862099747016,COMPLETE
642,0.14853570397652738,2025-01-10 10:25:05.712884,2025-01-10 10:25:10.469900,0 days 00:00:04.757016,0.04461387657507327,40,0.30000000000000004,144,100,4.9948100416785525e-06,680,0.0007959295754727062,4,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",144,"[288, 144, 72, 36]","[144, 288]",[0.14853570397652738],0.1883289689736289,COMPLETE
643,-0.023604595368618364,2025-01-10 10:25:06.412166,2025-01-10 10:25:10.649149,0 days 00:00:04.236983,0.046499746752571944,40,0.2,144,100,5.901411073447967e-06,680,0.00033164729373473073,4,2,adam,"{'neurons_per_layer_encoder': [144, 288], 'neurons_per_layer_decoder': [288, 144, 72, 36]}",144,"[288, 144, 72, 36]","[144, 288]",[-0.023604595368618364],0.1482156186065871,COMPLETE
644,0.14178141707577985,2025-01-10 10:25:07.002173,2025-01-10 10:25:12.503708,0 days 00:00:05.501535,0.053253774542302575,40,0.2,140,100,6.339715062254297e-06,672,0.00032408082200638616,4,2,adam,"{'neurons_per_layer_encoder': [140, 280], 'neurons_per_layer_decoder': [280, 140, 70, 35]}",140,"[280, 140, 70, 35]","[140, 280]",[0.14178141707577985],0.2077442543722325,COMPLETE
