number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
178,0.4694845583035816,2025-01-09 22:29:27.808809,2025-01-09 22:29:30.627741,0 days 00:00:02.818932,0.03498779483956685,40,0.1,172,100,0.00017635476660325992,196,0.0013604228159597516,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.4694845583035816],0.12532781636941334,COMPLETE
179,0.29715399296578227,2025-01-09 22:29:28.096179,2025-01-09 22:29:31.021735,0 days 00:00:02.925556,0.03640199709951836,40,0.1,172,100,0.00018950364574040412,196,0.004604540842022989,1,1,adam,"{'neurons_per_layer_encoder': [172], 'neurons_per_layer_decoder': [172]}",172,[172],[172],[0.29715399296578227],-1.6463188720478739,COMPLETE
180,0.4202821809430093,2025-01-09 22:29:28.264965,2025-01-09 22:29:31.144883,0 days 00:00:02.879918,0.025162729356461987,32,0.1,92,100,0.00023901580877610962,164,0.005807952494851247,1,1,adam,"{'neurons_per_layer_encoder': [92], 'neurons_per_layer_decoder': [92]}",92,[92],[92],[0.4202821809430093],-0.7709812346960183,COMPLETE
181,0.30965808358062585,2025-01-09 22:29:29.935504,2025-01-09 22:29:32.704518,0 days 00:00:02.769014,0.0361350542204415,32,0.1,96,100,0.00026483416535017505,168,0.004130925292317385,1,1,adam,"{'neurons_per_layer_encoder': [96], 'neurons_per_layer_decoder': [96]}",96,[96],[96],[0.30965808358062585],-0.5739643510747535,COMPLETE
182,-0.04137215757060386,2025-01-09 22:29:30.635838,2025-01-09 22:29:32.132901,0 days 00:00:01.497063,0.028037764633300436,32,0.1,104,100,0.0002457060929850751,176,0.00014880591718350613,1,1,adam,"{'neurons_per_layer_encoder': [104], 'neurons_per_layer_decoder': [104]}",104,[104],[104],[-0.04137215757060386],0.17102866218468285,COMPLETE
183,0.42884471949456693,2025-01-09 22:29:30.717289,2025-01-09 22:29:33.463523,0 days 00:00:02.746234,0.02605775802754543,32,0.1,92,100,0.0002598357969257357,164,0.00023554984586572972,1,1,adam,"{'neurons_per_layer_encoder': [92], 'neurons_per_layer_decoder': [92]}",92,[92],[92],[0.42884471949456693],0.43099767881622086,COMPLETE
184,-0.0177069186152905,2025-01-09 22:29:31.029960,2025-01-09 22:29:33.636144,0 days 00:00:02.606184,0.024017291391755492,112,0.1,92,100,0.0002522622588947466,164,0.005268196711898111,1,1,adam,"{'neurons_per_layer_encoder': [92], 'neurons_per_layer_decoder': [92]}",92,[92],[92],[-0.0177069186152905],-2.1156730769246463,COMPLETE
185,0.22924393290110723,2025-01-09 22:29:31.152959,2025-01-09 22:29:33.940881,0 days 00:00:02.787922,0.017258279258517476,32,0.1,116,100,5.840812919892408e-06,220,2.6580873438019474e-05,1,1,adam,"{'neurons_per_layer_encoder': [116], 'neurons_per_layer_decoder': [116]}",116,[116],[116],[0.22924393290110723],-0.5310404320502838,COMPLETE
186,0.5048155213442046,2025-01-09 22:29:32.141183,2025-01-09 22:29:34.860957,0 days 00:00:02.719774,0.062261228903823046,40,0.1,96,100,0.000325714806389628,184,0.0015882758859718839,1,1,adam,"{'neurons_per_layer_encoder': [96], 'neurons_per_layer_decoder': [96]}",96,[96],[96],[0.5048155213442046],0.20520869960842522,COMPLETE
187,0.48843922949399776,2025-01-09 22:29:32.713038,2025-01-09 22:29:35.406468,0 days 00:00:02.693430,0.060792650431905224,40,0.1,144,100,0.0003685424859967057,184,0.00024373722232970621,1,1,adam,"{'neurons_per_layer_encoder': [144], 'neurons_per_layer_decoder': [144]}",144,[144],[144],[0.48843922949399776],0.6577701310123604,COMPLETE
188,0.3626815891316214,2025-01-09 22:29:33.471584,2025-01-09 22:29:36.162554,0 days 00:00:02.690970,0.06286373440080777,40,0.1,144,100,0.0003518882622722935,184,0.0014274781575158591,1,1,adam,"{'neurons_per_layer_encoder': [144], 'neurons_per_layer_decoder': [144]}",144,[144],[144],[0.3626815891316214],-0.1331648434060123,COMPLETE
189,0.09771866920991878,2025-01-09 22:29:33.644208,2025-01-09 22:29:36.215823,0 days 00:00:02.571615,0.018320748362136777,88,0.1,144,100,6.643790105040356e-06,184,0.0014498318956505396,1,1,adam,"{'neurons_per_layer_encoder': [144], 'neurons_per_layer_decoder': [144]}",144,[144],[144],[0.09771866920991878],-4.958683608519089,COMPLETE
190,0.32719892965994835,2025-01-09 22:29:33.948997,2025-01-09 22:29:36.650900,0 days 00:00:02.701903,0.18503239288416218,40,0.1,148,100,0.00032691054681168363,188,0.0015755229868081044,1,1,adam,"{'neurons_per_layer_encoder': [148], 'neurons_per_layer_decoder': [148]}",148,[148],[148],[0.32719892965994835],-0.24226031863562367,COMPLETE
191,0.48351096140182404,2025-01-09 22:29:34.869049,2025-01-09 22:29:37.872164,0 days 00:00:03.003115,0.18503940387333923,40,0.1,148,100,0.00035331952571371415,188,0.00012098385068359498,2,1,adam,"{'neurons_per_layer_encoder': [148], 'neurons_per_layer_decoder': [148, 74]}",148,"[148, 74]",[148],[0.48351096140182404],0.79137334192828,COMPLETE
192,0.4729587961081344,2025-01-09 22:29:35.414262,2025-01-09 22:29:38.063710,0 days 00:00:02.649448,0.05130139236015068,40,0.1,84,100,1.7008122248068904e-05,172,0.00012597876910045585,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84,[84],[84],[0.4729587961081344],-0.3539516149482044,COMPLETE
193,0.37876174278570396,2025-01-09 22:29:36.170456,2025-01-09 22:29:38.958760,0 days 00:00:02.788304,0.18573508075138642,40,0.1,152,100,0.0002065921138748191,256,0.001987361477034042,1,1,adam,"{'neurons_per_layer_encoder': [152], 'neurons_per_layer_decoder': [152]}",152,[152],[152],[0.37876174278570396],-0.2875199955875502,COMPLETE
194,0.4024204058244647,2025-01-09 22:29:36.225177,2025-01-09 22:29:38.894504,0 days 00:00:02.669327,0.05193066720722475,40,0.1,84,100,0.00020312974660861136,172,0.00012580893012084255,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84,[84],[84],[0.4024204058244647],0.3192739647988219,COMPLETE
195,0.11729507753488011,2025-01-09 22:29:36.658944,2025-01-09 22:29:39.194086,0 days 00:00:02.535142,0.04831968921402281,104,0.1,84,100,0.00021145191476499843,172,0.0001263800484875313,1,1,adam,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84,[84],[84],[0.11729507753488011],0.03842576842573439,COMPLETE
196,0.5424286683832509,2025-01-09 22:29:37.881717,2025-01-09 22:29:40.770354,0 days 00:00:02.888637,0.05192498750664342,32,0.1,180,100,0.0004762519173567833,268,5.506352492959443e-05,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.5424286683832509],0.8318028421895086,COMPLETE
197,0.1909189681324731,2025-01-09 22:29:38.072768,2025-01-09 22:29:40.888359,0 days 00:00:02.815591,0.04804299550202546,32,0.1,156,100,0.00047006550860894086,260,5.632913306636948e-05,1,1,adam,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[0.1909189681324731],0.6775528760705761,COMPLETE
198,0.740083064691532,2025-01-09 22:29:38.902478,2025-01-09 22:29:41.749293,0 days 00:00:02.846815,0.04609299036421664,32,0.1,124,100,0.0004477202257533138,260,5.492396788954505e-05,1,1,adam,"{'neurons_per_layer_encoder': [124], 'neurons_per_layer_decoder': [124]}",124,[124],[124],[0.740083064691532],0.8793664788778015,COMPLETE
199,0.6546675856237866,2025-01-09 22:29:38.967020,2025-01-09 22:29:41.831951,0 days 00:00:02.864931,0.04519810014548027,32,0.1,184,100,0.00046752502236269096,208,0.0001928652125362176,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.6546675856237866],0.8425210971235654,COMPLETE
200,0.2121836957604586,2025-01-09 22:29:39.201976,2025-01-09 22:29:41.861146,0 days 00:00:02.659170,0.06824807801384566,32,0.1,44,100,0.0004731526479136072,80,5.2124766375514195e-05,1,1,adam,"{'neurons_per_layer_encoder': [44], 'neurons_per_layer_decoder': [44]}",44,[44],[44],[0.2121836957604586],0.3377574777957433,COMPLETE
201,0.4594724837406522,2025-01-09 22:29:40.778859,2025-01-09 22:29:43.717776,0 days 00:00:02.938917,0.047608406388406695,32,0.1,184,100,0.0004547781806785881,256,0.0011440597426552689,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.4594724837406522],0.45921542297140955,COMPLETE
202,-0.09056904217437678,2025-01-09 22:29:40.896393,2025-01-09 22:29:42.373578,0 days 00:00:01.477185,0.05463377153746973,32,0.1,184,100,0.00011257067610354366,208,0.0011012892679731381,1,1,adadelta,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[-0.09056904217437678],0.6016222920456534,COMPLETE
203,-0.02223213007877778,2025-01-09 22:29:41.759116,2025-01-09 22:29:43.566343,0 days 00:00:01.807227,0.04480859479540795,32,0.1,184,100,0.0004442236556052006,272,5.315793871794192e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[-0.02223213007877778],0.6975062739976678,COMPLETE
204,-0.08051179769951888,2025-01-09 22:29:41.842083,2025-01-09 22:29:43.325918,0 days 00:00:01.483835,0.04367878256815184,32,0.1,124,100,0.00046748342115350257,276,4.284141378853308e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [124], 'neurons_per_layer_decoder': [124]}",124,[124],[124],[-0.08051179769951888],0.6350229337593133,COMPLETE
205,0.6566650519480296,2025-01-09 22:29:41.880234,2025-01-09 22:29:44.756719,0 days 00:00:02.876485,0.04483714300156348,32,0.1,184,100,0.0005508542744749447,256,0.0002043265824819921,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.6566650519480296],0.8586733204070628,COMPLETE
206,0.7508259598082094,2025-01-09 22:29:42.382141,2025-01-09 22:29:45.421979,0 days 00:00:03.039838,0.045035352595181204,32,0.1,180,100,0.00039416657140801665,268,0.0001957275496817657,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.7508259598082094],0.8686674074461599,COMPLETE
207,0.5260441321494074,2025-01-09 22:29:43.333689,2025-01-09 22:29:46.372682,0 days 00:00:03.038993,0.0459104117383956,32,0.1,180,100,0.00037966182948380797,252,0.00020566505393355966,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.5260441321494074],0.7561007980463725,COMPLETE
208,0.5520313941123093,2025-01-09 22:29:43.574203,2025-01-09 22:29:46.436343,0 days 00:00:02.862140,0.046393123530383475,32,0.1,176,100,0.00039739849751635725,232,0.00020400046561589022,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.5520313941123093],0.7693822836918741,COMPLETE
209,0.4988238797753167,2025-01-09 22:29:43.921817,2025-01-09 22:29:46.764280,0 days 00:00:02.842463,0.04039245660781102,32,0.1,176,100,0.00039791628459568486,232,0.00020127831452963497,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.4988238797753167],0.7389962590845784,COMPLETE
210,0.6509196865929087,2025-01-09 22:29:44.765014,2025-01-09 22:29:47.871435,0 days 00:00:03.106421,0.04031490584928153,32,0.1,196,100,0.00038276336962967577,252,0.00020810213511971112,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.6509196865929087],0.8232750853787996,COMPLETE
211,0.6649330839978305,2025-01-09 22:29:45.429779,2025-01-09 22:29:48.360917,0 days 00:00:02.931138,0.041995425411013344,32,0.1,176,100,0.0005745765454729523,328,0.00019656427980475243,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.6649330839978305],0.882245997595961,COMPLETE
212,0.42902395745241184,2025-01-09 22:29:46.382717,2025-01-09 22:29:49.287232,0 days 00:00:02.904515,0.03990661241607625,32,0.1,188,100,0.0005687656943356798,260,0.00020563092549554145,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.42902395745241184],0.7788095141112653,COMPLETE
213,0.5722202843401356,2025-01-09 22:29:46.444994,2025-01-09 22:29:49.512007,0 days 00:00:03.067013,0.04002297198062253,32,0.1,176,100,0.0006044531845209275,248,0.0002774174522327771,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.5722202843401356],0.8260288836780716,COMPLETE
214,0.3634687202306661,2025-01-09 22:29:46.774290,2025-01-09 22:29:49.681857,0 days 00:00:02.907567,0.041911212222328104,32,0.1,188,100,0.0005788025347560287,260,0.0001561812324087069,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.3634687202306661],0.7768428750345066,COMPLETE
215,0.6903568904344315,2025-01-09 22:29:47.880076,2025-01-09 22:29:50.770602,0 days 00:00:02.890526,0.04258129545138806,32,0.1,188,100,0.0006413825005624245,260,0.0002694344149940937,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.6903568904344315],0.883371532913506,COMPLETE
216,0.6342312462569242,2025-01-09 22:29:48.368813,2025-01-09 22:29:51.245110,0 days 00:00:02.876297,0.041213203698659086,32,0.1,188,100,0.0005644021873794236,260,0.0001565583292276215,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.6342312462569242],0.8693266241357954,COMPLETE
217,0.5040394650646616,2025-01-09 22:29:49.296722,2025-01-09 22:29:52.444219,0 days 00:00:03.147497,0.041997829482309325,32,0.1,192,100,0.0005737359458283751,328,0.0001554738895346639,1,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192]}",192,[192],[192],[0.5040394650646616],0.8334677326865965,COMPLETE
218,0.7077230250181942,2025-01-09 22:29:49.522097,2025-01-09 22:29:52.666979,0 days 00:00:03.144882,0.04170492109906112,32,0.1,196,100,0.0005066940017741873,332,0.00015259346788083016,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.7077230250181942],0.8971523960853183,COMPLETE
219,0.3776669281801881,2025-01-09 22:29:49.690883,2025-01-09 22:29:52.747924,0 days 00:00:03.057041,0.03846054150380509,32,0.1,196,100,0.0005448053766623587,236,0.00027158000013316393,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.3776669281801881],0.7351708000951851,COMPLETE
220,0.42204786783529813,2025-01-09 22:29:50.779734,2025-01-09 22:29:53.910498,0 days 00:00:03.130764,0.037782005612434076,32,0.1,196,100,0.0008565608302456032,316,0.00027566254207881996,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.42204786783529813],0.8256641168001588,COMPLETE
221,0.5898257400620897,2025-01-09 22:29:51.253409,2025-01-09 22:29:54.303167,0 days 00:00:03.049758,0.03844657485405061,32,0.1,192,100,0.0005332813421657633,328,0.0002842353454966419,1,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192]}",192,[192],[192],[0.5898257400620897],0.8334867611540986,COMPLETE
222,-0.25756458107698377,2025-01-09 22:29:52.453242,2025-01-09 22:29:53.473446,0 days 00:00:01.020204,0.03839243980600305,32,0.1,192,100,0.0006701992359263649,248,0.0002827440621481157,1,1,sgd,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192]}",192,[192],[192],[-0.25756458107698377],0.7306229276997144,COMPLETE
223,-0.07891794045411649,2025-01-09 22:29:52.676153,2025-01-09 22:29:54.830053,0 days 00:00:02.153900,0.03803750800050982,32,0.1,200,100,0.0005090804414546342,320,0.0002697956899728606,1,1,sgd,"{'neurons_per_layer_encoder': [200], 'neurons_per_layer_decoder': [200]}",200,[200],[200],[-0.07891794045411649],0.7659615965444679,COMPLETE
224,-0.1508613887391539,2025-01-09 22:29:52.756223,2025-01-09 22:29:53.807621,0 days 00:00:01.051398,0.03803759079028034,32,0.1,200,100,0.0008125444789717287,320,0.00017058532601256997,1,1,sgd,"{'neurons_per_layer_encoder': [200], 'neurons_per_layer_decoder': [200]}",200,[200],[200],[-0.1508613887391539],0.8045938079985916,COMPLETE
225,0.2516911620671475,2025-01-09 22:29:53.481374,2025-01-09 22:29:56.516570,0 days 00:00:03.035196,0.04035649489803085,32,0.1,196,100,0.0008535751314434303,316,0.00017414082647752374,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.2516911620671475],0.8055622195007066,COMPLETE
226,0.5214194564442811,2025-01-09 22:29:53.815707,2025-01-09 22:29:56.846737,0 days 00:00:03.031030,0.0435746358014129,32,0.1,176,100,0.000525046587138562,328,0.0001863495743208009,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.5214194564442811],0.8161574211766052,COMPLETE
227,0.5627659736573267,2025-01-09 22:29:53.919030,2025-01-09 22:29:56.834928,0 days 00:00:02.915898,0.04390264627784973,32,0.1,180,100,0.0005291510655579662,268,0.00017846762991498462,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.5627659736573267],0.8213091811803953,COMPLETE
228,0.6427250120034891,2025-01-09 22:29:54.313036,2025-01-09 22:29:57.302940,0 days 00:00:02.989904,0.03454811278696724,32,0.1,176,100,0.0005163772186302576,328,0.00023739957944306954,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.6427250120034891],0.852667307203058,COMPLETE
229,0.389349531085192,2025-01-09 22:29:54.839131,2025-01-09 22:29:57.817554,0 days 00:00:02.978423,0.041340453509012755,32,0.1,176,100,0.0007429884520724528,344,0.00022576043555687535,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.389349531085192],0.8036534873724884,COMPLETE
230,0.7059604438013483,2025-01-09 22:29:56.524713,2025-01-09 22:29:59.535396,0 days 00:00:03.010683,0.034272049507337136,32,0.1,176,100,0.0006803336871042907,344,0.00023943925780370407,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.7059604438013483],0.8997539748781217,COMPLETE
231,0.7084982625044907,2025-01-09 22:29:56.842611,2025-01-09 22:29:59.883835,0 days 00:00:03.041224,0.04470386016045228,32,0.1,176,100,0.0007338524584548155,344,0.00023653485219906123,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[0.7084982625044907],0.9043377442605665,COMPLETE
232,0.6203507516645506,2025-01-09 22:29:56.856900,2025-01-09 22:29:59.908944,0 days 00:00:03.052044,0.03395983473702217,32,0.1,188,100,0.0006470660559607155,276,0.0002295449736346065,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.6203507516645506],0.8645167974963195,COMPLETE
233,0.5888339064564789,2025-01-09 22:29:57.311120,2025-01-09 22:30:00.302689,0 days 00:00:02.991569,0.03471647266593183,32,0.1,188,100,0.0006774302009572761,340,0.00024695166344832577,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.5888339064564789],0.8625946259474934,COMPLETE
234,0.5711590023412658,2025-01-09 22:29:57.826212,2025-01-09 22:30:00.823294,0 days 00:00:02.997082,0.03405245541766554,32,0.1,188,100,0.0005706830395573253,276,0.00023897511154551037,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.5711590023412658],0.8399833689737538,COMPLETE
235,0.6568832890602276,2025-01-09 22:29:59.544976,2025-01-09 22:30:02.657793,0 days 00:00:03.112817,0.03586926810941318,32,0.1,188,100,0.000631561206176629,340,0.0002488430192819883,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.6568832890602276],0.8777101885942129,COMPLETE
236,0.4028526985506422,2025-01-09 22:29:59.895250,2025-01-09 22:30:03.026796,0 days 00:00:03.131546,0.032596989978019485,32,0.1,188,100,0.0006521514937287642,340,0.00024471276053463864,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.4028526985506422],0.7989663797738914,COMPLETE
237,0.5206630227738736,2025-01-09 22:29:59.922373,2025-01-09 22:30:03.053675,0 days 00:00:03.131302,0.03407584231982983,32,0.1,188,100,0.0006612959998406414,340,0.00023974514695775697,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.5206630227738736],0.8432996682235014,COMPLETE
238,0.2637225581847321,2025-01-09 22:30:00.311060,2025-01-09 22:30:03.441053,0 days 00:00:03.129993,0.03082390097743787,32,0.1,188,100,0.0006409503022947035,356,0.00022669922281940916,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.2637225581847321],0.7594457507473192,COMPLETE
239,0.614126008408416,2025-01-09 22:30:00.831442,2025-01-09 22:30:03.921239,0 days 00:00:03.089797,0.0326081808490135,32,0.1,184,100,0.0006649820146567046,336,0.00025685319907146133,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.614126008408416],0.8645761562298043,COMPLETE
240,0.525267182690305,2025-01-09 22:30:02.666506,2025-01-09 22:30:07.918412,0 days 00:00:05.251906,0.03262855713913238,32,0.1,188,100,0.000671258180018856,340,0.0002475637810656416,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.525267182690305],0.8412184265804461,COMPLETE
241,0.4633228439411241,2025-01-09 22:30:03.039177,2025-01-09 22:30:08.904538,0 days 00:00:05.865361,0.03023589364106866,32,0.1,188,100,0.000722391342705194,340,0.000246567771135512,1,1,adam,"{'neurons_per_layer_encoder': [188], 'neurons_per_layer_decoder': [188]}",188,[188],[188],[0.4633228439411241],0.8270475383313348,COMPLETE
242,0.3424833194257356,2025-01-09 22:30:03.066900,2025-01-09 22:30:23.443482,0 days 00:00:20.376582,0.030894750057747607,32,0.1,188,100,0.0009993729532093035,2584,0.00024635541366982124,1,4,adam,"{'neurons_per_layer_encoder': [188, 376, 752, 1504], 'neurons_per_layer_decoder': [1504]}",188,[1504],"[188, 376, 752, 1504]",[0.3424833194257356],0.9802172541817353,COMPLETE
243,0.2505841401171677,2025-01-09 22:30:03.450488,2025-01-09 22:30:24.464577,0 days 00:00:21.014089,0.034131054554847225,32,0.1,184,100,0.0007241707794185144,2792,0.00025395950717429795,1,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472]}",184,[1472],"[184, 368, 736, 1472]",[0.2505841401171677],0.9745711005573179,COMPLETE
244,0.6751916738036559,2025-01-09 22:30:03.930160,2025-01-09 22:30:24.892659,0 days 00:00:20.962499,0.03548703130209159,32,0.1,184,100,0.0007438623873855713,2792,0.00014654218384161697,1,4,adam,"{'neurons_per_layer_encoder': [184, 368, 736, 1472], 'neurons_per_layer_decoder': [1472]}",184,[1472],"[184, 368, 736, 1472]",[0.6751916738036559],0.9922943312921679,COMPLETE
245,0.5524994394225704,2025-01-09 22:30:07.935873,2025-01-09 22:30:18.364792,0 days 00:00:10.428919,0.03483130125823741,32,0.1,184,100,0.0008000119380263875,352,0.00015269223218474344,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.5524994394225704],0.8789664353772091,COMPLETE
246,0.6784011836389108,2025-01-09 22:30:08.924580,2025-01-09 22:30:19.475203,0 days 00:00:10.550623,0.03498231505878517,32,0.1,184,100,0.0005897776946731768,352,0.00014498674861882716,1,1,adam,"{'neurons_per_layer_encoder': [184], 'neurons_per_layer_decoder': [184]}",184,[184],[184],[0.6784011836389108],0.8949065579625428,COMPLETE
247,0.5344749052140958,2025-01-09 22:30:18.377317,2025-01-09 22:30:25.730472,0 days 00:00:07.353155,0.03487482472521797,32,0.1,192,100,0.000589918707724378,280,0.0003063304306614422,1,1,adam,"{'neurons_per_layer_encoder': [192], 'neurons_per_layer_decoder': [192]}",192,[192],[192],[0.5344749052140958],0.8137992356520308,COMPLETE
248,0.35491927701924586,2025-01-09 22:30:19.489210,2025-01-09 22:30:26.175289,0 days 00:00:06.686079,0.03496562957510903,32,0.1,196,100,0.000984778979604217,348,0.0003021595561878478,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.35491927701924586],0.8038477196245645,COMPLETE
249,0.5797686885422402,2025-01-09 22:30:23.457611,2025-01-09 22:30:27.374935,0 days 00:00:03.917324,0.0359616780092393,32,0.1,196,100,0.000587993036867196,348,0.00019411367814305936,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.5797686885422402],0.8568674051663335,COMPLETE
250,0.4711209714838037,2025-01-09 22:30:24.474943,2025-01-09 22:30:28.686690,0 days 00:00:04.211747,0.03583635040718823,32,0.1,196,100,0.0005970194343848666,332,0.00020457340916521334,1,1,adam,"{'neurons_per_layer_encoder': [196], 'neurons_per_layer_decoder': [196]}",196,[196],[196],[0.4711209714838037],0.8212939366628202,COMPLETE
251,0.5946966048525855,2025-01-09 22:30:24.901960,2025-01-09 22:31:15.979326,0 days 00:00:51.077366,0.035739438005309626,32,0.1,196,100,0.0008701736913923722,3160,0.000147524210410739,1,5,adam,"{'neurons_per_layer_encoder': [196, 392, 784, 1568, 3136], 'neurons_per_layer_decoder': [3136]}",196,[3136],"[196, 392, 784, 1568, 3136]",[0.5946966048525855],0.9951668863411519,COMPLETE
252,0.767691027727484,2025-01-09 22:30:25.739787,2025-01-09 22:30:31.347319,0 days 00:00:05.607532,0.036086941009921394,32,0.1,200,100,0.0007199133319466925,352,0.00014620447996887512,1,1,adam,"{'neurons_per_layer_encoder': [200], 'neurons_per_layer_decoder': [200]}",200,[200],[200],[0.767691027727484],0.9363748112969263,COMPLETE
253,0.5191919231060469,2025-01-09 22:30:26.184896,2025-01-09 22:30:32.137777,0 days 00:00:05.952881,0.036322729347322426,32,0.1,180,100,0.0007394986540893727,332,0.00014283903533250067,1,1,adam,"{'neurons_per_layer_encoder': [180], 'neurons_per_layer_decoder': [180]}",180,[180],[180],[0.5191919231060469],0.8628510399567085,COMPLETE
254,0.6534713896526954,2025-01-09 22:30:27.387663,2025-01-09 22:30:35.164224,0 days 00:00:07.776561,0.03627327298743471,32,0.1,204,100,0.0007427729482055049,340,0.0001368883979223144,1,1,adam,"{'neurons_per_layer_encoder': [204], 'neurons_per_layer_decoder': [204]}",204,[204],[204],[0.6534713896526954],0.9110901750456564,COMPLETE
