IDENTIFIER: Reference ID,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: Calculated Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: Calculated Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: year
238,107.07931034482756,7.5,9.9,317.86304347826086,100.0,1506.0,1201.3103448275863,48.06382978723404,20.977049180327867,79.98121827411168,174.66666666666666,200.0,5.0,11067.0,2019
238,101.51724137931032,7.5,9.9,320.7826086956522,200.0,1266.0,1206.7931034482758,48.340425531914896,21.051147540983607,80.03857868020305,164.0,200.0,5.0,11067.0,2019
238,95.95517241379306,7.5,9.9,323.7021739130435,300.0,1183.0,1212.2758620689656,48.61702127659574,21.125245901639346,80.09593908629442,153.33333333333334,200.0,5.0,11067.0,2019
238,90.39310344827582,7.5,9.9,326.6217391304348,400.0,1175.0,1217.7586206896551,48.8936170212766,21.19934426229508,80.1532994923858,142.66666666666666,200.0,5.0,11067.0,2019
238,84.83103448275858,7.5,9.9,329.5413043478261,600.0,1162.0,1223.2413793103449,49.170212765957444,21.27344262295082,80.21065989847716,132.0,200.0,5.0,11067.0,2019
238,79.26896551724134,7.5,9.9,332.4608695652174,800.0,1162.0,1228.7241379310344,49.4468085106383,21.347540983606557,80.26802030456854,121.33333333333334,200.0,5.0,11067.0,2019
238,73.7068965517241,7.5,9.9,335.3804347826087,1000.0,1159.0,1234.2068965517242,49.72340425531915,21.421639344262296,80.3253807106599,110.66666666666667,200.0,5.0,11067.0,2019
239,68.14482758620686,7.5,6.5,338.3,25.0,1160.0,1239.6896551724137,50.0,21.49573770491803,80.38274111675128,100.0,200.0,5.0,11067.0,2019
239,62.58275862068962,7.5,6.5,338.3,600.0,405.0,1245.1724137931035,50.0,21.56983606557377,80.44010152284264,100.0,200.0,5.0,11067.0,2019
239,57.020689655172376,7.5,6.5,338.3,800.0,85.0,1250.655172413793,50.0,21.643934426229507,80.49746192893402,100.0,200.0,5.0,11067.0,2019
239,51.458620689655135,7.5,6.6,332.4,25.0,1115.0,1256.1379310344828,50.0,21.718032786885246,80.55482233502539,100.0,200.0,5.0,11067.0,2019
239,45.89655172413789,7.5,6.7,322.5,25.0,1065.0,1261.6206896551723,50.0,21.792131147540985,80.61218274111675,100.0,200.0,5.0,11067.0,2019
239,40.33448275862065,7.5,6.7,322.5,600.0,718.0,1267.103448275862,50.0,21.86622950819672,80.66954314720813,100.0,200.0,5.0,11067.0,2019
239,34.77241379310341,7.5,6.7,322.5,800.0,135.0,1272.5862068965516,50.0,21.94032786885246,80.7269035532995,100.0,200.0,5.0,11067.0,2019
239,29.210344827586166,7.5,6.8,318.9,25.0,1025.0,1278.0689655172414,50.0,22.014426229508196,80.78426395939087,100.0,200.0,5.0,11067.0,2019
239,23.64827586206892,7.5,6.9,310.4,25.0,980.0,1283.551724137931,50.0,22.088524590163935,80.84162436548223,101.0,200.0,5.0,11067.0,2019
239,18.08620689655168,7.5,6.9,310.4,600.0,859.0,1289.0344827586207,50.0,22.16262295081967,80.89898477157361,101.0,200.0,5.0,11067.0,2019
239,12.524137931034439,7.5,6.9,310.4,800.0,195.0,1294.5172413793102,50.0,22.23672131147541,80.95634517766499,101.0,200.0,5.0,11067.0,2019
240,6.962068965517196,7.5,8.1,398.0,25.0,1190.0,1300.0,4.3,22.31081967213115,81.01370558375635,104.90322580645162,200.0,5.0,11067.0,2019
240,1.4,7.5,8.1,367.0,25.0,1170.0,1270.0,10.7,22.384918032786885,81.07106598984772,108.80645161290323,200.0,5.0,11067.0,2019
240,1.5,7.5,8.1,312.0,25.0,1030.0,1190.0,11.4,22.459016393442624,81.12842639593909,112.70967741935483,200.0,5.0,11067.0,2019
240,1.9,7.5,8.1,271.0,25.0,970.0,1110.0,12.1,22.53311475409836,81.18578680203046,116.61290322580645,200.0,5.0,11067.0,2019
240,2.2,7.5,8.1,183.0,25.0,850.0,960.0,14.3,22.6072131147541,81.24314720812183,120.51612903225806,200.0,5.0,11067.0,2019
240,6.5,7.5,8.1,162.0,25.0,470.0,640.0,34.8,22.681311475409835,81.3005076142132,124.41935483870968,200.0,5.0,11067.0,2019
241,7.03,7.5,8.3,198.6,25.0,170.0,537.0,32.0,22.755409836065574,81.35786802030458,128.32258064516128,200.0,5.0,11067.0,2019
241,7.5600000000000005,7.5,8.4,235.2,25.0,640.0,840.0,7.0,22.82950819672131,81.41522842639594,132.2258064516129,200.0,5.0,11067.0,2019
241,8.09,7.5,8.3,271.8,25.0,560.0,860.0,19.0,22.90360655737705,81.47258883248732,136.1290322580645,200.0,5.0,11067.0,2019
241,8.620000000000001,7.5,8.4,308.4,25.0,725.275,843.0869565217391,3.0,22.97770491803279,81.52994923857868,140.03225806451613,200.0,5.0,11067.0,2019
242,9.15,7.5,8.0,345.0,800.0,890.55,826.1739130434783,12.0,23.051803278688524,81.58730964467006,143.93548387096774,200.0,5.0,11067.0,2019
242,9.680000000000001,7.5,8.0,285.0,1000.0,1055.8249999999998,809.2608695652174,21.0,23.125901639344264,81.64467005076142,147.83870967741936,200.0,5.0,11067.0,2019
243,10.21,7.5,6.7,550.0,25.0,1221.1,792.3478260869565,30.0,23.2,81.7020304568528,151.74193548387098,200.0,5.0,11067.0,2019
243,15.68,7.5,6.7,510.0,25.0,1186.7,775.4347826086956,33.0,26.5,81.75939086294417,155.6451612903226,200.0,5.0,11067.0,2019
243,16.7,7.5,6.7,503.0,25.0,1112.9,758.5217391304348,30.0,21.4,81.81675126903554,159.5483870967742,200.0,5.0,11067.0,2019
244,16.765,7.5,9.9,503.0483870967742,25.0,2500.0,741.6086956521739,10.0,22.339130434782607,81.87411167512691,163.4516129032258,200.0,5.0,11067.0,2019
244,16.83,7.5,9.9,503.0967741935484,25.0,1260.0,724.695652173913,4.8,23.278260869565216,81.93147208121827,167.3548387096774,200.0,5.0,11067.0,2019
244,16.895,7.5,9.9,503.14516129032256,25.0,1630.0,707.7826086956521,4.85,24.217391304347824,81.98883248730965,171.25806451612902,200.0,5.0,11067.0,2019
244,16.96,7.5,9.9,503.19354838709677,25.0,2030.0,690.8695652173913,4.3,25.156521739130433,82.04619289340101,175.16129032258064,200.0,5.0,11067.0,2019
244,17.025,7.5,9.9,503.241935483871,25.0,1920.0,673.9565217391304,5.0,26.09565217391304,82.10355329949239,179.06451612903226,200.0,5.0,11067.0,2019
246,17.09,7.5,6.7,503.2903225806452,25.0,1640.0,657.0434782608695,9.225000000000001,27.03478260869565,82.16091370558377,182.96774193548387,200.0,5.0,11067.0,2019
246,17.155,7.5,6.7,503.33870967741933,25.0,1360.0,640.1304347826086,13.450000000000001,27.97391304347826,82.21827411167513,186.8709677419355,200.0,5.0,11067.0,2019
246,17.22,7.5,6.7,503.38709677419354,25.0,1080.0,623.2173913043478,17.675,28.913043478260867,82.2756345177665,190.7741935483871,200.0,5.0,11067.0,2019
246,17.285,7.5,6.7,503.43548387096774,25.0,800.0,606.3043478260869,21.900000000000002,29.852173913043476,82.33299492385787,194.67741935483872,200.0,5.0,11067.0,2019
246,17.349999999999998,7.5,6.7,503.48387096774195,25.0,520.0,589.391304347826,26.125000000000004,30.791304347826085,82.39035532994924,198.58064516129033,200.0,5.0,11067.0,2019
246,17.415,7.5,6.7,503.53225806451616,25.0,1150.0,572.4782608695652,30.35,31.730434782608693,82.4477157360406,202.48387096774195,200.0,5.0,11067.0,2019
246,17.48,7.5,6.7,503.5806451612903,25.0,1287.0,555.5652173913044,34.575,32.6695652173913,82.50507614213198,206.38709677419354,200.0,5.0,11067.0,2019
246,17.544999999999998,7.5,6.7,503.6290322580645,25.0,1286.0,538.6521739130435,38.800000000000004,33.608695652173914,82.56243654822336,210.29032258064515,200.0,5.0,11067.0,2019
246,17.61,7.5,6.7,503.6774193548387,25.0,1390.0,521.7391304347826,43.025000000000006,34.54782608695652,82.61979695431472,214.19354838709677,200.0,5.0,11067.0,2019
246,17.675,7.5,6.7,503.7258064516129,25.0,1626.0,504.8260869565217,47.25000000000001,35.48695652173913,82.6771573604061,218.09677419354838,200.0,5.0,11067.0,2019
247,17.74,7.5,7.8,503.7741935483871,25.0,919.5,487.9130434782608,51.47500000000001,36.426086956521736,82.73451776649746,222.0,200.0,5.0,11067.0,2019
248,17.805,7.5,7.7,503.8225806451613,25.0,213.0,471.0,55.7,37.36521739130435,82.79187817258884,212.0,200.0,5.0,11067.0,2019
248,17.87,7.5,7.7,503.8709677419355,25.0,393.0,634.0,26.5,38.30434782608695,82.84923857868021,212.0,200.0,5.0,11067.0,2019
248,17.935,7.5,7.7,503.9193548387097,25.0,792.0,1055.0,22.6,39.243478260869566,82.90659898477158,212.0,200.0,5.0,11067.0,2019
248,18.0,7.5,7.7,503.96774193548384,25.0,559.0,1004.0,33.9,40.18260869565217,82.96395939086295,212.0,200.0,5.0,11067.0,2019
248,32.0,7.5,7.7,504.01612903225805,25.0,512.0,978.0,55.3,41.12173913043478,83.02131979695432,212.0,200.0,5.0,11067.0,2019
248,63.0,7.5,7.7,504.06451612903226,25.0,476.0,947.0,69.4,42.06086956521739,83.07868020304569,212.0,200.0,5.0,11067.0,2019
249,61.095939393939396,7.5,8.0,504.11290322580646,25.0,353.0,635.0,48.266666666666666,43.0,83.13604060913705,220.0,200.0,5.0,11067.0,2019
249,59.191878787878785,7.5,8.0,504.16129032258067,25.0,732.0,911.0,27.133333333333333,32.0,83.19340101522843,180.66666666666666,200.0,5.0,11067.0,2019
250,57.28781818181818,7.5,7.3,504.2096774193548,25.0,1500.0,926.1553571428572,6.0,27.97142857142857,83.25076142131981,141.33333333333331,200.0,5.0,11067.0,2019
250,55.38375757575758,7.5,7.3,504.258064516129,25.0,1350.0,941.3107142857143,7.0,23.942857142857143,83.30812182741117,102.0,200.0,5.0,11067.0,2019
250,53.47969696969697,7.5,7.3,504.30645161290323,25.0,1200.0,956.4660714285715,8.0,19.914285714285715,83.36548223350255,131.6,200.0,5.0,11067.0,2019
250,51.57563636363636,7.5,7.3,504.35483870967744,25.0,2100.0,971.6214285714285,12.0,15.885714285714286,83.42284263959391,161.2,200.0,5.0,11067.0,2019
250,49.67157575757576,7.5,7.3,504.4032258064516,25.0,1740.0,986.7767857142857,20.0,11.857142857142858,83.48020304568529,190.8,200.0,5.0,11067.0,2019
250,47.76751515151515,7.5,7.3,504.4516129032258,25.0,1630.0,1001.9321428571428,12.0,7.828571428571429,83.53756345177665,220.4,200.0,5.0,11067.0,2019
251,45.863454545454545,7.5,13.7,504.5,25.0,1217.0,1017.0875,7.5,3.8,83.59492385786803,250.0,200.0,5.0,11067.0,2019
251,43.95939393939394,7.5,12.9,567.0,25.0,1826.0,1032.242857142857,16.5,10.5,83.6522842639594,250.0,200.0,5.0,11067.0,2019
251,42.05533333333333,7.5,12.2,697.0,25.0,1883.0,1047.3982142857142,11.0,5.8,83.70964467005076,250.0,200.0,5.0,11067.0,2019
251,40.151272727272726,7.5,11.6,682.6,25.0,2483.0,1062.5535714285713,6.2,1.6,83.76700507614214,250.0,200.0,5.0,11067.0,2019
251,38.24721212121212,7.5,13.7,420.0,200.0,2393.4117647058824,1077.7089285714285,7.170588235294118,1.7000000000000002,83.8243654822335,250.0,200.0,5.0,11067.0,2019
251,36.34315151515151,7.5,12.9,425.0,200.0,2303.823529411765,1092.8642857142856,8.141176470588235,1.8,83.88172588832488,250.0,200.0,5.0,11067.0,2019
251,34.43909090909091,7.5,12.2,535.0,200.0,2214.235294117647,1108.0196428571428,9.111764705882353,1.9000000000000001,83.93908629441624,250.0,200.0,5.0,11067.0,2019
251,32.5350303030303,7.5,11.6,640.0,200.0,2124.6470588235293,1123.175,10.08235294117647,2.0,83.99644670050762,250.0,200.0,5.0,11067.0,2019
251,30.630969696969693,7.5,13.7,425.0,400.0,2035.0588235294117,1138.330357142857,11.052941176470588,2.1,84.053807106599,250.0,200.0,5.0,11067.0,2019
251,28.72690909090909,7.5,12.9,420.0,400.0,1945.4705882352941,1153.4857142857143,12.023529411764706,2.2,84.11116751269036,250.0,200.0,5.0,11067.0,2019
251,26.822848484848482,7.5,12.2,560.0,400.0,1855.8823529411764,1168.6410714285714,12.994117647058824,2.3,84.16852791878173,250.0,200.0,5.0,11067.0,2019
251,24.918787878787874,7.5,11.6,600.0,400.0,1766.2941176470588,1183.7964285714286,13.964705882352941,2.4,84.2258883248731,250.0,200.0,5.0,11067.0,2019
251,23.01472727272727,7.5,13.7,340.0,600.0,1676.7058823529412,1198.9517857142857,14.935294117647059,2.5,84.28324873096447,250.0,200.0,5.0,11067.0,2019
251,21.110666666666663,7.5,12.9,425.0,600.0,1587.1176470588234,1214.107142857143,15.905882352941177,2.6,84.34060913705584,250.0,200.0,5.0,11067.0,2019
251,19.206606060606056,7.5,12.2,540.0,600.0,1497.5294117647059,1229.2625,16.876470588235293,2.7,84.39796954314721,250.0,200.0,5.0,11067.0,2019
251,17.302545454545452,7.5,11.6,650.0,600.0,1407.9411764705883,1244.417857142857,17.847058823529412,2.8,84.45532994923859,250.0,200.0,5.0,11067.0,2019
251,15.398484848484845,7.5,13.7,335.5,800.0,1318.3529411764705,1259.5732142857141,18.81764705882353,2.9,84.51269035532995,250.0,200.0,5.0,11067.0,2019
251,13.494424242424238,7.5,12.9,399.2,800.0,1228.764705882353,1274.7285714285713,19.788235294117648,3.0,84.57005076142133,244.0,200.0,5.0,11067.0,2019
251,11.590363636363632,7.5,12.2,550.5,800.0,1139.1764705882351,1289.8839285714284,20.758823529411764,3.1,84.62741116751269,238.0,200.0,5.0,11067.0,2019
251,9.686303030303026,7.5,11.6,597.3,800.0,1049.5882352941176,1305.0392857142856,21.729411764705883,3.2,84.68477157360407,232.0,200.0,5.0,11067.0,2019
251,7.782242424242419,7.5,11.6,586.5076923076923,1200.0,960.0,1320.1946428571428,22.7,3.3,84.74213197969543,226.0,200.0,5.0,11067.0,2019
252,5.8781818181818135,7.5,8.0,575.7153846153846,25.0,1199.26,1335.35,4.37,3.4,84.7994923857868,220.0,200.0,5.0,11067.0,2019
252,3.974121212121207,7.5,8.0,564.9230769230769,25.0,1269.23,1366.3,1.16,3.5,84.85685279187818,220.0,200.0,5.0,11067.0,2019
252,2.0700606060606006,7.5,8.0,554.1307692307691,25.0,1371.21,1402.83,1.58,3.6,84.91421319796954,220.0,200.0,5.0,11067.0,2019
252,0.166,7.5,8.0,543.3384615384615,25.0,1362.74,1471.05,3.15,3.6999999999999997,84.97157360406092,220.0,200.0,5.0,11067.0,2019
252,0.248,7.5,8.0,532.5461538461539,25.0,1241.81,1325.25,4.31,3.8,85.02893401015228,220.0,200.0,5.0,11067.0,2019
252,0.4679999999999999,7.5,8.0,521.7538461538461,25.0,930.3,1021.32,19.01,3.9,85.08629441624366,220.0,200.0,5.0,11067.0,2019
252,1.79,7.5,8.0,510.96153846153845,25.0,729.21,901.74,26.3,4.0,85.14365482233502,220.0,200.0,5.0,11067.0,2019
252,4.57,7.5,8.0,500.16923076923075,25.0,494.82,735.6,38.7,4.1,85.2010152284264,220.0,200.0,5.0,11067.0,2019
252,13.45,7.5,8.0,489.37692307692305,25.0,366.88,673.25,42.55,4.2,85.25837563451778,220.0,200.0,5.0,11067.0,2019
252,22.37,7.5,8.0,478.58461538461535,25.0,290.65,618.51,43.15,4.3,85.31573604060914,220.0,200.0,5.0,11067.0,2019
252,30.6,7.5,8.0,467.7923076923077,25.0,258.76,598.75,45.05,4.3999999999999995,85.37309644670052,220.0,200.0,5.0,11067.0,2019
253,34.44754098360656,7.5,7.8,457.0,25.0,1616.0,596.7142857142857,45.19047619047619,4.5,85.43045685279188,221.2,200.0,5.0,11067.0,2019
253,38.295081967213115,7.64,7.8,461.0,25.0,1652.0,594.6785714285714,45.330952380952375,10.0,85.48781725888325,222.4,200.0,5.0,11067.0,2019
253,42.14262295081967,7.66,7.8,428.0,25.0,1490.0,592.6428571428571,45.47142857142857,11.4,85.54517766497462,223.6,200.0,5.0,11067.0,2019
253,45.99016393442623,7.69,7.8,378.0,25.0,1194.0,590.6071428571429,45.61190476190476,20.1,85.602538071066,224.8,200.0,5.0,11067.0,2019
255,49.837704918032784,7.60462962962963,8.2,314.0,25.0,1140.235294117647,588.5714285714286,45.75238095238095,21.75294117647059,85.65989847715737,226.0,200.0,5.0,11067.0,2012
255,53.68524590163934,7.519259259259259,7.3,250.0,25.0,1086.4705882352941,586.5357142857143,45.89285714285714,23.405882352941177,85.71725888324873,205.0,200.0,5.0,11067.0,2012
255,57.5327868852459,7.433888888888889,6.7,500.0,25.0,1032.7058823529412,584.5,46.03333333333333,25.058823529411768,85.77461928934011,184.0,200.0,5.0,11067.0,2012
255,61.38032786885246,7.348518518518519,5.9,733.0,25.0,978.9411764705883,582.4642857142857,46.173809523809524,26.711764705882356,85.83197969543147,160.0,200.0,5.0,11067.0,2012
256,65.22786885245901,7.263148148148148,6.9,733.0,25.0,925.1764705882352,580.4285714285714,46.31428571428571,28.364705882352943,85.88934010152285,164.54545454545453,200.0,5.0,11067.0,2014
256,69.07540983606557,7.177777777777778,6.9,640.0,25.0,871.4117647058823,578.3928571428571,46.4547619047619,30.01764705882353,85.94670050761421,169.0909090909091,200.0,5.0,11067.0,2014
257,72.92295081967212,7.092407407407408,7.4,512.5,25.0,817.6470588235294,576.3571428571429,46.595238095238095,31.67058823529412,86.00406091370559,173.63636363636363,200.0,5.0,11067.0,2016
257,76.77049180327869,7.007037037037037,7.8,385.0,25.0,763.8823529411765,574.3214285714286,46.73571428571429,33.32352941176471,86.06142131979696,178.1818181818182,200.0,5.0,11067.0,2016
257,80.61803278688524,6.921666666666667,8.3,486.0,25.0,710.1176470588235,572.2857142857143,46.87619047619047,34.976470588235294,86.11878172588833,182.72727272727272,200.0,5.0,11067.0,2016
257,84.4655737704918,6.836296296296297,8.6,570.0,25.0,656.3529411764706,570.25,47.016666666666666,36.629411764705885,86.1761421319797,187.27272727272728,200.0,5.0,11067.0,2016
257,88.31311475409835,6.750925925925927,8.0,385.0,25.0,602.5882352941177,568.2142857142857,47.15714285714286,38.28235294117648,86.23350253807106,191.8181818181818,200.0,5.0,11067.0,2016
257,92.16065573770491,6.665555555555556,8.5,200.0,25.0,548.8235294117646,566.1785714285714,47.297619047619044,39.93529411764706,86.29086294416244,196.36363636363637,200.0,5.0,11067.0,2016
257,96.00819672131148,6.580185185185186,9.0,290.0,25.0,495.05882352941177,564.1428571428571,47.43809523809524,41.58823529411765,86.34822335025382,200.9090909090909,200.0,5.0,11067.0,2016
257,99.85573770491803,6.4948148148148155,9.4,345.0,25.0,441.2941176470588,562.1071428571429,47.57857142857143,43.241176470588236,86.40558375634518,205.45454545454547,200.0,5.0,11067.0,2016
258,103.70327868852459,6.4094444444444445,7.6,160.0,25.0,387.52941176470586,560.0714285714286,47.71904761904762,44.89411764705883,86.46294416243656,210.0,200.0,5.0,11067.0,2010
258,107.55081967213114,6.324074074074074,7.7,200.0,25.0,333.7647058823529,558.0357142857143,47.85952380952381,46.54705882352941,86.52030456852792,214.0,200.0,5.0,11067.0,2010
254,111.3983606557377,6.238703703703704,7.5,196.16666666666666,25.0,280.0,556.0,48.0,48.2,86.5776649746193,204.0,200.0,5.0,11067.0,2019
254,115.24590163934425,6.153333333333333,7.2,192.33333333333334,25.0,320.0,625.0,42.2,42.45,86.63502538071066,195.0,200.0,5.0,11067.0,2019
254,119.09344262295082,6.067962962962963,7.5,188.5,25.0,1253.0,1392.0,6.78,8.2,86.69238578680203,204.0,200.0,5.0,11067.0,2019
254,122.94098360655737,5.982592592592593,7.2,184.66666666666666,25.0,1400.0,1500.0,5.83,7.85,86.74974619289341,195.0,200.0,5.0,11067.0,2019
259,126.78852459016393,5.897222222222222,8.4,180.83333333333334,800.0,1172.25,1348.75,5.609090909090909,19.2875,86.80710659898477,189.0,200.0,5.0,11067.0,2019
259,130.63606557377048,5.811851851851852,8.4,177.0,900.0,944.5,1197.5,5.388181818181819,30.725,86.86446700507615,189.0,200.0,5.0,11067.0,2019
259,134.48360655737704,5.726481481481482,8.4,173.16666666666666,100.0,716.75,1046.25,5.167272727272727,42.1625,86.92182741116751,189.0,200.0,5.0,11067.0,2019
260,138.3311475409836,5.641111111111112,8.3,169.33333333333334,25.0,489.0,895.0,4.946363636363636,53.6,86.97918781725889,231.0,200.0,5.0,11067.0,2019
260,142.17868852459014,5.555740740740741,8.3,165.5,25.0,873.0,1008.5,4.725454545454546,23.4,87.03654822335025,231.0,200.0,5.0,11067.0,2019
260,146.0262295081967,5.470370370370371,8.3,161.66666666666666,25.0,952.0,1122.0,4.504545454545455,14.2,87.09390862944163,231.0,200.0,5.0,11067.0,2019
260,149.87377049180327,5.385000000000001,8.3,157.83333333333334,25.0,1136.0,1245.0,4.283636363636363,8.7,87.151269035533,231.0,200.0,5.0,11067.0,2019
260,153.72131147540983,5.29962962962963,8.3,154.0,25.0,1301.0,1493.0,4.0627272727272725,7.2,87.20862944162437,231.0,200.0,5.0,11067.0,2019
260,157.5688524590164,5.21425925925926,8.3,150.16666666666666,25.0,1311.0,1421.0,3.841818181818182,5.9,87.26598984771574,227.44444444444446,200.0,5.0,11067.0,2019
260,161.41639344262293,5.1288888888888895,8.3,146.33333333333334,25.0,1273.0,1458.0,3.620909090909091,5.5,87.3233502538071,223.88888888888889,200.0,5.0,11067.0,2019
261,165.2639344262295,5.0435185185185185,7.6,142.5,25.0,777.0,810.0,3.4,6.011594202898551,87.38071065989848,220.33333333333334,200.0,5.0,11067.0,2019
261,169.11147540983606,4.958148148148148,7.6,147.4,25.0,792.2,806.1,4.43,6.523188405797102,87.43807106598985,216.77777777777777,200.0,5.0,11067.0,2019
261,172.95901639344262,4.872777777777778,7.6,155.2,25.0,807.4,802.2,5.459999999999999,7.034782608695652,87.49543147208122,213.22222222222223,200.0,5.0,11067.0,2019
262,176.80655737704916,4.787407407407407,7.2,1084.0,25.0,822.6,798.3,6.489999999999999,7.546376811594203,87.5527918781726,209.66666666666666,200.0,5.0,11067.0,2019
262,180.65409836065572,4.702037037037037,8.8,1011.0,25.0,837.8,794.4,7.52,8.057971014492754,87.61015228426396,206.11111111111111,200.0,5.0,11067.0,2019
262,184.5016393442623,4.616666666666667,8.0,725.0,25.0,853.0,790.5,8.549999999999999,8.569565217391304,87.66751269035534,202.55555555555554,200.0,5.0,11067.0,2019
262,188.34918032786885,4.531296296296296,9.5,815.0,25.0,868.2,786.6,9.579999999999998,9.081159420289856,87.7248730964467,199.0,200.0,5.0,11067.0,2019
262,192.1967213114754,4.445925925925926,6.4,422.0,25.0,883.4,782.7,10.61,9.592753623188406,87.78223350253808,195.44444444444446,200.0,5.0,11067.0,2019
262,196.04426229508195,4.360555555555556,6.9,856.0,25.0,898.6,778.8,11.639999999999999,10.104347826086956,87.83959390862944,191.88888888888889,200.0,5.0,11067.0,2019
262,199.8918032786885,4.275185185185185,7.7,277.0,25.0,913.8,774.9,12.669999999999998,10.615942028985508,87.89695431472082,188.33333333333334,200.0,5.0,11067.0,2019
263,203.73934426229508,4.189814814814815,6.9,430.9,25.0,929.0,771.0,13.7,11.127536231884058,87.95431472081219,184.77777777777777,200.0,5.0,11067.0,2019
263,207.5868852459016,4.104444444444445,7.0,420.0,25.0,1021.0,767.1,12.3,11.639130434782608,88.01167512690355,181.22222222222223,200.0,5.0,11067.0,2019
263,211.43442622950818,4.019074074074075,7.0,391.4,25.0,994.0,763.2,24.5,12.15072463768116,88.06903553299493,177.66666666666666,200.0,5.0,11067.0,2019
263,215.28196721311474,3.9337037037037037,7.2,323.8,25.0,680.0,759.3,35.9,12.66231884057971,88.1263959390863,174.11111111111111,200.0,5.0,11067.0,2019
263,219.1295081967213,3.8483333333333336,7.3,299.2,25.0,544.0,755.4,40.6,13.173913043478262,88.18375634517767,170.55555555555557,200.0,5.0,11067.0,2019
263,222.97704918032787,3.762962962962963,7.5,279.6,25.0,268.0,751.5,45.3,13.685507246376812,88.24111675126903,167.0,200.0,5.0,11067.0,2019
99,226.8245901639344,3.677592592592593,7.1,353.0,25.0,1091.0,747.6,50.0,14.197101449275362,88.29847715736041,172.6,200.0,5.0,11067.0,2019
99,230.67213114754097,3.5922222222222224,6.9,361.0,25.0,1130.0,743.7,53.0,14.708695652173914,88.35583756345179,178.2,200.0,5.0,11067.0,2019
99,234.51967213114753,3.506851851851852,6.8,375.0,25.0,1170.0,739.8,55.0,15.220289855072464,88.41319796954315,183.8,200.0,5.0,11067.0,2019
99,238.3672131147541,3.421481481481482,6.7,386.0,25.0,1200.0,735.9,55.0,15.731884057971016,88.47055837563452,189.4,200.0,5.0,11067.0,2019
100,242.21475409836063,3.3361111111111112,7.8,130.1,25.0,225.0,732.0,61.0,16.243478260869566,88.52791878172589,195.0,200.0,5.0,11067.0,2019
100,246.0622950819672,3.250740740740741,7.8,318.2,25.0,705.0,1070.0,10.0,16.755072463768116,88.58527918781726,195.0,200.0,5.0,11067.0,2019
100,249.90983606557376,3.1653703703703706,7.8,153.8,25.0,320.0,920.0,60.0,17.266666666666666,88.64263959390863,195.0,200.0,5.0,11067.0,2019
101,253.75737704918032,3.08,3.2,160.21818181818182,25.0,422.0,896.6666666666666,1.0,17.778260869565216,88.7,73.0,200.0,5.0,11067.0,2019
101,257.6049180327869,3.15,3.2,166.63636363636365,25.0,534.0,873.3333333333334,1.0,18.28985507246377,107.8,72.0,200.0,5.0,11067.0,2019
101,261.45245901639345,3.06,3.1,173.05454545454546,25.0,490.0,850.0,6.0,18.80144927536232,78.4,75.0,200.0,5.0,11067.0,2019
101,265.29999999999995,2.98,3.2,179.4727272727273,25.0,622.0,826.6666666666666,2.0,19.31304347826087,114.1,73.0,200.0,5.0,11067.0,2019
101,269.1475409836065,3.06,3.2,185.8909090909091,25.0,565.0,803.3333333333334,4.0,19.82463768115942,105.1,152.5,200.0,5.0,11067.0,2019
102,272.9950819672131,2.9466666666666668,8.3,192.3090909090909,25.0,400.0,780.0,53.0,20.33623188405797,104.37968749999999,232.0,200.0,5.0,11067.0,2019
102,276.84262295081965,2.8333333333333335,8.3,198.72727272727275,25.0,414.1818181818182,838.0,43.0,20.847826086956523,103.659375,232.0,200.0,5.0,11067.0,2019
102,280.6901639344262,2.72,8.3,205.14545454545456,25.0,428.3636363636364,899.0,31.0,21.359420289855073,102.93906249999999,232.0,200.0,5.0,11067.0,2019
102,284.5377049180328,2.6066666666666665,8.3,211.56363636363636,25.0,442.54545454545456,902.0,29.0,21.871014492753623,102.21875,232.0,200.0,5.0,11067.0,2019
102,288.38524590163934,2.493333333333333,8.3,217.9818181818182,25.0,456.72727272727275,811.0,52.0,22.382608695652173,101.4984375,232.0,200.0,5.0,11067.0,2019
102,292.2327868852459,2.38,8.3,224.4,25.0,470.90909090909093,790.0,49.0,22.894202898550724,100.77812499999999,232.0,200.0,5.0,11067.0,2019
102,296.08032786885246,2.2666666666666666,8.3,230.8181818181818,25.0,485.09090909090907,799.0,47.0,23.405797101449277,100.0578125,232.0,200.0,5.0,11067.0,2019
102,299.92786885245897,2.1533333333333333,8.3,237.23636363636365,25.0,499.27272727272725,802.0,37.0,23.917391304347827,99.33749999999999,232.0,200.0,5.0,11067.0,2019
102,303.77540983606553,2.04,8.3,243.65454545454546,25.0,513.4545454545455,823.0,36.0,24.428985507246377,98.6171875,232.0,200.0,5.0,11067.0,2019
102,307.6229508196721,1.9266666666666667,8.3,250.0727272727273,25.0,527.6363636363636,849.0,34.0,24.940579710144927,97.896875,232.0,200.0,5.0,11067.0,2019
