trial_id,neurons_encoder,latent_dim,neurons_decoder
304,"[168, 336, 672, 1344]",1390,"[1344, 672, 336, 168, 84]"
305,"[156, 312, 624, 1248]",1929,"[1248, 624, 312, 156, 78]"
306,"[168, 336, 672, 1344]",1872,"[1344, 672, 336, 168, 84]"
307,"[188, 376, 752, 1504]",1536,"[1504, 752, 376, 188, 94]"
308,"[188, 376, 752, 1504]",1538,"[1504, 752, 376, 188, 94]"
309,"[188, 376, 752, 1504]",1538,"[1504, 752, 376, 188, 94]"
310,"[188, 376, 752, 1504]",1536,"[1504, 752, 376, 188, 94]"
311,"[176, 352, 704, 1408]",1455,"[1408, 704, 352, 176, 88]"
312,"[164, 328, 656, 1312]",1379,"[1312, 656, 328, 164, 82]"
313,"[156, 312, 624, 1248]",1369,"[1248, 624, 312, 156, 78]"
314,"[152, 304, 608, 1216]",1301,"[1216, 608, 304]"
315,"[156, 312, 624, 1248]",1375,"[1248, 624, 312, 156, 78]"
316,"[152, 304, 608, 1216]",1289,"[1216, 608, 304, 152, 76]"
317,"[200, 400, 800, 1600]",1634,"[1600, 800, 400]"
318,"[164, 328, 656, 1312]",2332,"[1312, 656, 328]"
319,"[164, 328, 656, 1312]",1349,"[1312, 656, 328]"
320,"[200, 400, 800, 1600]",1633,"[1600, 800, 400, 200, 100]"
321,"[140, 280, 560, 1120]",1630,"[1120, 560, 280, 140, 70]"
322,"[172, 344, 688, 1376]",1422,"[1376, 688, 344, 172, 86]"
323,"[172, 344, 688, 1376]",1428,"[1376, 688, 344, 172, 86]"
324,"[172, 344, 688, 1376]",1414,"[1376, 688, 344, 172, 86]"
325,"[180, 360, 720, 1440]",1478,"[1440, 720, 360, 180, 90]"
326,"[172, 344, 688, 1376]",1422,"[1376, 688, 344, 172, 86]"
327,"[180, 360, 720, 1440]",1483,"[1440, 720, 360, 180, 90]"
328,"[180, 360, 720, 1440]",1477,"[1440, 720, 360, 180, 90]"
329,"[172, 344, 688, 1376]",1423,"[1376, 688, 344, 172, 86]"
330,"[164, 328, 656, 1312]",1347,"[1312, 656, 328, 164, 82]"
331,"[132, 264, 528, 1056]",1195,"[1056, 528, 264, 132, 66]"
332,"[164, 328, 656, 1312]",1350,"[1312, 656, 328, 164, 82]"
333,"[160, 320, 640, 1280]",1327,"[1280, 640, 320, 160, 80]"
334,"[208, 416, 832, 1664]",1699,"[1664, 832, 416, 208]"
335,"[156, 312, 624, 1248]",1306,"[1248, 624, 312, 156, 78]"
336,"[156, 312, 624, 1248]",1309,"[1248, 624, 312, 156, 78]"
337,"[160, 320, 640, 1280]",1395,"[1280, 640, 320, 160, 80]"
338,"[160, 320, 640, 1280]",1334,"[1280, 640, 320, 160]"
339,"[196, 392, 784, 1568]",1599,"[1568, 784, 392, 196]"
340,"[184, 368, 736, 1472]",1508,"[1472, 736, 368, 184]"
341,"[196, 392, 784, 1568]",1601,"[1568, 784, 392, 196, 98]"
342,"[184, 368, 736, 1472]",1505,"[1472, 736, 368, 184, 92]"
343,"[248, 496, 992, 1984]",2006,"[1984, 992, 496, 248, 124]"
344,"[144, 288, 576, 1152]",1184,"[1152, 576, 288, 144, 72]"
345,"[144, 288, 576, 1152]",1234,"[1152, 576, 288, 144, 72]"
346,"[176, 352, 704, 1408]",1447,"[1408, 704, 352, 176, 88]"
347,"[144, 288, 576, 1152]",1262,"[1152, 576, 288, 144, 72]"
348,"[168, 336, 672, 1344]",1386,"[1344, 672, 336, 168, 84]"
349,"[168, 336, 672, 1344]",2105,"[1344, 672, 336, 168, 84]"
350,"[168, 336, 672, 1344]",1389,"[1344, 672, 336, 168, 84]"
351,"[168, 336, 672, 1344]",1376,"[1344, 672, 336, 168, 84]"
352,"[168, 336, 672, 1344]",2081,"[1344, 672, 336, 168, 84]"
353,"[168, 336, 672, 1344]",1397,"[1344, 672, 336, 168, 84]"
354,"[152, 304, 608, 1216]",1802,"[1216, 608, 304, 152, 76]"
355,"[152, 304, 608, 1216]",1455,"[1216, 608, 304, 152, 76]"
356,"[152, 304, 608, 1216]",1289,"[1216, 608, 304, 152, 76]"
357,"[152, 304, 608, 1216]",1277,"[1216, 608, 304, 152, 76]"
358,"[176, 352, 704, 1408]",1456,"[1408, 704, 352, 176, 88]"
359,"[176, 352, 704, 1408]",1447,"[1408, 704, 352, 176, 88]"
360,"[236, 472, 944, 1888]",1913,"[1888, 944, 472, 236, 118]"
361,"[192, 384, 768, 1536]",1569,"[1536, 768, 384, 192, 96]"
362,"[192, 384, 768, 1536]",1569,"[1536, 768, 384, 192, 96]"
363,"[176, 352, 704, 1408]",1443,"[1408, 704, 352, 176, 88]"
