trial_id,neurons_encoder,latent_dim,neurons_decoder
311,"[96, 192, 384, 768]",1544,"[768, 384, 192, 96]"
312,"[100, 200, 400, 800, 1600]",1624,"[1600, 800, 400, 200]"
313,"[96, 192, 384, 768, 1536]",1576,"[1536, 768, 384, 192]"
314,"[96, 192, 384, 768, 1536]",1576,"[1536, 768, 384, 192]"
315,"[96, 192, 384, 768, 1536]",1592,"[1536, 768, 384, 192]"
316,"[100, 200, 400, 800, 1600]",1640,"[1600, 800, 400, 200]"
317,"[124, 248, 496, 992, 1984]",2056,"[1984, 992, 496, 248]"
318,"[88, 176, 352, 704, 1408]",1432,"[1408, 704, 352, 176]"
319,"[124, 248, 496, 992, 1984]",2040,"[1984, 992, 496]"
320,"[124, 248, 496, 992, 1984]",4040,"[1984, 992, 496]"
321,"[124, 248, 496, 992, 1984]",2056,"[1984, 992, 496]"
322,"[124, 248, 496, 992, 1984]",4520,"[1984, 992, 496]"
323,"[108, 216, 432, 864]",1960,"[864, 432, 216]"
324,"[108, 216, 432, 864]",2008,"[864, 432, 216]"
325,"[108, 216, 432, 864]",1976,"[864, 432, 216]"
326,"[108, 216]",512,[216]
327,"[108, 216, 432, 864]",1976,"[864, 432, 216, 108]"
328,"[180, 360, 720, 1440]",1480,"[1440, 720, 360, 180]"
329,"[104, 208, 416, 832]",888,"[832, 416, 208, 104]"
330,"[88, 176, 352, 704, 1408]",1432,"[1408, 704, 352, 176]"
331,"[84, 168, 336, 672, 1344]",1368,"[1344, 672, 336, 168]"
332,"[84, 168, 336, 672, 1344]",1368,"[1344, 672, 336, 168]"
333,"[84, 168, 336, 672, 1344]",1368,"[1344, 672, 336, 168]"
334,"[104, 208, 416, 832]",856,"[832, 416, 208, 104]"
335,"[104, 208, 416, 832]",1976,"[832, 416, 208, 104, 52]"
336,"[104, 208, 416, 832]",856,"[832, 416, 208, 104, 52]"
337,"[100, 200, 400, 800]",856,"[800, 400, 200, 100, 50]"
338,"[112, 224, 448, 896]",936,"[896, 448, 224, 112]"
339,"[112, 224, 448, 896]",920,"[896, 448, 224, 112]"
340,"[112, 224, 448, 896]",936,"[896, 448, 224, 112]"
341,"[116, 232, 464, 928]",1000,"[928, 464, 232, 116]"
342,"[100, 200, 400, 800]",1944,"[800, 400, 200, 100]"
343,"[112, 224, 448, 896]",936,"[896, 448, 224, 112]"
344,"[96, 192, 384, 768]",1608,"[768, 384, 192]"
345,"[116, 232, 464, 928]",1016,"[928, 464, 232]"
346,"[92, 184, 368, 736]",760,"[736, 368, 184]"
347,"[92, 184, 368, 736]",776,"[736, 368, 184, 92]"
348,"[240, 480, 960, 1920]",1944,"[1920, 960]"
349,"[132, 264, 528, 1056]",1080,"[1056, 528, 264, 132]"
350,"[92, 184, 368, 736]",904,"[736, 368]"
351,"[92, 184, 368, 736]",1544,"[736, 368, 184]"
352,"[44, 88]",192,"[88, 44, 22]"
353,"[120, 240]",536,[240]
354,"[120, 240]",520,"[240, 120, 60, 30]"
355,"[48, 96]",216,"[96, 48, 24, 12]"
356,"[100, 200, 400]",920,"[400, 200, 100, 50]"
357,"[100, 200, 400]",920,"[400, 200, 100, 50]"
358,"[108, 216, 432]",1032,"[432, 216, 108, 54]"
359,"[100, 200, 400]",920,"[400, 200, 100, 50, 25]"
360,"[108, 216, 432]",1064,"[432, 216, 108, 54, 27]"
361,"[108, 216, 432, 864]",2024,"[864, 432, 216, 108, 54]"
362,"[112, 224, 448, 896]",2008,"[896, 448, 224, 112, 56]"
363,"[108, 216, 432, 864]",888,"[864, 432, 216, 108, 54]"
364,"[112, 224, 448, 896]",1992,"[896, 448, 224, 112, 56]"
365,"[116, 232, 464, 928]",968,"[928, 464, 232]"
366,"[116, 232, 464, 928]",984,"[928, 464, 232]"
367,"[88, 176, 352, 704]",808,"[704, 352, 176]"
368,"[88, 176, 352, 704]",792,"[704, 352, 176]"
369,"[88, 176, 352, 704, 1408]",1496,"[1408, 704, 352, 176]"
370,"[152, 304, 608, 1216, 2432]",2488,"[2432, 1216, 608, 304]"
371,"[128, 256, 512, 1024, 2048]",2168,"[2048, 1024, 512, 256]"
372,"[104, 208, 416, 832, 1664]",1704,"[1664, 832, 416, 208]"
373,"[128, 256, 512, 1024, 2048]",2184,"[2048, 1024, 512, 256]"
374,"[192, 384, 768, 1536, 3072]",3096,"[3072, 1536, 768, 384]"
375,"[104, 208, 416, 832, 1664]",1704,"[1664, 832, 416, 208]"
376,"[96, 192, 384, 768, 1536]",1560,"[1536, 768, 384, 192]"
377,"[96, 192, 384, 768, 1536]",1560,"[1536, 768, 384, 192]"
378,"[96, 192, 384, 768, 1536]",2552,"[1536, 768, 384, 192]"
379,"[96, 192, 384, 768, 1536]",2568,"[1536, 768, 384, 192]"
380,"[96, 192, 384, 768, 1536]",1560,"[1536, 768]"
381,"[120, 240, 480, 960, 1920]",1944,"[1920, 960]"
382,"[76, 152, 304, 608]",1464,"[608, 304]"
383,"[120, 240, 480, 960]",1000,"[960, 480, 240]"
384,"[120, 240, 480, 960]",1000,"[960, 480, 240]"
385,"[120, 240, 480, 960]",984,"[960, 480, 240]"
386,"[120, 240, 480, 960]",1000,"[960, 480]"
387,"[120, 240, 480, 960]",984,"[960, 480]"
388,[132],284,"[132, 66]"
389,"[140, 280, 560]",648,"[560, 280]"
390,"[124, 248, 496]",1208,"[496, 248]"
391,"[140, 280, 560]",1336,"[560, 280, 140, 70]"
392,"[140, 280, 560]",648,"[560, 280]"
393,"[112, 224, 448, 896, 1792]",1832,"[1792, 896]"
394,"[112, 224, 448, 896, 1792]",1848,"[1792, 896]"
395,"[112, 224, 448, 896, 1792]",1848,"[1792, 896]"
396,"[112, 224, 448, 896, 1792]",1848,"[1792, 896, 448, 224]"
397,"[112, 224, 448, 896, 1792]",1848,"[1792, 896, 448, 224]"
398,"[112, 224, 448, 896, 1792]",1848,"[1792, 896, 448, 224]"
