trial_id,neurons_encoder,latent_dim,neurons_decoder
242,[148],348,[148]
243,[148],188,[148]
244,"[156, 312, 624]",824,[624]
245,"[148, 296, 592]",824,[592]
246,"[160, 320, 640]",824,[640]
247,"[168, 336, 672]",824,[672]
248,"[160, 320, 640]",664,[640]
249,[148],188,[148]
250,[168],400,[168]
251,[136],160,[136]
252,[168],400,[168]
253,[168],400,[168]
254,[136],160,[136]
255,[148],172,[148]
256,[152],192,[152]
257,"[152, 304, 608]",648,[608]
258,"[140, 280, 560]",648,[560]
259,"[144, 288, 576]",648,[576]
260,"[144, 288, 576]",648,[576]
261,"[144, 288, 576]",648,[576]
262,"[144, 288, 576]",632,[576]
263,"[144, 288, 576]",600,[576]
264,"[156, 312, 624]",680,[624]
265,"[156, 312, 624]",664,[624]
266,"[156, 312, 624]",664,[624]
267,"[152, 304, 608]",680,[608]
268,"[148, 296, 592]",616,[592]
269,"[164, 328, 656]",680,[656]
270,"[160, 320, 640]",680,[640]
271,"[160, 320, 640]",680,[640]
272,"[164, 328, 656]",680,[656]
273,"[164, 328, 656]",696,[656]
274,"[164, 328, 656]",680,[656]
275,"[136, 272, 544]",792,[544]
276,"[84, 168, 336]",808,[336]
277,"[132, 264, 528]",616,[528]
278,"[140, 280, 560]",616,[560]
279,"[148, 296, 592]",792,[592]
280,"[196, 392, 784]",808,[784]
281,"[84, 168, 336]",744,[336]
282,"[80, 160, 320]",600,"[320, 160, 80, 40]"
283,"[84, 168, 336]",792,"[336, 168, 84, 42]"
284,"[80, 160, 320]",600,"[320, 160, 80]"
285,"[68, 136, 272]",600,"[272, 136, 68, 34]"
286,"[76, 152, 304]",328,"[304, 152, 76, 38]"
287,"[72, 144, 288]",600,"[288, 144, 72, 36]"
288,"[92, 184, 368]",600,"[368, 184, 92]"
289,"[68, 136, 272]",296,"[272, 136, 68, 34]"
290,"[72, 144, 288]",568,"[288, 144, 72]"
291,"[88, 176, 352]",376,"[352, 176, 88]"
292,"[84, 168, 336]",584,[336]
293,"[76, 152, 304]",520,"[304, 152, 76]"
294,"[88, 176, 352]",584,[352]
295,"[80, 160, 320]",584,[320]
296,"[80, 160, 320, 640]",664,[640]
297,"[80, 160, 320]",552,"[320, 160, 80]"
298,"[76, 152, 304]",520,[304]
299,"[72, 144, 288]",520,[288]
300,"[84, 168, 336]",568,"[336, 168, 84]"
301,"[84, 168, 336]",568,[336]
302,"[180, 360, 720]",760,"[720, 360, 180]"
303,"[84, 168, 336]",568,"[336, 168, 84]"
304,"[84, 168, 336]",440,"[336, 168, 84]"
305,"[88, 176, 352]",568,[352]
306,"[88, 176, 352]",568,[352]
307,"[124, 248, 496]",632,[496]
308,"[92, 184, 368]",568,[368]
309,"[92, 184, 368]",568,"[368, 184, 92]"
310,"[192, 384, 768]",792,"[768, 384, 192]"
311,"[180, 360, 720]",744,"[720, 360, 180]"
