number,values_0,values_1,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_relative_deterioration,state
312,0.2796909755728737,0.2824053284788587,2025-01-09 21:41:09.589619,2025-01-09 21:41:16.526739,0 days 00:00:06.937120,0.013406705833796868,88,0.30000000000000004,52,100,2.0760465821800676e-05,568,0.000550257857475066,2,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208]}",52,"[416, 208]","[52, 104, 208, 416]",[0.2796909755728737],[0.2824053284788587],0.6108973532605841,COMPLETE
313,0.41899963498098036,0.11161183198239422,2025-01-09 21:41:13.003257,2025-01-09 21:41:19.189769,0 days 00:00:06.186512,0.013678589303883054,88,0.30000000000000004,44,100,5.271394087113953e-05,808,0.0006378122174560307,2,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[0.41899963498098036],[0.11161183198239422],0.7232434896207534,COMPLETE
314,0.28546303885842317,0.47531629037231415,2025-01-09 21:41:13.134221,2025-01-09 21:41:20.566329,0 days 00:00:07.432108,0.022448141743888057,32,0.30000000000000004,52,100,1.2109345037427949e-05,904,0.0005389902903305611,2,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208]}",52,"[416, 208]","[52, 104, 208, 416]",[0.28546303885842317],[0.47531629037231415],0.6651519367676109,COMPLETE
315,-2.158619706658463,-0.3088349728523885,2025-01-09 21:41:16.534175,2025-01-09 21:41:19.123703,0 days 00:00:02.589528,0.022808564079307505,32,0.30000000000000004,44,100,1.9664340042296984e-06,808,0.0006685041716767752,2,4,sgd,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[-2.158619706658463],[-0.3088349728523885],0.44940618385738934,COMPLETE
316,-4.329353692471029,-0.10379048368127597,2025-01-09 21:41:17.390135,2025-01-09 21:41:19.687320,0 days 00:00:02.297185,0.010929605465427384,32,0.30000000000000004,44,100,6.300354776683637e-06,808,0.00033345526467255354,2,4,sgd,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[-4.329353692471029],[-0.10379048368127597],0.348678574189688,COMPLETE
317,-1.016575827110918,-0.229903178314256,2025-01-09 21:41:18.275749,2025-01-09 21:41:22.855273,0 days 00:00:04.579524,0.022616302105295603,32,0.30000000000000004,56,100,1.2432839478174655e-05,904,0.00017871491249191394,2,4,sgd,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",56,"[448, 224]","[56, 112, 224, 448]",[-1.016575827110918],[-0.229903178314256],0.5678751638240671,COMPLETE
318,0.5575988888754031,0.36047469083771877,2025-01-09 21:41:19.130954,2025-01-09 21:41:26.658353,0 days 00:00:07.527399,0.011085096596995966,32,0.30000000000000004,48,100,1.2494529075923183e-05,904,4.403089607480175e-05,2,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192]}",48,"[384, 192]","[48, 96, 192, 384]",[0.5575988888754031],[0.36047469083771877],0.7596996825329929,COMPLETE
319,0.2883422431705014,0.028633394859626238,2025-01-09 21:41:19.196923,2025-01-09 21:41:25.126217,0 days 00:00:05.929294,0.016530309895738227,120,0.30000000000000004,52,100,1.2278887824099047e-05,936,0.00032932690710370157,2,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208]}",52,"[416, 208]","[52, 104, 208, 416]",[0.2883422431705014],[0.028633394859626238],0.5063766152053917,COMPLETE
320,0.696084118946678,0.3266634783874349,2025-01-09 21:41:19.694331,2025-01-09 21:41:26.986265,0 days 00:00:07.291934,0.012214759062429106,32,0.30000000000000004,52,100,3.479022267173099e-06,904,0.00013950825193163847,2,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208]}",52,"[416, 208]","[52, 104, 208, 416]",[0.696084118946678],[0.3266634783874349],0.6396275567353569,COMPLETE
321,0.2761468392125306,0.16893576493690932,2025-01-09 21:41:20.574686,2025-01-09 21:41:27.151091,0 days 00:00:06.576405,0.011920829949171199,32,0.30000000000000004,48,100,3.6265534165895567e-06,744,0.000792264151391378,2,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192]}",48,"[384, 192]","[48, 96, 192, 384]",[0.2761468392125306],[0.16893576493690932],0.3716008181209468,COMPLETE
322,0.6395049012441585,0.6853346351294964,2025-01-09 21:41:22.863456,2025-01-09 21:41:30.509837,0 days 00:00:07.646381,0.012300872772336893,32,0.30000000000000004,48,100,1.1335282220619888e-05,552,0.0007312989224870475,2,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192]}",48,"[384, 192]","[48, 96, 192, 384]",[0.6395049012441585],[0.6853346351294964],0.7774014900638548,COMPLETE
323,0.1572024594527599,0.201735184500202,2025-01-09 21:41:25.134053,2025-01-09 21:41:32.070981,0 days 00:00:06.936928,0.04318808349977381,32,0.30000000000000004,48,100,1.194741977529798e-06,744,0.0009224127412991903,2,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192]}",48,"[384, 192]","[48, 96, 192, 384]",[0.1572024594527599],[0.201735184500202],0.22412704854191745,COMPLETE
324,0.27227767467875186,-0.10673504419476099,2025-01-09 21:41:26.666343,2025-01-09 21:41:31.264918,0 days 00:00:04.598575,0.012189960833793024,64,0.30000000000000004,48,100,1.384592977344929e-06,552,0.0007394701873403998,2,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192]}",48,"[384, 192]","[48, 96, 192, 384]",[0.27227767467875186],[-0.10673504419476099],0.3358959469874649,COMPLETE
325,-0.5166552292239053,0.6928549998098763,2025-01-09 21:41:26.993556,2025-01-09 21:41:33.281954,0 days 00:00:06.288398,0.03181347442614454,32,0.1,48,100,2.243727186289502e-06,744,0.00013331170883569055,1,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384]}",48,[384],"[48, 96, 192, 384]",[-0.5166552292239053],[0.6928549998098763],0.27529168715294305,COMPLETE
326,-0.09701010090092366,0.24782740918409762,2025-01-09 21:41:27.157900,2025-01-09 21:41:32.404635,0 days 00:00:05.246735,0.032017870617316965,64,0.1,40,100,3.088660145441356e-06,696,4.641119292214167e-05,1,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320]}",40,[320],"[40, 80, 160, 320]",[-0.09701010090092366],[0.24782740918409762],0.18794293921716296,COMPLETE
327,-5.343712831245562,-0.23141200641678927,2025-01-09 21:41:30.518082,2025-01-09 21:41:33.767349,0 days 00:00:03.249267,0.012311812287553367,40,0.2,36,100,9.46665048898551e-06,552,0.0008850765712420546,2,4,adadelta,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144]}",36,"[288, 144]","[36, 72, 144, 288]",[-5.343712831245562],[-0.23141200641678927],0.3634532576853827,COMPLETE
328,-2.980728424756346,-0.012549420602623318,2025-01-09 21:41:31.271204,2025-01-09 21:41:34.068104,0 days 00:00:02.796900,0.012311315816711858,40,0.2,40,100,8.550855531298787e-06,568,0.0009440629802430166,2,4,adadelta,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160]}",40,"[320, 160]","[40, 80, 160, 320]",[-2.980728424756346],[-0.012549420602623318],0.6182096741113099,COMPLETE
329,-2.9033588586745602,0.005176215302530207,2025-01-09 21:41:32.078541,2025-01-09 21:41:35.043890,0 days 00:00:02.965349,0.012507385221509255,40,0.2,40,100,1.0006243023069928e-05,552,0.0009687826592304126,2,4,adadelta,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160]}",40,"[320, 160]","[40, 80, 160, 320]",[-2.9033588586745602],[0.005176215302530207],0.5046643323120231,COMPLETE
330,-1.3615719605432832,-0.4124343856201955,2025-01-09 21:41:32.410543,2025-01-09 21:41:37.014687,0 days 00:00:04.604144,0.012460833329179355,40,0.2,40,100,1.1193227384632981e-05,552,0.0009517652136203452,2,4,adadelta,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160]}",40,"[320, 160]","[40, 80, 160, 320]",[-1.3615719605432832],[-0.4124343856201955],0.4759310468244515,COMPLETE
331,0.059445496009742804,0.04196327715865111,2025-01-09 21:41:33.288598,2025-01-09 21:41:38.980080,0 days 00:00:05.691482,0.012401214141104568,112,0.30000000000000004,56,100,8.634706242505682e-06,1016,5.510590653359522e-05,2,4,adam,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",56,"[448, 224]","[56, 112, 224, 448]",[0.059445496009742804],[0.04196327715865111],0.5584070884432479,COMPLETE
332,0.48439041643707514,0.3592943537526295,2025-01-09 21:41:33.773301,2025-01-09 21:41:42.098648,0 days 00:00:08.325347,0.012526010328929168,32,0.30000000000000004,56,100,1.1282721096131613e-05,1016,5.489235038586812e-05,2,4,adam,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",56,"[448, 224]","[56, 112, 224, 448]",[0.48439041643707514],[0.3592943537526295],0.7326961090499248,COMPLETE
333,0.2703710355509443,0.006920981315215902,2025-01-09 21:41:34.074381,2025-01-09 21:41:41.680789,0 days 00:00:07.606408,0.01438452649883751,32,0.30000000000000004,56,100,1.1587269232599911e-05,568,5.1969804221332375e-05,2,4,adam,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",56,"[448, 224]","[56, 112, 224, 448]",[0.2703710355509443],[0.006920981315215902],0.5833286076380656,COMPLETE
334,0.5297723255444797,0.5319680078471813,2025-01-09 21:41:35.051270,2025-01-09 21:41:43.017839,0 days 00:00:07.966569,0.014439863427709521,32,0.30000000000000004,56,100,1.1473397581112416e-05,568,4.523029953795019e-05,2,4,adam,"{'neurons_per_layer_encoder': [56, 112, 224, 448], 'neurons_per_layer_decoder': [448, 224]}",56,"[448, 224]","[56, 112, 224, 448]",[0.5297723255444797],[0.5319680078471813],0.7965263513771058,COMPLETE
335,0.4952162340775992,0.03106992624127969,2025-01-09 21:41:37.022528,2025-01-09 21:41:44.019820,0 days 00:00:06.997292,0.014121341920252184,72,0.30000000000000004,60,100,1.3655278799274256e-05,1000,0.0008623894170053454,4,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480, 240, 120, 60]}",60,"[480, 240, 120, 60]","[60, 120, 240, 480]",[0.4952162340775992],[0.03106992624127969],0.5331136341520387,COMPLETE
336,-1.2957496778258335,0.017648256657625594,2025-01-09 21:41:38.987106,2025-01-09 21:41:45.825329,0 days 00:00:06.838223,0.014219617313406324,56,0.30000000000000004,52,100,1.3940336446959514e-05,584,4.7456565944982624e-05,4,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104, 52]}",52,"[416, 208, 104, 52]","[52, 104, 208, 416]",[-1.2957496778258335],[0.017648256657625594],0.5850186984794958,COMPLETE
337,0.35364325767092375,-0.03213680039869815,2025-01-09 21:41:41.688659,2025-01-09 21:41:48.979200,0 days 00:00:07.290541,0.013223075417720493,56,0.30000000000000004,60,100,1.1532474999917641e-05,1016,4.697450098298166e-05,4,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480, 240, 120, 60]}",60,"[480, 240, 120, 60]","[60, 120, 240, 480]",[0.35364325767092375],[-0.03213680039869815],0.6421464310635717,COMPLETE
338,0.18464868702374793,0.4602474263343871,2025-01-09 21:41:42.108164,2025-01-09 21:41:49.582087,0 days 00:00:07.473923,0.1410080489723165,32,0.30000000000000004,48,100,1.4175042649945183e-05,584,6.68368767199297e-05,4,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",48,"[384, 192, 96, 48]","[48, 96, 192, 384]",[0.18464868702374793],[0.4602474263343871],0.792549392798162,COMPLETE
339,-4.353273287180921,-0.057858943509149,2025-01-09 21:41:43.024691,2025-01-09 21:41:47.310008,0 days 00:00:04.285317,0.011744768260857588,32,0.30000000000000004,48,100,1.3987438178891456e-05,584,4.8929072958900164e-05,4,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",48,"[384, 192, 96, 48]","[48, 96, 192, 384]",[-4.353273287180921],[-0.057858943509149],0.33125626076485254,COMPLETE
340,-2.993595402782001,-0.06426098674627023,2025-01-09 21:41:44.027269,2025-01-09 21:41:48.205817,0 days 00:00:04.178548,0.011732409672166023,32,0.30000000000000004,48,100,1.3387530144590813e-05,584,4.7657549923832886e-05,4,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192, 96, 48]}",48,"[384, 192, 96, 48]","[48, 96, 192, 384]",[-2.993595402782001],[-0.06426098674627023],0.6073275148079615,COMPLETE
341,-1.417555128639807,-0.0037916218733113904,2025-01-09 21:41:45.832370,2025-01-09 21:41:50.148761,0 days 00:00:04.316391,0.011674970947767616,32,0.30000000000000004,44,100,9.678307150947735e-06,632,6.007570856019623e-05,2,4,sgd,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[-1.417555128639807],[-0.0037916218733113904],0.519031175258788,COMPLETE
342,-2.6959589311417984,0.038309884694198826,2025-01-09 21:41:47.318601,2025-01-09 21:41:49.850191,0 days 00:00:02.531590,0.011349783119906585,32,0.30000000000000004,44,100,1.0252259812215964e-05,632,6.917371855333917e-05,2,4,sgd,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[-2.6959589311417984],[0.038309884694198826],0.469129843741471,COMPLETE
343,-3.4263558228170963,0.0016077702363096469,2025-01-09 21:41:48.213294,2025-01-09 21:41:50.341540,0 days 00:00:02.128246,0.046454174041328636,32,0.30000000000000004,52,100,9.73707503189867e-06,536,6.057703140431876e-05,5,4,sgd,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104, 52, 26]}",52,"[416, 208, 104, 52, 26]","[52, 104, 208, 416]",[-3.4263558228170963],[0.0016077702363096469],0.502696283410993,COMPLETE
344,-2.7259253350599177,-0.06197896856821927,2025-01-09 21:41:48.985743,2025-01-09 21:41:51.351848,0 days 00:00:02.366105,0.013141792018137834,104,0.30000000000000004,44,100,9.622504439404107e-06,712,6.12669300544186e-05,5,4,sgd,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",44,"[352, 176, 88, 44, 22]","[44, 88, 176, 352]",[-2.7259253350599177],[-0.06197896856821927],0.43437718011716997,COMPLETE
345,-4.888074697036291,-0.051768337684635846,2025-01-09 21:41:49.589420,2025-01-09 21:41:51.148737,0 days 00:00:01.559317,0.16508948025042713,96,0.30000000000000004,44,100,9.373050588998414e-06,536,5.83717548891899e-05,2,4,sgd,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[-4.888074697036291],[-0.051768337684635846],0.4330121757161938,COMPLETE
346,-1.0902135785708702,-0.011840983701912,2025-01-09 21:41:49.857339,2025-01-09 21:41:57.205903,0 days 00:00:07.348564,0.013190059240554062,32,0.30000000000000004,44,100,9.389215856421787e-06,536,6.298262789432e-05,5,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",44,"[352, 176, 88, 44, 22]","[44, 88, 176, 352]",[-1.0902135785708702],[-0.011840983701912],0.5611509525484848,COMPLETE
347,0.5714908441055384,0.5010735482160326,2025-01-09 21:41:50.155877,2025-01-09 21:41:56.816127,0 days 00:00:06.660250,0.013179070525526743,32,0.30000000000000004,52,100,1.7120505959944015e-05,536,5.6815219250613295e-05,2,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208]}",52,"[416, 208]","[52, 104, 208, 416]",[0.5714908441055384],[0.5010735482160326],0.8069909044493172,COMPLETE
348,0.3054712130371827,0.14012519546550706,2025-01-09 21:41:50.348323,2025-01-09 21:41:55.536478,0 days 00:00:05.188155,0.012881120969981534,96,0.30000000000000004,36,100,1.6006282086540974e-05,520,0.0008248040304829693,2,4,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144]}",36,"[288, 144]","[36, 72, 144, 288]",[0.3054712130371827],[0.14012519546550706],0.46952526465514455,COMPLETE
349,0.3438721884548589,0.4465392586943234,2025-01-09 21:41:51.155218,2025-01-09 21:41:57.407189,0 days 00:00:06.251971,0.013141534370794638,32,0.30000000000000004,52,100,1.626365301378688e-05,856,0.000727562927832975,1,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416]}",52,[416],"[52, 104, 208, 416]",[0.3438721884548589],[0.4465392586943234],0.6134050191745117,COMPLETE
350,-1.0594641348066594,0.1406296504429504,2025-01-09 21:41:51.358810,2025-01-09 21:41:54.788397,0 days 00:00:03.429587,0.03993142953860745,32,0.30000000000000004,36,100,1.5234005094805152e-05,520,0.0011459488370268568,1,4,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288]}",36,[288],"[36, 72, 144, 288]",[-1.0594641348066594],[0.1406296504429504],0.3398165201696626,COMPLETE
351,0.37688610841486025,0.42625482067913756,2025-01-09 21:41:54.795188,2025-01-09 21:42:02.579319,0 days 00:00:07.784131,0.03704604582582255,32,0.30000000000000004,52,100,1.6674376822569777e-05,856,0.0007834977693873796,2,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208]}",52,"[416, 208]","[52, 104, 208, 416]",[0.37688610841486025],[0.42625482067913756],0.6882786626370604,COMPLETE
352,0.393676730801341,0.5426387512024169,2025-01-09 21:41:55.543206,2025-01-09 21:42:03.002037,0 days 00:00:07.458831,0.03779142451676825,32,0.30000000000000004,52,100,1.1418179329043246e-05,968,4.110065807121611e-05,1,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416]}",52,[416],"[52, 104, 208, 416]",[0.393676730801341],[0.5426387512024169],0.7465218619522381,COMPLETE
353,0.09648038111599444,0.40377899137972606,2025-01-09 21:41:56.822974,2025-01-09 21:42:03.466756,0 days 00:00:06.643782,0.03665154458516655,32,0.30000000000000004,48,100,1.1289815496591115e-05,552,0.0006565544406924163,1,4,adam,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384]}",48,[384],"[48, 96, 192, 384]",[0.09648038111599444],[0.40377899137972606],0.49558746930962133,COMPLETE
354,0.2035732849839209,0.52399720960895,2025-01-09 21:41:57.213847,2025-01-09 21:42:04.009017,0 days 00:00:06.795170,0.03744092228413138,32,0.30000000000000004,52,100,1.2301130325524964e-05,920,0.0007587427463047573,1,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416]}",52,[416],"[52, 104, 208, 416]",[0.2035732849839209],[0.52399720960895],0.6200536901703808,COMPLETE
355,0.3575696815571745,0.4459829270153779,2025-01-09 21:41:57.413513,2025-01-09 21:42:05.268774,0 days 00:00:07.855261,0.06643263609120557,32,0.30000000000000004,60,100,1.1146918721173012e-05,1096,3.7191854647333444e-05,1,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480]}",60,[480],"[60, 120, 240, 480]",[0.3575696815571745],[0.4459829270153779],0.7111407111352966,COMPLETE
356,0.22808478389788556,0.22534442725461257,2025-01-09 21:42:02.586728,2025-01-09 21:42:10.566732,0 days 00:00:07.980004,0.015297393568091434,32,0.30000000000000004,64,100,1.1747730007580032e-05,1080,0.0006518375562142032,1,4,adam,"{'neurons_per_layer_encoder': [64, 128, 256, 512], 'neurons_per_layer_decoder': [512]}",64,[512],"[64, 128, 256, 512]",[0.22808478389788556],[0.22534442725461257],0.4589762612428071,COMPLETE
357,0.5149301085538422,0.3591760626596753,2025-01-09 21:42:03.009389,2025-01-09 21:42:12.398817,0 days 00:00:09.389428,0.015090518649373948,32,0.30000000000000004,64,100,1.2525912989787119e-05,1080,0.0006745718678314653,3,4,adam,"{'neurons_per_layer_encoder': [64, 128, 256, 512], 'neurons_per_layer_decoder': [512, 256, 128]}",64,"[512, 256, 128]","[64, 128, 256, 512]",[0.5149301085538422],[0.3591760626596753],0.6804502170536668,COMPLETE
358,-0.4912420420635233,0.3365828718787989,2025-01-09 21:42:03.475595,2025-01-09 21:42:12.225740,0 days 00:00:08.750145,0.015623972839773827,32,0.30000000000000004,60,100,7.719656182111695e-06,1064,3.8335385169048096e-05,3,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480, 240, 120]}",60,"[480, 240, 120]","[60, 120, 240, 480]",[-0.4912420420635233],[0.3365828718787989],0.6603847334765208,COMPLETE
359,-2.971222335739587,-0.26260646990309433,2025-01-09 21:42:04.015817,2025-01-09 21:42:08.853660,0 days 00:00:04.837843,0.015176787136974951,32,0.30000000000000004,60,100,7.027094130745793e-06,1080,3.731464609306387e-05,3,4,adam,"{'neurons_per_layer_encoder': [60, 120, 240, 480], 'neurons_per_layer_decoder': [480, 240, 120]}",60,"[480, 240, 120]","[60, 120, 240, 480]",[-2.971222335739587],[-0.26260646990309433],0.4062987638699,COMPLETE
360,0.5175647183894092,-0.12175704501469053,2025-01-09 21:42:05.275211,2025-01-09 21:42:13.061802,0 days 00:00:07.786591,0.043396064313442166,32,0.30000000000000004,40,100,1.3085188495848307e-05,552,4.1455232698018036e-05,3,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160, 80]}",40,"[320, 160, 80]","[40, 80, 160, 320]",[0.5175647183894092],[-0.12175704501469053],0.5985472339174781,COMPLETE
361,0.12604228395045824,0.4750786757475779,2025-01-09 21:42:08.860860,2025-01-09 21:42:14.843912,0 days 00:00:05.983052,0.04031197803339498,32,0.30000000000000004,32,100,1.3510815029343678e-05,440,5.295669264998235e-05,2,4,adam,"{'neurons_per_layer_encoder': [32, 64, 128, 256], 'neurons_per_layer_decoder': [256, 128]}",32,"[256, 128]","[32, 64, 128, 256]",[0.12604228395045824],[0.4750786757475779],0.7334638945597844,COMPLETE
362,0.5887739948683568,0.32560864724932614,2025-01-09 21:42:10.576088,2025-01-09 21:42:16.677948,0 days 00:00:06.101860,0.04238672514327454,32,0.30000000000000004,40,100,7.858835243676602e-06,552,5.141532462547532e-05,2,4,adam,"{'neurons_per_layer_encoder': [40, 80, 160, 320], 'neurons_per_layer_decoder': [320, 160]}",40,"[320, 160]","[40, 80, 160, 320]",[0.5887739948683568],[0.32560864724932614],0.7003872759161874,COMPLETE
363,0.6577804623826764,0.4974214371476846,2025-01-09 21:42:12.232053,2025-01-09 21:42:18.141037,0 days 00:00:05.908984,0.041782652795408944,32,0.30000000000000004,36,100,1.3319463884670545e-05,616,0.001349779076697703,2,4,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144]}",36,"[288, 144]","[36, 72, 144, 288]",[0.6577804623826764],[0.4974214371476846],0.6458784788952802,COMPLETE
364,0.7065944734876368,0.2023088888873088,2025-01-09 21:42:12.405787,2025-01-09 21:42:18.068652,0 days 00:00:05.662865,0.04155700892060723,40,0.30000000000000004,36,100,1.3833180655837443e-05,616,5.1933130999199165e-05,2,4,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144]}",36,"[288, 144]","[36, 72, 144, 288]",[0.7065944734876368],[0.2023088888873088],0.6661237633166223,COMPLETE
365,0.35136239162193483,0.3992484282469143,2025-01-09 21:42:13.068810,2025-01-09 21:42:19.103428,0 days 00:00:06.034618,0.011974953496828668,32,0.30000000000000004,36,100,1.4086621160329179e-05,616,0.001051824218509052,2,4,adam,"{'neurons_per_layer_encoder': [36, 72, 144, 288], 'neurons_per_layer_decoder': [288, 144]}",36,"[288, 144]","[36, 72, 144, 288]",[0.35136239162193483],[0.3992484282469143],0.5942901021447304,COMPLETE
366,0.6474627906547765,0.3419566020602801,2025-01-09 21:42:14.851242,2025-01-09 21:42:20.955722,0 days 00:00:06.104480,0.10228308877199069,40,0.30000000000000004,44,100,1.445592990345233e-05,760,5.335418122542114e-05,2,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[0.6474627906547765],[0.3419566020602801],0.7356189502842979,COMPLETE
367,-4.156816794985638,-0.07775932756572912,2025-01-09 21:42:16.684345,2025-01-09 21:42:19.932913,0 days 00:00:03.248568,0.04845007697146473,40,0.30000000000000004,44,100,1.4353946688757962e-05,728,0.0010834411320181962,2,4,adadelta,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[-4.156816794985638],[-0.07775932756572912],0.38763537895857,COMPLETE
368,-4.185841601407145,0.05143349536217434,2025-01-09 21:42:18.074824,2025-01-09 21:42:21.754584,0 days 00:00:03.679760,0.10356931097827404,40,0.1,44,100,1.52963326393434e-05,568,0.0008226274179883882,4,4,adadelta,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44]}",44,"[352, 176, 88, 44]","[44, 88, 176, 352]",[-4.185841601407145],[0.05143349536217434],0.471985652002253,COMPLETE
369,-1.6405201880568736,0.08910992166568765,2025-01-09 21:42:18.158293,2025-01-09 21:42:23.030221,0 days 00:00:04.871928,0.10666681896491532,112,0.1,48,100,1.4522903612608759e-05,568,0.0010360494091176246,2,4,adadelta,"{'neurons_per_layer_encoder': [48, 96, 192, 384], 'neurons_per_layer_decoder': [384, 192]}",48,"[384, 192]","[48, 96, 192, 384]",[-1.6405201880568736],[0.08910992166568765],0.5319679663533347,COMPLETE
370,-5.862196657318546,-0.009165785505046431,2025-01-09 21:42:19.110475,2025-01-09 21:42:21.831507,0 days 00:00:02.721032,0.03930056879190604,128,0.1,44,100,1.0499322888728345e-05,568,0.001354308492891045,2,4,adadelta,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176]}",44,"[352, 176]","[44, 88, 176, 352]",[-5.862196657318546],[-0.009165785505046431],0.26964740471016374,COMPLETE
