Ni,Ti,Hf,Zr,Cu,Pd,Co,Nb,Homogenization_temp,Homogenization_time,Aging_temp, Aging_time,Applied Stress - (MPa) ,AM,BM,Tm,a,X,Smix,Hmix,OMEGA,Delta,VEC,CV,Ionization energy,Thermal conductivity,Electrical conductivity,Heat of fusion,Heat of vaporization,Boiling point,Density,Vicker Hardness,Ms
40.3,34.7,20,0,0,5,0,0,20,0,400,3,0,81.282128,130.703,2235.511,1.40234,1.67411,10.02006208,-40.82954,0.548621391,0.097793544,6.718,0.188612499,7.2300551,59.8845,7.6695,19.3555,444.809,3656.278,8.4112,968.754,99
40.3,34.7,20,0,0,5,0,0,20,0,350,3,0,81.282128,130.703,2235.511,1.40234,1.67411,10.02006208,-40.82954,0.548621391,0.097793544,6.718,0.188612499,7.2300551,59.8845,7.6695,19.3555,444.809,3656.278,8.4112,968.754,60
40.3,34.7,20,0,0,5,0,0,20,0,300,3,0,81.282128,130.703,2235.511,1.40234,1.67411,10.02006208,-40.82954,0.548621391,0.097793544,6.718,0.188612499,7.2300551,59.8845,7.6695,19.3555,444.809,3656.278,8.4112,968.754,100
40.3,39.7,15,0,0,5,0,0,20,0,20,0,0,74.750978,131.653,2207.261,1.39584,1.68611,9.705470088,-40.11534,0.534022786,0.093520206,6.718,0.202850414,7.2302051,59.8895,7.6295,19.0155,434.559,3590.478,7.9707,929.254,48
40.3,39.7,15,0,0,5,0,0,20,0,400,3,0,74.750978,131.653,2207.261,1.39584,1.68611,9.705470088,-40.11534,0.534022786,0.093520206,6.718,0.202850414,7.2302051,59.8895,7.6295,19.0155,434.559,3590.478,7.9707,929.254,52
40.3,39.7,15,0,0,5,0,0,20,0,500,3,0,74.750978,131.653,2207.261,1.39584,1.68611,9.705470088,-40.11534,0.534022786,0.093520206,6.718,0.202850414,7.2302051,59.8895,7.6295,19.0155,434.559,3590.478,7.9707,929.254,95
40.3,39.7,15,0,0,5,0,0,20,0,700,3,0,74.750978,131.653,2207.261,1.39584,1.68611,9.705470088,-40.11534,0.534022786,0.093520206,6.718,0.202850414,7.2302051,59.8895,7.6295,19.0155,434.559,3590.478,7.9707,929.254,101
40.3,39.7,15,0,0,5,0,0,20,0,450,3,0,74.750978,131.653,2207.261,1.39584,1.68611,9.705470088,-40.11534,0.534022786,0.093520206,6.718,0.202850414,7.2302051,59.8895,7.6295,19.0155,434.559,3590.478,7.9707,929.254,96
40.3,39.7,15,0,0,5,0,0,20,0,350,3,0,74.750978,131.653,2207.261,1.39584,1.68611,9.705470088,-40.11534,0.534022786,0.093520206,6.718,0.202850414,7.2302051,59.8895,7.6295,19.0155,434.559,3590.478,7.9707,929.254,28
40.3,39.7,15,0,0,5,0,0,20,0,300,3,0,74.750978,131.653,2207.261,1.39584,1.68611,9.705470088,-40.11534,0.534022786,0.093520206,6.718,0.202850414,7.2302051,59.8895,7.6295,19.0155,434.559,3590.478,7.9707,929.254,35
40.3,44.7,10,0,0,5,0,0,20,0,20,0,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,20
40.3,44.7,10,0,0,5,0,0,20,0,400,3,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,18
40.3,44.7,10,0,0,5,0,0,20,0,500,3,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,39
40.3,44.7,10,0,0,5,0,0,20,0,600,3,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,49
40.3,44.7,10,0,0,5,0,0,20,0,700,3,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,55
40.3,44.7,10,0,0,5,0,0,20,0,500,10,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,23
40.3,44.7,10,0,0,5,0,0,20,0,500,5,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,31
40.3,44.7,10,0,0,5,0,0,20,0,500,1,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,41
40.3,44.7,10,0,0,5,0,0,20,0,500,0.5,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,44
40.3,44.7,10,0,0,5,0,0,20,0,450,3,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,29
40.3,44.7,10,0,0,5,0,0,20,0,350,3,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,2
40.3,44.7,10,0,0,5,0,0,20,0,300,3,0,68.219828,132.603,2179.011,1.38934,1.69811,9.197129574,-39.40114,0.508631134,0.088707104,6.718,0.219413417,7.2303551,59.8945,7.5895,18.6755,424.309,3524.678,7.5302,889.754,3
45.3,29.7,20,0,0,5,0,0,1050,4,400,10,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,-6
45.3,29.7,20,0,0,5,0,0,1050,4,400,1,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,52
45.3,29.7,20,0,0,5,0,0,1050,4,400,0.5,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,116
45.3,29.7,20,0,0,5,0,0,20,0,20,0,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,108
45.3,29.7,20,0,0,5,0,0,1050,4,550,0.5,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,141
45.3,29.7,20,0,0,5,0,0,1050,4,550,1,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,61
45.3,29.7,20,0,0,5,0,0,1050,4,400,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,101
45.3,29.7,20,0,0,5,0,0,1050,4,450,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,128
45.3,29.7,20,0,0,5,0,0,1050,4,500,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,137
45.3,29.7,20,0,0,5,0,0,1050,4,600,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,170
45.3,29.7,20,0,0,5,0,0,1050,4,700,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,142
45.3,29.7,20,0,0,5,0,0,1050,4,800,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,157
45.3,29.7,20,0,0,5,0,0,20,0,300,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,27
45.3,29.7,20,0,0,5,0,0,20,0,350,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,-14
45.3,29.7,20,0,0,5,0,0,20,0,500,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,175
45.3,29.7,20,0,0,5,0,0,20,0,450,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,112
45.3,29.7,20,0,0,5,0,0,20,0,400,3,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,-23
45.3,29.7,20,0,0,5,0,0,20,0,20,0,0,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,66
45.3,34.7,15,0,0,5,0,0,1050,4,20,0,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,74
45.3,34.7,15,0,0,5,0,0,1050,4,550,0.5,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,55
45.3,34.7,15,0,0,5,0,0,1050,4,550,1.5,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,77
45.3,34.7,15,0,0,5,0,0,1050,4,550,1,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,67
45.3,34.7,15,0,0,5,0,0,1050,4,400,24,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,20
45.3,34.7,15,0,0,5,0,0,1050,4,400,10,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,21
45.3,34.7,15,0,0,5,0,0,1050,4,400,1.5,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,43
45.3,34.7,15,0,0,5,0,0,1050,4,400,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,39
45.3,34.7,15,0,0,5,0,0,1050,4,400,1,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,54
45.3,34.7,15,0,0,5,0,0,1050,4,450,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,53
45.3,34.7,15,0,0,5,0,0,1050,4,500,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,48
45.3,34.7,15,0,0,5,0,0,1050,4,550,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,75
45.3,34.7,15,0,0,5,0,0,1050,4,600,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,60
45.3,34.7,15,0,0,5,0,0,1050,4,700,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,68
45.3,34.7,15,0,0,5,0,0,1050,4,500,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,66
45.3,34.7,15,0,0,5,0,0,1050,4,700,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,68
45.3,34.7,15,0,0,5,0,0,1050,4,20,0,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,75
45.3,34.7,15,0,0,5,0,0,1050,4,650,3,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,80
45.3,34.7,15,0,0,5,0,0,1050,4,650,5,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,90
45.3,34.7,15,0,0,5,0,0,1050,4,650,10,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,92
45.3,34.7,15,0,0,5,0,0,1050,4,650,24,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,75
45.3,34.7,15,0,0,5,0,0,1050,4,650,48,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,97
45.3,34.7,15,0,0,5,0,0,1050,4,650,60,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,98
45.3,34.7,15,0,0,5,0,0,1050,4,650,72,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,91
45.3,34.7,15,0,0,5,0,0,1050,4,650,96,0,75.292278,134.203,2196.611,1.38484,1.70461,9.647100042,-40.33334,0.525394774,0.096091471,7.018,0.210006583,7.2707901,63.9645,8.2045,18.9405,432.209,3571.778,8.1907,912.654,93
45.3,39.7,10,0,0,5,0,0,1050,4,400,3,0,68.761128,135.153,2168.361,1.37834,1.71661,9.191253987,-39.54914,0.503928952,0.090945685,7.018,0.226987515,7.2709401,63.9695,8.1645,18.6005,421.959,3505.978,7.7502,873.154,-4
45.3,39.7,10,0,0,5,0,0,1050,4,500,3,0,68.761128,135.153,2168.361,1.37834,1.71661,9.191253987,-39.54914,0.503928952,0.090945685,7.018,0.226987515,7.2709401,63.9695,8.1645,18.6005,421.959,3505.978,7.7502,873.154,-9
45.3,39.7,10,0,0,5,0,0,1050,4,550,3,0,68.761128,135.153,2168.361,1.37834,1.71661,9.191253987,-39.54914,0.503928952,0.090945685,7.018,0.226987515,7.2709401,63.9695,8.1645,18.6005,421.959,3505.978,7.7502,873.154,-8
45.3,39.7,10,0,0,5,0,0,1050,4,20,0,0,68.761128,135.153,2168.361,1.37834,1.71661,9.191253987,-39.54914,0.503928952,0.090945685,7.018,0.226987515,7.2709401,63.9695,8.1645,18.6005,421.959,3505.978,7.7502,873.154,7
45.3,39.7,10,0,0,5,0,0,1050,4,650,3,0,68.761128,135.153,2168.361,1.37834,1.71661,9.191253987,-39.54914,0.503928952,0.090945685,7.018,0.226987515,7.2709401,63.9695,8.1645,18.6005,421.959,3505.978,7.7502,873.154,2
29.3,55.2,0,0,12.7,0,2.8,0,20,0,20,0,0,53.3401018,130.12,2072.67679,1.37525,1.70365,8.728641601,-26.217136,0.690069764,0.076759102,6.787,0.273812886,7.2094934,100.449,13.451,17.4793,393.954,3348.263,6.47882,798.441,5
39.2,50,0,0,5,5.8,0,0,20,0,20,0,0,56.290816,135.364,2094.7885,1.36846,1.74132,8.551861409,-35.7288,0.501397778,0.076806591,7.05,0.270177052,7.2787118,78.8426,10.268,17.716,397.716,3358.35,6.88396,780.284,60.4
38.3,50,0,0,5,6.7,0,0,20,0,20,0,0,56.720359,135.436,2095.6885,1.36954,1.74393,8.688448203,-36.3012,0.501588955,0.076302078,7.05,0.268510055,7.2849857,78.5699,10.232,17.7115,397.734,3358.8,6.91204,778.691,59.7
41.9,50,0,0,5,3.1,0,0,20,0,20,0,0,55.002187,135.148,2092.0885,1.36522,1.73349,8.052346454,-34.0116,0.495308113,0.078261761,7.05,0.275304592,7.2598901,79.6607,10.376,17.7295,397.662,3357,6.79972,785.063,65.2
42.9,50,0,0,5,2.1,0,0,20,0,20,0,0,54.524917,135.068,2091.0885,1.36402,1.73059,7.819733449,-33.3756,0.489931408,0.078779066,7.05,0.277253421,7.2529191,79.9637,10.416,17.7345,397.642,3356.5,6.76852,786.833,55.9
32.2,50,0,0,5,12.8,0,0,20,0,20,0,0,59.631706,135.924,2101.7885,1.37686,1.76162,9.348133631,-40.1808,0.488984783,0.072609923,7.05,0.257731959,7.3275088,76.7216,9.988,17.681,397.856,3361.85,7.10236,767.894,51.6
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-300,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,52
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-1000,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,102
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-1000,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,87
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-700,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,77
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-700,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,66
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-300,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,66
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-300,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,38
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-700,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,131
45.3,29.7,20,0,0,5,0,0,1050,4,550,3,-1000,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,177
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-300,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,60
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-700,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,60
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-1000,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,87
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-1000,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,103
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-700,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,77
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-300,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,81
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-300,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,42
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-700,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,124
45.3,29.7,20,0,0,5,0,0,1050,4,600,48,-1000,81.823428,133.253,2224.861,1.39134,1.69261,9.901583885,-41.11754,0.535772515,0.100668113,7.018,0.195389498,7.2706401,63.9595,8.2445,19.2805,442.459,3637.578,8.6312,952.154,172
35,20,15,15,15,0,0,0,950,168,20,0,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,181
35,20,15,15,15,0,0,0,950,168,300,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,150
35,20,15,15,15,0,0,0,950,168,400,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,125
35,20,15,15,15,0,0,0,950,168,450,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,149
35,20,15,15,15,0,0,0,950,168,500,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,191
35,20,15,15,15,0,0,0,950,168,550,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,205
35,20,15,15,15,0,0,0,950,168,600,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,208
35,20,15,15,15,0,0,0,950,168,650,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,248
35,20,15,15,15,0,0,0,950,168,700,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,250
35,20,15,15,15,0,0,0,950,168,800,2,0,80.10495,123.045,2164.7655,1.4065,1.656,12.82874576,-32.75,0.847976373,0.110678079,7.15,0.202263083,7.21736,111.39,15.105,18.7,443.8,3686.05,8.332,872.25,220
44,36,15,0,5,0,0,0,1000,4,20,0,0,73.00784,131.54,2175.8685,1.3832,1.6848,9.672345506,-34.07,0.617720925,0.097269217,6.99,0.215143121,7.229713,79.77,10.505,18.78,428.82,3556.59,7.9805,912.37,162
46,36,15,0,3,0,0,0,1000,4,20,0,0,72.91078,132.18,2183.2731,1.3826,1.685,9.268134818,-35.25,0.574038849,0.097690973,6.97,0.214659686,7.227981,73.63,9.605,18.862,430.38,3563.61,7.9793,917.75,143
44.8,40.7,9.5,0,5,0,0,0,470,0.66,20,0,0,65.910183,132.993,2143.0895,1.37429,1.70096,9.137098383,-33.37432,0.586727148,0.091848998,7.038,0.236269639,7.2363716,80.4275,10.553,18.394,417.169,3481.218,7.53115,866.264,-7
