number,values_0,values_1,values_2,values_3,values_4,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_r2_feature_2,user_attrs_r2_feature_3,user_attrs_r2_feature_4,user_attrs_r2_feature_5,user_attrs_relative_deterioration,state
536,-0.36836088525522404,0.03302741072873594,-0.10179260405377599,-21.201775008667678,0.1225888360240267,2025-01-09 17:16:40.288439,2025-01-09 17:17:42.796981,0 days 00:01:02.508542,0.019313421661870615,48,0.2,248,100,6.425092302618747e-05,9192,3.2483982225559975e-05,1,5,sgd,"{'neurons_per_layer_encoder': [248, 496, 992, 1984, 3968], 'neurons_per_layer_decoder': [3968]}",248,[3968],"[248, 496, 992, 1984, 3968]",[-0.36836088525522404],[0.03302741072873594],[-0.10179260405377599],[-21.201775008667678],[0.1225888360240267],0.9282749785603841,COMPLETE
537,-2.2050563640753316,0.04961106282577754,-0.12251082995037677,-5.642997439415318,-1.1165502957750344,2025-01-09 17:16:54.064331,2025-01-09 17:17:18.086741,0 days 00:00:24.022410,0.019573251196479482,48,0.2,240,100,0.0009767804824895184,504,0.00013441176390455623,1,2,sgd,"{'neurons_per_layer_encoder': [240, 480], 'neurons_per_layer_decoder': [480]}",240,[480],"[240, 480]",[-2.2050563640753316],[0.04961106282577754],[-0.12251082995037677],[-5.642997439415318],[-1.1165502957750344],0.942432865100555,COMPLETE
538,-0.4788088495996916,0.10556485244099245,-0.5126157667548454,-0.07987519748411254,0.11413623685777019,2025-01-09 17:17:06.342983,2025-01-09 17:17:53.597423,0 days 00:00:47.254440,0.018952547683039046,40,0.2,248,100,8.126086984219131e-05,3992,0.0038775060016762062,1,5,sgd,"{'neurons_per_layer_encoder': [248, 496, 992, 1984, 3968], 'neurons_per_layer_decoder': [3968]}",248,[3968],"[248, 496, 992, 1984, 3968]",[-0.4788088495996916],[0.10556485244099245],[-0.5126157667548454],[-0.07987519748411254],[0.11413623685777019],0.9491516643165228,COMPLETE
539,-6.029060899627953,-0.07439789091739235,-0.11309885559403465,-15.826597384809247,-0.5303307863671143,2025-01-09 17:17:11.007265,2025-01-09 17:17:23.946590,0 days 00:00:12.939325,0.01996406524970075,48,0.2,248,100,5.965868063224818e-05,520,0.00015064574887568909,1,2,sgd,"{'neurons_per_layer_encoder': [248, 496], 'neurons_per_layer_decoder': [496]}",248,[496],"[248, 496]",[-6.029060899627953],[-0.07439789091739235],[-0.11309885559403465],[-15.826597384809247],[-0.5303307863671143],0.462651004495801,COMPLETE
540,-2.6724321162048787,-0.026637113892373332,0.0008036089009977321,-37.41808656994798,-0.13979409205840065,2025-01-09 17:17:18.096517,2025-01-09 17:17:43.448239,0 days 00:00:25.351722,0.024002153246187798,56,0.2,248,100,7.614736859876235e-05,3992,3.986703256501867e-05,1,5,sgd,"{'neurons_per_layer_encoder': [248, 496, 992, 1984, 3968], 'neurons_per_layer_decoder': [3968]}",248,[3968],"[248, 496, 992, 1984, 3968]",[-2.6724321162048787],[-0.026637113892373332],[0.0008036089009977321],[-37.41808656994798],[-0.13979409205840065],0.898965117049111,COMPLETE
541,-1.0611245912410934,-0.07485531988068983,-0.11507229522411944,-7.041685188621681,-0.6283004518120336,2025-01-09 17:17:23.967387,2025-01-09 17:18:11.735646,0 days 00:00:47.768259,0.01856598563687441,40,0.2,236,100,7.665422857682209e-05,3800,0.00019008312188386727,1,5,adadelta,"{'neurons_per_layer_encoder': [236, 472, 944, 1888, 3776], 'neurons_per_layer_decoder': [3776]}",236,[3776],"[236, 472, 944, 1888, 3776]",[-1.0611245912410934],[-0.07485531988068983],[-0.11507229522411944],[-7.041685188621681],[-0.6283004518120336],0.935781718110942,COMPLETE
542,-1.0091932723531984,0.034541256539311394,-0.025590447945897044,-25.350897122135365,-0.5557954808727499,2025-01-09 17:17:39.632687,2025-01-09 17:17:51.856350,0 days 00:00:12.223663,0.02378130383098792,56,0.2,236,100,7.80569539244885e-05,436,0.000186871811952865,1,1,adadelta,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[-1.0091932723531984],[0.034541256539311394],[-0.025590447945897044],[-25.350897122135365],[-0.5557954808727499],0.41374119574680956,COMPLETE
543,0.1795464577169752,0.03306567328437393,0.08641669424283782,-8.152216414978264,-0.028989867447851925,2025-01-09 17:17:42.806494,2025-01-09 17:17:57.259660,0 days 00:00:14.453166,0.02444756253132881,56,0.2,236,100,7.687659829829234e-05,436,0.0039894398405642875,1,1,adadelta,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[0.1795464577169752],[0.03306567328437393],[0.08641669424283782],[-8.152216414978264],[-0.028989867447851925],0.5546287390268226,COMPLETE
544,-0.011952373122717574,-0.12936562328953238,-0.006109836516918099,-20.100473029672234,-0.42350817707674304,2025-01-09 17:17:43.456387,2025-01-09 17:17:58.080514,0 days 00:00:14.624127,0.021813340792861204,80,0.2,240,100,8.467103952532356e-05,440,0.003961560066618655,1,1,adadelta,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[-0.011952373122717574],[-0.12936562328953238],[-0.006109836516918099],[-20.100473029672234],[-0.42350817707674304],0.3989429648273474,COMPLETE
545,0.4041644519731329,0.24305101360695092,-0.15886195420917315,0.12515704543348405,0.16487828984946573,2025-01-09 17:17:52.353852,2025-01-09 17:18:06.785528,0 days 00:00:14.431676,0.022176869084157644,40,0.2,236,100,8.655388114907247e-05,436,0.003824213403893904,1,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[0.4041644519731329],[0.24305101360695092],[-0.15886195420917315],[0.12515704543348405],[0.16487828984946573],-0.8990818045636546,COMPLETE
546,-1.5786710893461589,0.01747452557266882,-0.15441045758126903,-13.637820849272005,0.09003836910277274,2025-01-09 17:17:53.607143,2025-01-09 17:18:06.588025,0 days 00:00:12.980882,0.022101207001770876,80,0.2,236,100,5.912529866315416e-05,452,0.004358410987218966,1,1,adadelta,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[-1.5786710893461589],[0.01747452557266882],[-0.15441045758126903],[-13.637820849272005],[0.09003836910277274],0.38345315740179176,COMPLETE
547,-1.290757696750846,0.05329214493522039,-0.3096671945418754,0.11163835117140442,-0.038644188669580526,2025-01-09 17:17:57.269617,2025-01-09 17:18:10.239602,0 days 00:00:12.969985,0.021126326093375187,80,0.2,240,100,5.868340103255497e-05,424,0.004567431818349421,1,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[-1.290757696750846],[0.05329214493522039],[-0.3096671945418754],[0.11163835117140442],[-0.038644188669580526],-2.47569281794818,COMPLETE
548,0.5160351785365612,0.3171260746572806,-0.09152558018118007,0.3188925701729809,0.1454899731399084,2025-01-09 17:17:58.087548,2025-01-09 17:18:12.342710,0 days 00:00:14.255162,0.0219887957049597,40,0.2,244,100,5.619202401605097e-05,428,0.0031226109445680306,1,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244]}",244,[244],[244],[0.5160351785365612],[0.3171260746572806],[-0.09152558018118007],[0.3188925701729809],[0.1454899731399084],-0.8645288806167635,COMPLETE
549,0.4235804834454643,0.30567925198058077,-0.059449476907843746,0.11202504795888546,0.27550235440167825,2025-01-09 17:18:06.596721,2025-01-09 17:18:15.738704,0 days 00:00:09.141983,0.024536759716450668,40,0.2,236,100,6.0450239329398454e-05,420,0.0031672445687977407,1,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[0.4235804834454643],[0.30567925198058077],[-0.059449476907843746],[0.11202504795888546],[0.27550235440167825],-0.8994695359239516,COMPLETE
550,-0.03779620881923895,0.1660518397975138,-0.21276115500790893,0.2685392194612768,0.09309920223232371,2025-01-09 17:18:06.796954,2025-01-09 17:18:14.926219,0 days 00:00:08.129265,0.024267532811298925,40,0.2,244,100,5.672944065357215e-05,428,0.00022237130392573084,1,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244]}",244,[244],[244],[-0.03779620881923895],[0.1660518397975138],[-0.21276115500790893],[0.2685392194612768],[0.09309920223232371],0.10616159533507903,COMPLETE
551,-0.6439824440120698,0.031430365350767264,-0.5589835096460203,-0.36889314324787437,-0.16148221003203367,2025-01-09 17:18:10.249705,2025-01-09 17:18:16.684788,0 days 00:00:06.435083,0.023893258977057494,104,0.1,244,100,6.818619995624667e-05,428,0.003090941039013879,1,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244]}",244,[244],[244],[-0.6439824440120698],[0.031430365350767264],[-0.5589835096460203],[-0.36889314324787437],[-0.16148221003203367],-1.0780992808385346,COMPLETE
552,-0.08950546813107407,0.1164751554777983,-0.4132959966072216,0.06139453255304139,0.14819793852329766,2025-01-09 17:18:11.745385,2025-01-09 17:18:18.341306,0 days 00:00:06.595921,0.02465414625474013,64,0.1,244,100,5.283825304829864e-05,428,0.0032709784832165925,1,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244]}",244,[244],[244],[-0.08950546813107407],[0.1164751554777983],[-0.4132959966072216],[0.06139453255304139],[0.14819793852329766],-0.4175475704579958,COMPLETE
553,-0.0427933162921188,0.1379772268852444,-0.07581587972704718,-0.08967984444499688,-0.016185415102813794,2025-01-09 17:18:12.349961,2025-01-09 17:18:18.789411,0 days 00:00:06.439450,0.02440588505050848,40,0.1,248,100,0.0007420502541243516,432,0.0029683910797329927,1,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248]}",248,[248],[248],[-0.0427933162921188],[0.1379772268852444],[-0.07581587972704718],[-0.08967984444499688],[-0.016185415102813794],-0.6161177210463971,COMPLETE
554,-0.39921713305072193,-0.18796715361011906,-0.12413830143733406,-8.490927483034719,-0.19915846643334167,2025-01-09 17:18:14.932799,2025-01-09 17:18:21.334531,0 days 00:00:06.401732,0.14252396142114468,104,0.2,244,100,6.825624555132175e-05,428,2.0107969215326952e-05,1,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244]}",244,[244],[244],[-0.39921713305072193],[-0.18796715361011906],[-0.12413830143733406],[-8.490927483034719],[-0.19915846643334167],0.3424261704309442,COMPLETE
555,0.01936267478465148,-0.06617180777528353,-0.38667540294538627,0.06931011560956657,0.06477938008648187,2025-01-09 17:18:15.746048,2025-01-09 17:18:21.896958,0 days 00:00:06.150910,0.024703198370469477,40,0.1,248,100,5.0151268997869804e-05,432,7.214981548049145e-05,1,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248]}",248,[248],[248],[0.01936267478465148],[-0.06617180777528353],[-0.38667540294538627],[0.06931011560956657],[0.06477938008648187],-0.15879664430801005,COMPLETE
556,-4.9755194320167835,0.026655340757964163,-0.03940614807720011,-14.220205446198399,0.07798722491554877,2025-01-09 17:18:16.691474,2025-01-09 17:18:21.579063,0 days 00:00:04.887589,0.02525415964275195,64,0.2,252,100,2.0192143235755328e-05,436,2.5487982238228285e-05,1,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252]}",252,[252],[252],[-4.9755194320167835],[0.026655340757964163],[-0.03940614807720011],[-14.220205446198399],[0.07798722491554877],0.023014878168410968,COMPLETE
557,0.3279069693379879,0.23571374336455853,-0.21095471913244968,0.3468697172588928,-0.013890493905747592,2025-01-09 17:18:18.348083,2025-01-09 17:18:25.154212,0 days 00:00:06.806129,0.04772864429744184,40,0.2,232,100,7.033076719383854e-05,416,0.005081439809020968,1,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232]}",232,[232],[232],[0.3279069693379879],[0.23571374336455853],[-0.21095471913244968],[0.3468697172588928],[-0.013890493905747592],-1.0013867180152047,COMPLETE
558,0.2136930104688911,0.13378498914129966,-0.16895304005439704,0.19430329458069295,0.19349244120391085,2025-01-09 17:18:18.795534,2025-01-09 17:18:26.687885,0 days 00:00:07.892351,0.020148434505996075,40,0.2,252,100,0.00035090888857240113,420,0.00025804884504066974,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.2136930104688911],[0.13378498914129966],[-0.16895304005439704],[0.19430329458069295],[0.19349244120391085],0.825344847037871,COMPLETE
559,-1.200256325247631,0.16457866513893182,0.03660840548566213,-11.105192457046225,0.08474327975809604,2025-01-09 17:18:21.342106,2025-01-09 17:18:29.838405,0 days 00:00:08.496299,0.04758264544882395,88,0.2,252,100,9.009580013589825e-05,528,2.4371173599802154e-05,3,2,adam,"{'neurons_per_layer_encoder': [252, 504], 'neurons_per_layer_decoder': [504, 252, 126]}",252,"[504, 252, 126]","[252, 504]",[-1.200256325247631],[0.16457866513893182],[0.03660840548566213],[-11.105192457046225],[0.08474327975809604],0.762310561063145,COMPLETE
560,-0.2599483421249045,0.09426047410801064,-0.08465322403471975,-2.31816138985104,0.06709455632683792,2025-01-09 17:18:21.586927,2025-01-09 17:18:29.991032,0 days 00:00:08.404105,0.16968705793218838,88,0.2,232,100,9.060247684463959e-05,488,9.347383800526321e-05,3,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464, 232, 116]}",232,"[464, 232, 116]","[232, 464]",[-0.2599483421249045],[0.09426047410801064],[-0.08465322403471975],[-2.31816138985104],[0.06709455632683792],0.7724161450425524,COMPLETE
561,0.11874583944966177,0.02362392665166324,-0.22723923382909583,-0.023443941123971523,0.08589512214940209,2025-01-09 17:18:21.903638,2025-01-09 17:18:30.946509,0 days 00:00:09.042871,0.020287517378509402,48,0.2,232,100,8.795651404785978e-05,488,0.0036653803354577993,3,2,adam,"{'neurons_per_layer_encoder': [232, 464], 'neurons_per_layer_decoder': [464, 232, 116]}",232,"[464, 232, 116]","[232, 464]",[0.11874583944966177],[0.02362392665166324],[-0.22723923382909583],[-0.023443941123971523],[0.08589512214940209],-0.6282615632369422,COMPLETE
562,0.12676434482993792,-0.005441130616222312,-0.24654223886715543,-0.036260195187414856,0.03942566164605643,2025-01-09 17:18:25.160935,2025-01-09 17:18:32.479554,0 days 00:00:07.318619,0.020108947512151264,88,0.2,176,100,9.08879611400023e-05,408,0.0036834784884118925,3,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176, 88, 44]}",176,"[176, 88, 44]",[176],[0.12676434482993792],[-0.005441130616222312],[-0.24654223886715543],[-0.036260195187414856],[0.03942566164605643],-0.6543886238774949,COMPLETE
563,0.05101128598924343,0.5250895139704834,-0.13057278309503229,-0.061967886242624504,0.21250086108332622,2025-01-09 17:18:26.697191,2025-01-09 17:18:36.072699,0 days 00:00:09.375508,0.020707925342638038,32,0.2,236,100,9.092356431219272e-05,496,0.00037041410262931386,1,2,adam,"{'neurons_per_layer_encoder': [236, 472], 'neurons_per_layer_decoder': [472]}",236,[472],"[236, 472]",[0.05101128598924343],[0.5250895139704834],[-0.13057278309503229],[-0.061967886242624504],[0.21250086108332622],0.6571540097120209,COMPLETE
564,-0.526134163662038,0.07157959049078655,-0.2386416102738873,-0.17234275237051655,-0.1154403947006486,2025-01-09 17:18:29.846779,2025-01-09 17:18:36.412408,0 days 00:00:06.565629,0.022728654684327203,96,0.2,168,100,9.064472146496865e-05,400,0.003727134195628446,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[-0.526134163662038],[0.07157959049078655],[-0.2386416102738873],[-0.17234275237051655],[-0.1154403947006486],-1.5257100432075386,COMPLETE
565,0.5880890174542714,0.3728859073296896,-0.06977914044693145,0.09935565191885076,0.2596684691186115,2025-01-09 17:18:29.999699,2025-01-09 17:18:36.633742,0 days 00:00:06.634043,0.022680599811518817,32,0.2,168,100,0.00023435611098451015,400,0.002791276244443664,1,1,adam,"{'neurons_per_layer_encoder': [168], 'neurons_per_layer_decoder': [168]}",168,[168],[168],[0.5880890174542714],[0.3728859073296896],[-0.06977914044693145],[0.09935565191885076],[0.2596684691186115],-0.24760515329851676,COMPLETE
566,-0.2983989655098671,0.060566196519055926,-0.40687783018856294,-0.3870459694108832,0.03449173722375598,2025-01-09 17:18:30.952897,2025-01-09 17:18:37.339891,0 days 00:00:06.386994,0.02310905822144709,72,0.2,176,100,0.0002285289478566308,408,0.0025822305308549937,1,1,adam,"{'neurons_per_layer_encoder': [176], 'neurons_per_layer_decoder': [176]}",176,[176],[176],[-0.2983989655098671],[0.060566196519055926],[-0.40687783018856294],[-0.3870459694108832],[0.03449173722375598],-1.7165662617930555,COMPLETE
567,0.3140079730139257,-0.030028227488058556,-0.18970870235428094,-1.9171154446749314,-0.06696929744732216,2025-01-09 17:18:32.485983,2025-01-09 17:18:38.908530,0 days 00:00:06.422547,0.022755729053437326,72,0.2,240,100,0.0002507309609837888,424,0.00011781107270605912,1,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[0.3140079730139257],[-0.030028227488058556],[-0.18970870235428094],[-1.9171154446749314],[-0.06696929744732216],0.6097023899556037,COMPLETE
568,-0.17090310539184594,0.0653310743296518,-0.3043590725535481,0.0436202220267673,-0.13617131454768372,2025-01-09 17:18:36.244357,2025-01-09 17:18:42.520811,0 days 00:00:06.276454,0.023050820298480327,72,0.2,240,100,7.300978457822538e-05,424,0.004490125047629387,1,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[-0.17090310539184594],[0.0653310743296518],[-0.3043590725535481],[0.0436202220267673],[-0.13617131454768372],-2.1228865918963176,COMPLETE
569,0.11902380271529411,0.3599327233149644,0.0807412175387412,0.2637234574935088,0.17321517916423645,2025-01-09 17:18:36.419719,2025-01-09 17:18:43.311781,0 days 00:00:06.892062,0.022593614214023807,32,0.2,240,100,7.322936068096857e-05,424,0.002695113283443633,1,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[0.11902380271529411],[0.3599327233149644],[0.0807412175387412],[0.2637234574935088],[0.17321517916423645],-0.2927228049164376,COMPLETE
570,0.23481023677728285,0.07642402751261279,-0.42435188608289054,-7.19470230330273,0.050054870041866595,2025-01-09 17:18:36.640870,2025-01-09 17:18:43.003256,0 days 00:00:06.362386,0.021628235008313033,72,0.2,232,100,7.240170464201763e-05,416,1.4394804245186757e-05,1,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232]}",232,[232],[232],[0.23481023677728285],[0.07642402751261279],[-0.42435188608289054],[-7.19470230330273],[0.050054870041866595],0.3975999001757679,COMPLETE
571,-0.211428993350689,0.41964883792985863,0.0044564032398926035,-2.805052329934659,0.07546086256859419,2025-01-09 17:18:37.346119,2025-01-09 17:18:43.508542,0 days 00:00:06.162423,0.02167889487077536,32,0.2,240,100,7.057938600753433e-05,424,0.004574510135664725,1,1,sgd,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240]}",240,[240],[240],[-0.211428993350689],[0.41964883792985863],[0.0044564032398926035],[-2.805052329934659],[0.07546086256859419],0.48446403493806056,COMPLETE
572,-5.152349834788201,-0.04727416537349538,-0.04381836634426595,-16.214170511031355,-0.23744750843812978,2025-01-09 17:18:38.915076,2025-01-09 17:18:43.610729,0 days 00:00:04.695653,0.021527202986920582,32,0.2,236,100,7.226094942706602e-05,420,0.004454100432931031,1,1,sgd,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[-5.152349834788201],[-0.04727416537349538],[-0.04381836634426595],[-16.214170511031355],[-0.23744750843812978],0.26130815399194973,COMPLETE
573,-2.9120207846934107,-0.3726645515255196,-0.1425826257542433,-14.443386344316336,-0.08984765023776808,2025-01-09 17:18:42.528720,2025-01-09 17:18:49.382784,0 days 00:00:06.854064,0.021489712529530504,32,0.2,12,100,4.794257925304761e-05,200,1.4796887119766613e-05,1,4,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96], 'neurons_per_layer_decoder': [96]}",12,[96],"[12, 24, 48, 96]",[-2.9120207846934107],[-0.3726645515255196],[-0.1425826257542433],[-14.443386344316336],[-0.08984765023776808],0.2527442138845775,COMPLETE
574,0.5223799005219618,0.17717390247016895,-0.5403390382849749,0.1835625635570739,-0.19925058168210263,2025-01-09 17:18:43.010401,2025-01-09 17:18:59.731712,0 days 00:00:16.721311,0.02586801529089482,32,0.2,232,100,5.132044554717812e-05,1880,0.0029914770880057084,1,4,sgd,"{'neurons_per_layer_encoder': [232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856]}",232,[1856],"[232, 464, 928, 1856]",[0.5223799005219618],[0.17717390247016895],[-0.5403390382849749],[0.1835625635570739],[-0.19925058168210263],0.850374610819156,COMPLETE
575,0.19479316929912205,0.2243665387922722,-0.6435817594923077,-0.5170501831522853,0.0525545312352359,2025-01-09 17:18:43.320026,2025-01-09 17:18:59.927307,0 days 00:00:16.607281,0.017973153514926482,32,0.2,232,100,6.133477979605812e-05,1880,0.0032830488075185453,1,4,sgd,"{'neurons_per_layer_encoder': [232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856]}",232,[1856],"[232, 464, 928, 1856]",[0.19479316929912205],[0.2243665387922722],[-0.6435817594923077],[-0.5170501831522853],[0.0525545312352359],0.866082745691229,COMPLETE
576,0.3848525001011893,0.5186342801629669,-0.005205505854322112,0.1247019007902217,0.28892692760316485,2025-01-09 17:18:43.515128,2025-01-09 17:18:51.866798,0 days 00:00:08.351670,0.025840691398029757,32,0.2,160,100,4.9379234462037875e-05,344,0.0030259325458014785,1,1,adam,"{'neurons_per_layer_encoder': [160], 'neurons_per_layer_decoder': [160]}",160,[160],[160],[0.3848525001011893],[0.5186342801629669],[-0.005205505854322112],[0.1247019007902217],[0.28892692760316485],-0.30606139532517523,COMPLETE
577,-0.12801774368732688,0.3112774862976473,0.05379112550216181,-4.524835700439495,0.19873312590751302,2025-01-09 17:18:43.617063,2025-01-09 17:18:52.753935,0 days 00:00:09.136872,0.19862676965665904,48,0.2,12,100,4.916905191153887e-05,200,8.165011868150467e-05,1,4,adam,"{'neurons_per_layer_encoder': [12, 24, 48, 96], 'neurons_per_layer_decoder': [96]}",12,[96],"[12, 24, 48, 96]",[-0.12801774368732688],[0.3112774862976473],[0.05379112550216181],[-4.524835700439495],[0.19873312590751302],0.39116301039960844,COMPLETE
578,0.24266484029213242,0.2717518411185472,-0.2543732871233435,0.3956085539103652,-0.10972476759696659,2025-01-09 17:18:49.393184,2025-01-09 17:18:59.425260,0 days 00:00:10.032076,0.02577831327259798,40,0.2,228,100,5.8694103196414946e-05,460,0.003317113243050358,1,1,adam,"{'neurons_per_layer_encoder': [228], 'neurons_per_layer_decoder': [228]}",228,[228],[228],[0.24266484029213242],[0.2717518411185472],[-0.2543732871233435],[0.3956085539103652],[-0.10972476759696659],-1.4870001064558664,COMPLETE
579,-0.0031544960880143247,0.3181036252580258,-0.059065244595234434,0.13349096480656475,0.06745391549776936,2025-01-09 17:18:51.875324,2025-01-09 17:19:00.990297,0 days 00:00:09.114973,0.025989487049068612,40,0.2,232,100,5.8381813955746034e-05,448,0.0026459894039809243,1,1,adam,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232]}",232,[232],[232],[-0.0031544960880143247],[0.3181036252580258],[-0.059065244595234434],[0.13349096480656475],[0.06745391549776936],-0.9105329810224266,COMPLETE
580,-0.07503987944122925,0.013947322152574104,0.07662165840582802,-25.731722474415744,-0.387602269566673,2025-01-09 17:18:52.761898,2025-01-09 17:19:00.835939,0 days 00:00:08.074041,0.01886326564920803,40,0.4,236,100,6.666448184173635e-05,452,0.0033108439429692907,1,1,adadelta,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236]}",236,[236],[236],[-0.07503987944122925],[0.013947322152574104],[0.07662165840582802],[-25.731722474415744],[-0.387602269566673],0.5185459309049977,COMPLETE
581,-3.468713373475695,-0.1791472274989343,0.004507193095418027,-24.679949171168417,-0.46477107654825933,2025-01-09 17:18:59.434823,2025-01-09 17:19:04.869148,0 days 00:00:05.434325,0.019104274448672205,32,0.4,228,100,6.063263948131887e-05,460,0.002801090461062318,1,1,adadelta,"{'neurons_per_layer_encoder': [228], 'neurons_per_layer_decoder': [228]}",228,[228],[228],[-3.468713373475695],[-0.1791472274989343],[0.004507193095418027],[-24.679949171168417],[-0.46477107654825933],0.5173515095043458,COMPLETE
582,-2.2573613770482654,-0.34904202917308247,0.264170625748535,-12.020904464003484,-0.2411561207704589,2025-01-09 17:18:59.743897,2025-01-09 17:19:06.971382,0 days 00:00:07.227485,0.018815485614948207,32,0.4,232,100,0.00043728267178280906,448,0.002617286251387562,1,1,adadelta,"{'neurons_per_layer_encoder': [232], 'neurons_per_layer_decoder': [232]}",232,[232],[232],[-2.2573613770482654],[-0.34904202917308247],[0.264170625748535],[-12.020904464003484],[-0.2411561207704589],0.7760850084096204,COMPLETE
583,-0.1312503720130762,-0.16455719405903335,-0.20457889813374575,-6.11645030572744,0.257209391870319,2025-01-09 17:18:59.935037,2025-01-09 17:19:06.962640,0 days 00:00:07.027603,0.024311233430039176,40,0.4,244,100,6.185113116469778e-05,444,0.0028323910299925155,1,1,adadelta,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244]}",244,[244],[244],[-0.1312503720130762],[-0.16455719405903335],[-0.20457889813374575],[-6.11645030572744],[0.257209391870319],0.5373283285977488,COMPLETE
584,0.32456880941617405,0.2686654890003851,-0.21606141887654573,-0.03392614896799184,0.22619976044823764,2025-01-09 17:19:00.842351,2025-01-09 17:19:08.771433,0 days 00:00:07.929082,0.02405192455224533,32,0.2,244,100,5.7030551075160325e-05,412,0.0027553947590118854,5,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61, 30, 15]}",244,"[244, 122, 61, 30, 15]",[244],[0.32456880941617405],[0.2686654890003851],[-0.21606141887654573],[-0.03392614896799184],[0.22619976044823764],0.22994773650234213,COMPLETE
585,0.05616183579583711,0.18866291807254232,-0.25625180597105457,-0.06086007081792588,0.0744972971794331,2025-01-09 17:19:00.996404,2025-01-09 17:19:07.184522,0 days 00:00:06.188118,0.024036938509288275,120,0.2,152,100,6.378934444094031e-05,336,0.00524915447843314,1,1,adam,"{'neurons_per_layer_encoder': [152], 'neurons_per_layer_decoder': [152]}",152,[152],[152],[0.05616183579583711],[0.18866291807254232],[-0.25625180597105457],[-0.06086007081792588],[0.0744972971794331],-0.8003978853391875,COMPLETE
586,0.469903894975505,0.046349539579784604,-0.18726296986844648,0.11443169823536814,0.2526046119674945,2025-01-09 17:19:04.877399,2025-01-09 17:19:13.303698,0 days 00:00:08.426299,0.023627864039179686,32,0.2,248,100,0.0004557659674298404,416,0.00394467486086353,5,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62, 31, 15]}",248,"[248, 124, 62, 31, 15]",[248],[0.469903894975505],[0.046349539579784604],[-0.18726296986844648],[0.11443169823536814],[0.2526046119674945],0.09011417017620853,COMPLETE
