number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_model_summary,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
123,-0.9590582612280589,2025-05-06 20:24:58.701183,2025-05-06 20:25:05.523537,0 days 00:00:06.822354,0.07887528262654288,32,0.4,104,160,0.0001051695842475451,879,4.646154554963796e-05,5,4,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104, 52]}",104,,"[832, 416, 208, 104, 52]","[104, 208, 416, 832]",[-0.9590582612280589],0.855704804718432,COMPLETE
124,-0.7882353859253419,2025-05-06 20:25:05.532644,2025-05-06 20:25:22.399921,0 days 00:00:16.867277,0.09335056784069057,16,0.30000000000000004,116,200,0.000312229972520819,1877,3.841423020795722e-05,5,5,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928, 1856], 'neurons_per_layer_decoder': [1856, 928, 464, 232, 116]}",116,,"[1856, 928, 464, 232, 116]","[116, 232, 464, 928, 1856]",[-0.7882353859253419],0.9706797391873568,COMPLETE
125,0.08747128119986591,2025-05-06 20:25:13.301999,2025-05-06 20:25:33.190789,0 days 00:00:19.888790,0.1654354280130656,16,0.4,52,180,0.00032680231446997513,465,7.446823235989915e-05,5,4,adam,"{'neurons_per_layer_encoder': [52, 104, 208, 416], 'neurons_per_layer_decoder': [416, 208, 104, 52, 26]}",52,,"[416, 208, 104, 52, 26]","[52, 104, 208, 416]",[0.08747128119986591],0.9425157134563842,COMPLETE
126,-0.07562382038958626,2025-05-06 20:25:16.733364,2025-05-06 20:25:52.142743,0 days 00:00:35.409379,0.09081800657306234,24,0.4,140,160,0.0006579726465550267,1145,3.8383207154104615e-05,5,4,adam,"{'neurons_per_layer_encoder': [140, 280, 560, 1120], 'neurons_per_layer_decoder': [1120, 560, 280, 140, 70]}",140,,"[1120, 560, 280, 140, 70]","[140, 280, 560, 1120]",[-0.07562382038958626],0.9850675333071163,COMPLETE
127,-0.08827507915707944,2025-05-06 20:25:16.751444,2025-05-06 20:25:39.530186,0 days 00:00:22.778742,0.10805764710523508,24,0.4,136,160,0.0003275920698099345,1117,3.858923823641159e-05,5,4,adam,"{'neurons_per_layer_encoder': [136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088, 544, 272, 136, 68]}",136,,"[1088, 544, 272, 136, 68]","[136, 272, 544, 1088]",[-0.08827507915707944],0.9714636633640277,COMPLETE
128,-0.6979243263993018,2025-05-06 20:25:22.410082,2025-05-06 20:25:58.525403,0 days 00:00:36.115321,0.10787534199456902,24,0.4,136,160,0.0006043072382559604,1127,7.19932105276712e-05,5,4,adam,"{'neurons_per_layer_encoder': [136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088, 544, 272, 136, 68]}",136,,"[1088, 544, 272, 136, 68]","[136, 272, 544, 1088]",[-0.6979243263993018],0.9714314391021738,COMPLETE
129,-0.7912916841973667,2025-05-06 20:25:33.200746,2025-05-06 20:26:03.017035,0 days 00:00:29.816289,0.10625122599401281,24,0.4,136,140,0.000614832636214974,1117,9.137998628518343e-05,5,4,adam,"{'neurons_per_layer_encoder': [136, 272, 544, 1088], 'neurons_per_layer_decoder': [1088, 544, 272, 136, 68]}",136,,"[1088, 544, 272, 136, 68]","[136, 272, 544, 1088]",[-0.7912916841973667],0.9698702657708379,COMPLETE
130,0.048689176520508526,2025-05-06 20:25:39.540453,2025-05-06 20:25:55.178395,0 days 00:00:15.637942,0.061690174426027373,88,0.4,104,140,4.137494517354682e-06,867,2.1755512078314374e-05,5,4,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104, 52]}",104,,"[832, 416, 208, 104, 52]","[104, 208, 416, 832]",[0.048689176520508526],0.5436591320743336,COMPLETE
131,-0.8874259405937444,2025-05-06 20:25:42.156875,2025-05-06 20:25:50.304549,0 days 00:00:08.147674,0.0793586902407024,24,0.4,104,140,4.209771645236146e-06,879,1.4432029725291361e-05,5,4,adam,"{'neurons_per_layer_encoder': [104, 208, 416, 832], 'neurons_per_layer_decoder': [832, 416, 208, 104, 52]}",104,,"[832, 416, 208, 104, 52]","[104, 208, 416, 832]",[-0.8874259405937444],0.5240632643840147,COMPLETE
132,-1.1217758892243244,2025-05-06 20:25:50.315372,2025-05-06 20:25:59.281060,0 days 00:00:08.965688,0.06949798877124047,16,0.4,140,160,0.0006066847925161668,1151,1.013619315859086e-05,5,4,adam,"{'neurons_per_layer_encoder': [140, 280, 560, 1120], 'neurons_per_layer_decoder': [1120, 560, 280, 140, 70]}",140,,"[1120, 560, 280, 140, 70]","[140, 280, 560, 1120]",[-1.1217758892243244],0.9716024275377955,COMPLETE
133,-0.8669502839991474,2025-05-06 20:25:52.153740,2025-05-06 20:26:00.090567,0 days 00:00:07.936827,0.06200718872928706,16,0.4,116,180,2.4624651461809742e-06,983,1.0713032467320708e-05,5,4,adam,"{'neurons_per_layer_encoder': [116, 232, 464, 928], 'neurons_per_layer_decoder': [928, 464, 232, 116, 58]}",116,,"[928, 464, 232, 116, 58]","[116, 232, 464, 928]",[-0.8669502839991474],0.6330416710727094,COMPLETE
134,-0.8729447353649173,2025-05-06 20:25:55.193300,2025-05-06 20:26:03.109501,0 days 00:00:07.916201,0.07035179836309254,16,0.4,120,160,2.2870466981719084e-06,1004,1.0542546190387963e-05,5,4,adam,"{'neurons_per_layer_encoder': [120, 240, 480, 960], 'neurons_per_layer_decoder': [960, 480, 240, 120, 60]}",120,,"[960, 480, 240, 120, 60]","[120, 240, 480, 960]",[-0.8729447353649173],0.6526508637426615,COMPLETE
135,-0.10141207522994566,2025-05-06 20:25:58.537037,2025-05-06 20:26:16.890000,0 days 00:00:18.352963,0.08142385419933726,16,0.4,120,200,0.00026479613836045095,1002,6.113502233300379e-05,5,4,adam,"{'neurons_per_layer_encoder': [120, 240, 480, 960], 'neurons_per_layer_decoder': [960, 480, 240, 120, 60]}",120,,"[960, 480, 240, 120, 60]","[120, 240, 480, 960]",[-0.10141207522994566],0.9607387963687428,COMPLETE
136,0.21101364964347602,2025-05-06 20:25:59.290726,2025-05-06 20:26:14.153223,0 days 00:00:14.862497,0.08325155697356779,16,0.30000000000000004,88,200,0.00016219067232762073,755,3.2506994576569224e-05,5,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176, 88, 44]}",88,,"[704, 352, 176, 88, 44]","[88, 176, 352, 704]",[0.21101364964347602],0.9406351674274235,COMPLETE
137,0.4294249626206995,2025-05-06 20:26:00.100480,2025-05-06 20:26:20.461824,0 days 00:00:20.361344,0.0998110206796552,32,0.30000000000000004,76,200,0.00024971983108654694,634,3.092057361311088e-05,5,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152, 76, 38]}",76,,"[608, 304, 152, 76, 38]","[76, 152, 304, 608]",[0.4294249626206995],0.9662574354913429,COMPLETE
138,-1.169286070578587,2025-05-06 20:26:03.029438,2025-05-06 20:26:07.980070,0 days 00:00:04.950632,0.08607591705747884,32,0.30000000000000004,88,200,1.2204769949233614e-06,421,3.078331760742955e-05,5,3,adam,"{'neurons_per_layer_encoder': [88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",88,,"[352, 176, 88, 44, 22]","[88, 176, 352]",[-1.169286070578587],0.26466829129535213,COMPLETE
139,-0.16697493205863645,2025-05-06 20:26:03.121314,2025-05-06 20:26:11.628289,0 days 00:00:08.506975,0.11664242606046529,40,0.30000000000000004,88,200,0.0002576657534286181,761,5.890383261850301e-05,5,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176, 88, 44]}",88,,"[704, 352, 176, 88, 44]","[88, 176, 352, 704]",[-0.16697493205863645],0.9414563234549762,COMPLETE
140,0.47663195811405656,2025-05-06 20:26:07.988829,2025-05-06 20:26:24.271922,0 days 00:00:16.283093,0.09953518271225863,40,0.30000000000000004,76,200,0.0002523677442257413,651,0.009551802555513285,5,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152, 76, 38]}",76,,"[608, 304, 152, 76, 38]","[76, 152, 304, 608]",[0.47663195811405656],0.5417053594127976,COMPLETE
141,0.06301012557484098,2025-05-06 20:26:11.638144,2025-05-06 20:26:23.180552,0 days 00:00:11.542408,0.08249561326671476,96,0.30000000000000004,72,200,0.00016722016605348836,612,2.354725277240583e-05,5,4,adam,"{'neurons_per_layer_encoder': [72, 144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144, 72, 36]}",72,,"[576, 288, 144, 72, 36]","[72, 144, 288, 576]",[0.06301012557484098],0.9191917464805951,COMPLETE
142,-1.9409384203719964,2025-05-06 20:26:14.162190,2025-05-06 20:26:19.273986,0 days 00:00:05.111796,0.13013593914852184,32,0.30000000000000004,76,180,0.00045992939519292405,654,2.6254228858975336e-05,5,4,adadelta,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152, 76, 38]}",76,,"[608, 304, 152, 76, 38]","[76, 152, 304, 608]",[-1.9409384203719964],0.9112687367443656,COMPLETE
143,-0.5650463819642702,2025-05-06 20:26:16.901914,2025-05-06 20:26:27.380464,0 days 00:00:10.478550,0.10007508631077516,32,0.30000000000000004,76,180,0.00046403861122370804,652,2.553353393048432e-05,5,4,adadelta,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152, 76, 38]}",76,,"[608, 304, 152, 76, 38]","[76, 152, 304, 608]",[-0.5650463819642702],0.9497412159723013,COMPLETE
144,-0.019743037232962557,2025-05-06 20:26:19.283809,2025-05-06 20:26:33.487229,0 days 00:00:14.203420,0.09943445814297708,24,0.30000000000000004,96,180,0.00015888879357042434,792,1.937232076801889e-05,5,4,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192, 96, 48]}",96,,"[768, 384, 192, 96, 48]","[96, 192, 384, 768]",[-0.019743037232962557],0.9276414241013589,COMPLETE
145,-1.4049058705863202,2025-05-06 20:26:20.471476,2025-05-06 20:26:25.370911,0 days 00:00:04.899435,0.10177090100542037,32,0.30000000000000004,72,200,4.791851999818563e-05,616,1.995199105232368e-05,5,4,adam,"{'neurons_per_layer_encoder': [72, 144, 288, 576], 'neurons_per_layer_decoder': [576, 288, 144, 72, 36]}",72,,"[576, 288, 144, 72, 36]","[72, 144, 288, 576]",[-1.4049058705863202],0.660093547137481,COMPLETE
146,0.29529794511969387,2025-05-06 20:26:23.190764,2025-05-06 20:26:34.613059,0 days 00:00:11.422295,0.09682960622963603,72,0.30000000000000004,96,200,0.00012510609582913122,788,1.9045535479083944e-05,5,4,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192, 96, 48]}",96,,"[768, 384, 192, 96, 48]","[96, 192, 384, 768]",[0.29529794511969387],0.9390795451194308,COMPLETE
147,-0.09173347259395448,2025-05-06 20:26:24.283141,2025-05-06 20:26:30.976965,0 days 00:00:06.693824,0.09860462060158787,40,0.30000000000000004,96,200,0.00012926602062512385,789,1.968888888889317e-05,5,4,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192, 96, 48]}",96,,"[768, 384, 192, 96, 48]","[96, 192, 384, 768]",[-0.09173347259395448],0.9119705322474524,COMPLETE
148,0.39417057595506977,2025-05-06 20:26:25.381177,2025-05-06 20:26:41.112292,0 days 00:00:15.731115,0.07596425938760615,40,0.30000000000000004,96,200,0.0001224036721850896,795,0.008437768772254328,5,4,adam,"{'neurons_per_layer_encoder': [96, 192, 384, 768], 'neurons_per_layer_decoder': [768, 384, 192, 96, 48]}",96,,"[768, 384, 192, 96, 48]","[96, 192, 384, 768]",[0.39417057595506977],0.2718747972152735,COMPLETE
149,0.31662956194850167,2025-05-06 20:26:27.390462,2025-05-06 20:26:44.341532,0 days 00:00:16.951070,0.07568192191746705,40,0.30000000000000004,100,200,0.00011682942672956397,831,0.006842698092491979,5,4,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200, 100, 50]}",100,,"[800, 400, 200, 100, 50]","[100, 200, 400, 800]",[0.31662956194850167],0.15825395558711292,COMPLETE
150,-0.3834763213781074,2025-05-06 20:26:30.986023,2025-05-06 20:26:46.267323,0 days 00:00:15.281300,0.11620613382168254,24,0.30000000000000004,100,200,0.0002174081973026952,830,0.009944481087354651,5,4,adam,"{'neurons_per_layer_encoder': [100, 200, 400, 800], 'neurons_per_layer_decoder': [800, 400, 200, 100, 50]}",100,,"[800, 400, 200, 100, 50]","[100, 200, 400, 800]",[-0.3834763213781074],0.10332279685480036,COMPLETE
151,-2.8633071833912704,2025-05-06 20:26:33.497494,2025-05-06 20:26:39.870181,0 days 00:00:06.372687,0.08962191630749185,40,0.30000000000000004,108,200,1.4229028314642204e-06,897,0.002773913511349529,5,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108, 54]}",108,,"[864, 432, 216, 108, 54]","[108, 216, 432, 864]",[-2.8633071833912704],-4.175150603659946,COMPLETE
152,-0.4230244703140609,2025-05-06 20:26:34.622629,2025-05-06 20:26:51.428693,0 days 00:00:16.806064,0.11719919321495131,24,0.30000000000000004,76,180,0.0002214391307966851,637,0.006749653503091727,5,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152, 76, 38]}",76,,"[608, 304, 152, 76, 38]","[76, 152, 304, 608]",[-0.4230244703140609],-0.19084565717183058,COMPLETE
153,-0.565328968676517,2025-05-06 20:26:39.880082,2025-05-06 20:26:48.509707,0 days 00:00:08.629625,0.11383279237374697,48,0.30000000000000004,76,180,0.0002177040705251759,674,0.009596962612817466,5,4,adam,"{'neurons_per_layer_encoder': [76, 152, 304, 608], 'neurons_per_layer_decoder': [608, 304, 152, 76, 38]}",76,,"[608, 304, 152, 76, 38]","[76, 152, 304, 608]",[-0.565328968676517],0.04512063798248409,COMPLETE
154,0.16026050744148346,2025-05-06 20:26:41.122337,2025-05-06 20:26:52.118242,0 days 00:00:10.995905,0.07557969316408071,48,0.30000000000000004,28,180,0.00022169616086784022,425,0.009672239405397806,5,4,adam,"{'neurons_per_layer_encoder': [28, 56, 112, 224], 'neurons_per_layer_decoder': [224, 112, 56, 28, 14]}",28,,"[224, 112, 56, 28, 14]","[28, 56, 112, 224]",[0.16026050744148346],0.10189257088125403,COMPLETE
155,-0.16920413678153334,2025-05-06 20:26:44.352590,2025-05-06 20:26:57.923626,0 days 00:00:13.571036,0.0773570885412787,40,0.30000000000000004,80,200,0.00011503749113440387,674,0.009583045187512174,5,4,adam,"{'neurons_per_layer_encoder': [80, 160, 320, 640], 'neurons_per_layer_decoder': [640, 320, 160, 80, 40]}",80,,"[640, 320, 160, 80, 40]","[80, 160, 320, 640]",[-0.16920413678153334],-0.5080736322773344,COMPLETE
156,-0.7733207948849234,2025-05-06 20:26:46.277020,2025-05-06 20:27:07.962328,0 days 00:00:21.685308,0.07534220939705136,48,0.30000000000000004,88,200,0.00011761523045452617,722,0.005998771430340843,5,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176, 88, 44]}",88,,"[704, 352, 176, 88, 44]","[88, 176, 352, 704]",[-0.7733207948849234],-1.0398279054250645,COMPLETE
157,0.029951489128626108,2025-05-06 20:26:48.520083,2025-05-06 20:27:09.240116,0 days 00:00:20.720033,0.07241525856271822,40,0.30000000000000004,88,200,0.00011155468559901338,746,0.008077173524717703,5,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176, 88, 44]}",88,,"[704, 352, 176, 88, 44]","[88, 176, 352, 704]",[0.029951489128626108],-0.45414066306265305,COMPLETE
158,0.4664561940209855,2025-05-06 20:26:51.439897,2025-05-06 20:27:09.976795,0 days 00:00:18.536898,0.06992947503130602,40,0.30000000000000004,88,200,0.00014570774436289477,743,0.006786756086916576,5,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176, 88, 44]}",88,,"[704, 352, 176, 88, 44]","[88, 176, 352, 704]",[0.4664561940209855],0.329734198689706,COMPLETE
159,0.26241229860195747,2025-05-06 20:26:52.129747,2025-05-06 20:27:14.356246,0 days 00:00:22.226499,0.07660018774568911,40,0.30000000000000004,88,200,0.0001161870052902917,746,0.006259259342038508,5,4,adam,"{'neurons_per_layer_encoder': [88, 176, 352, 704], 'neurons_per_layer_decoder': [704, 352, 176, 88, 44]}",88,,"[704, 352, 176, 88, 44]","[88, 176, 352, 704]",[0.26241229860195747],-0.04205953649029048,COMPLETE
160,-0.21686683871260137,2025-05-06 20:26:57.935912,2025-05-06 20:27:16.236599,0 days 00:00:18.300687,0.0719077811734592,40,0.30000000000000004,160,200,0.0001543088202028061,1309,0.008442671968095363,5,4,adam,"{'neurons_per_layer_encoder': [160, 320, 640, 1280], 'neurons_per_layer_decoder': [1280, 640, 320, 160, 80]}",160,,"[1280, 640, 320, 160, 80]","[160, 320, 640, 1280]",[-0.21686683871260137],0.21935996661203114,COMPLETE
161,0.5168218154905266,2025-05-06 20:27:07.987878,2025-05-06 20:27:37.092670,0 days 00:00:29.104792,0.1558767089589657,40,0.30000000000000004,148,200,0.00014415271672671719,1209,0.0073697382539520025,5,4,adam,"{'neurons_per_layer_encoder': [148, 296, 592, 1184], 'neurons_per_layer_decoder': [1184, 592, 296, 148, 74]}",148,,"[1184, 592, 296, 148, 74]","[148, 296, 592, 1184]",[0.5168218154905266],0.48342573483300527,COMPLETE
162,0.34976023006974877,2025-05-06 20:27:09.250757,2025-05-06 20:27:36.545920,0 days 00:00:27.295163,0.14992877064974644,32,0.30000000000000004,108,160,0.00014878566439738297,890,0.006432205434035105,5,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108, 54]}",108,,"[864, 432, 216, 108, 54]","[108, 216, 432, 864]",[0.34976023006974877],0.24340251300825777,COMPLETE
163,0.12340718514545035,2025-05-06 20:27:09.988453,2025-05-06 20:27:37.724872,0 days 00:00:27.736419,0.06395846128260968,40,0.30000000000000004,108,200,0.00014874310969525183,896,0.006987213797748754,5,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108, 54]}",108,,"[864, 432, 216, 108, 54]","[108, 216, 432, 864]",[0.12340718514545035],-0.06389512779970603,COMPLETE
164,0.22278768134642468,2025-05-06 20:27:14.376858,2025-05-06 20:27:41.702274,0 days 00:00:27.325416,0.06322705998255947,40,0.30000000000000004,148,200,2.8801494315240335e-06,1209,0.005141428453909187,5,4,sgd,"{'neurons_per_layer_encoder': [148, 296, 592, 1184], 'neurons_per_layer_decoder': [1184, 592, 296, 148, 74]}",148,,"[1184, 592, 296, 148, 74]","[148, 296, 592, 1184]",[0.22278768134642468],0.5048017707009596,COMPLETE
165,0.5637945175194392,2025-05-06 20:27:16.256190,2025-05-06 20:27:44.255797,0 days 00:00:27.999607,0.06659392273334805,32,0.30000000000000004,108,200,0.00014237388571231913,893,0.003916280919019183,5,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108, 54]}",108,,"[864, 432, 216, 108, 54]","[108, 216, 432, 864]",[0.5637945175194392],0.44201559592880446,COMPLETE
166,0.49358665678317726,2025-05-06 20:27:36.558535,2025-05-06 20:28:00.914768,0 days 00:00:24.356233,0.06211150024147426,32,0.30000000000000004,108,160,0.00013347987827504185,896,0.0052287647891420316,5,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108, 54]}",108,,"[864, 432, 216, 108, 54]","[108, 216, 432, 864]",[0.49358665678317726],0.39085130957957925,COMPLETE
167,0.14597141923209744,2025-05-06 20:27:37.105774,2025-05-06 20:28:09.020370,0 days 00:00:31.914596,0.13856944972999044,32,0.30000000000000004,152,160,0.0001452592990025082,1238,0.007094270496030464,5,4,adam,"{'neurons_per_layer_encoder': [152, 304, 608, 1216], 'neurons_per_layer_decoder': [1216, 608, 304, 152, 76]}",152,,"[1216, 608, 304, 152, 76]","[152, 304, 608, 1216]",[0.14597141923209744],0.22094609663366593,COMPLETE
168,-0.7411126035795486,2025-05-06 20:27:37.736078,2025-05-06 20:27:41.111765,0 days 00:00:03.375687,0.1630781166591899,32,0.30000000000000004,116,160,9.878049566231996e-06,958,0.0052946750129863026,5,4,sgd,"{'neurons_per_layer_encoder': [116, 232, 464, 928], 'neurons_per_layer_decoder': [928, 464, 232, 116, 58]}",116,,"[928, 464, 232, 116, 58]","[116, 232, 464, 928]",[-0.7411126035795486],0.6692014028684115,COMPLETE
169,0.0008621284993564071,2025-05-06 20:27:41.125258,2025-05-06 20:27:58.977434,0 days 00:00:17.852176,0.13624250699345622,32,0.30000000000000004,148,160,2.8499095456918614e-06,1206,0.007641447243635687,5,4,adam,"{'neurons_per_layer_encoder': [148, 296, 592, 1184], 'neurons_per_layer_decoder': [1184, 592, 296, 148, 74]}",148,,"[1184, 592, 296, 148, 74]","[148, 296, 592, 1184]",[0.0008621284993564071],-0.07920303791822156,COMPLETE
170,-0.6962819919577161,2025-05-06 20:27:41.726466,2025-05-06 20:27:50.109220,0 days 00:00:08.382754,0.157474783539654,48,0.30000000000000004,44,160,7.464756447676564e-06,680,0.007501957981368367,5,4,adam,"{'neurons_per_layer_encoder': [44, 88, 176, 352], 'neurons_per_layer_decoder': [352, 176, 88, 44, 22]}",44,,"[352, 176, 88, 44, 22]","[44, 88, 176, 352]",[-0.6962819919577161],-0.6336130513428723,COMPLETE
171,0.5500441060266024,2025-05-06 20:27:44.269172,2025-05-06 20:28:18.818046,0 days 00:00:34.548874,0.14767076608896237,32,0.30000000000000004,160,160,0.00013753415187502238,1311,0.004035574144602634,5,4,adam,"{'neurons_per_layer_encoder': [160, 320, 640, 1280], 'neurons_per_layer_decoder': [1280, 640, 320, 160, 80]}",160,,"[1280, 640, 320, 160, 80]","[160, 320, 640, 1280]",[0.5500441060266024],0.5215421390186507,COMPLETE
172,0.4349672919342561,2025-05-06 20:27:50.139265,2025-05-06 20:28:28.487373,0 days 00:00:38.348108,0.12671561099780337,32,0.30000000000000004,156,160,0.0001769513770606112,1276,0.0039361518123016675,5,4,adam,"{'neurons_per_layer_encoder': [156, 312, 624, 1248], 'neurons_per_layer_decoder': [1248, 624, 312, 156, 78]}",156,,"[1248, 624, 312, 156, 78]","[156, 312, 624, 1248]",[0.4349672919342561],0.4769650153088195,COMPLETE
173,0.46591743253103757,2025-05-06 20:27:58.992685,2025-05-06 20:28:36.554473,0 days 00:00:37.561788,0.14366144929532007,32,0.30000000000000004,124,200,0.0001889976230518338,1017,0.004118060024911962,5,4,adam,"{'neurons_per_layer_encoder': [124, 248, 496, 992], 'neurons_per_layer_decoder': [992, 496, 248, 124, 62]}",124,,"[992, 496, 248, 124, 62]","[124, 248, 496, 992]",[0.46591743253103757],0.29932087888096,COMPLETE
174,0.5794081853617166,2025-05-06 20:28:00.938966,2025-05-06 20:28:42.365814,0 days 00:00:41.426848,0.0565946496046742,32,0.30000000000000004,156,200,0.00013610395498616032,1275,0.0052414456960883276,5,4,adam,"{'neurons_per_layer_encoder': [156, 312, 624, 1248], 'neurons_per_layer_decoder': [1248, 624, 312, 156, 78]}",156,,"[1248, 624, 312, 156, 78]","[156, 312, 624, 1248]",[0.5794081853617166],0.5746700837648625,COMPLETE
175,0.31943490759582405,2025-05-06 20:28:09.045976,2025-05-06 20:28:44.689784,0 days 00:00:35.643808,0.053950450205338736,32,0.30000000000000004,108,160,0.00018463280732591419,894,0.0037920506159852463,5,4,adam,"{'neurons_per_layer_encoder': [108, 216, 432, 864], 'neurons_per_layer_decoder': [864, 432, 216, 108, 54]}",108,,"[864, 432, 216, 108, 54]","[108, 216, 432, 864]",[0.31943490759582405],0.1792331672549412,COMPLETE
176,0.5741794394362343,2025-05-06 20:28:18.831989,2025-05-06 20:28:58.454500,0 days 00:00:39.622511,0.05445534050900471,32,0.30000000000000004,164,160,8.884303881330548e-05,1346,0.0039668236256127,5,4,adam,"{'neurons_per_layer_encoder': [164, 328, 656, 1312], 'neurons_per_layer_decoder': [1312, 656, 328, 164, 82]}",164,,"[1312, 656, 328, 164, 82]","[164, 328, 656, 1312]",[0.5741794394362343],0.49139796016254683,COMPLETE
177,0.42891098373288084,2025-05-06 20:28:28.503538,2025-05-06 20:29:02.099378,0 days 00:00:33.595840,0.05498496838113658,32,0.30000000000000004,156,160,0.00017781773133080078,1311,0.005346579213417713,5,4,adam,"{'neurons_per_layer_encoder': [156, 312, 624, 1248], 'neurons_per_layer_decoder': [1248, 624, 312, 156, 78]}",156,,"[1248, 624, 312, 156, 78]","[156, 312, 624, 1248]",[0.42891098373288084],0.44647038844654,COMPLETE
178,0.3946020575364151,2025-05-06 20:28:36.567425,2025-05-06 20:29:10.748213,0 days 00:00:34.180788,0.0579627872681829,32,0.30000000000000004,160,200,0.00017715428012606767,1338,0.0043477367372718395,5,4,adam,"{'neurons_per_layer_encoder': [160, 320, 640, 1280], 'neurons_per_layer_decoder': [1280, 640, 320, 160, 80]}",160,,"[1280, 640, 320, 160, 80]","[160, 320, 640, 1280]",[0.3946020575364151],0.44151742956042245,COMPLETE
179,0.028847581727278304,2025-05-06 20:28:42.380354,2025-05-06 20:29:39.406242,0 days 00:00:57.025888,0.05928332166212523,32,0.30000000000000004,164,200,0.00017059638404539666,1367,0.003372700374720906,5,4,adam,"{'neurons_per_layer_encoder': [164, 328, 656, 1312], 'neurons_per_layer_decoder': [1312, 656, 328, 164, 82]}",164,,"[1312, 656, 328, 164, 82]","[164, 328, 656, 1312]",[0.028847581727278304],-0.06421299877656722,COMPLETE
180,0.6005127573192219,2025-05-06 20:28:44.706494,2025-05-06 20:29:40.425567,0 days 00:00:55.719073,0.057438260776395356,32,0.30000000000000004,164,200,0.00018165038113466576,1363,0.0031735013203125265,5,4,adam,"{'neurons_per_layer_encoder': [164, 328, 656, 1312], 'neurons_per_layer_decoder': [1312, 656, 328, 164, 82]}",164,,"[1312, 656, 328, 164, 82]","[164, 328, 656, 1312]",[0.6005127573192219],0.5793289200349508,COMPLETE
181,0.4023315195532535,2025-05-06 20:28:58.465205,2025-05-06 20:29:44.274399,0 days 00:00:45.809194,0.056105254188173616,32,0.30000000000000004,164,200,0.00017493676382938274,1364,0.004201851060272023,5,4,adam,"{'neurons_per_layer_encoder': [164, 328, 656, 1312], 'neurons_per_layer_decoder': [1312, 656, 328, 164, 82]}",164,,"[1312, 656, 328, 164, 82]","[164, 328, 656, 1312]",[0.4023315195532535],0.39072468248926856,COMPLETE
