number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
656,0.4305251029238454,2025-01-10 08:35:02.946879,2025-01-10 08:35:12.570837,0 days 00:00:09.623958,0.02837011627913224,40,0.4,256,100,1.6294293745620373e-06,360,0.00717888777175042,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.4305251029238454],0.6633771727224422,COMPLETE
657,-5.796048320036404,2025-01-10 08:35:03.491911,2025-01-10 08:35:36.327031,0 days 00:00:32.835120,0.029336640854125327,40,0.4,252,100,1.572395663010889e-06,4056,0.007283508247261889,3,5,adam,"{'neurons_per_layer_encoder': [252, 504, 1008, 2016, 4032], 'neurons_per_layer_decoder': [4032, 2016, 1008]}",252,"[4032, 2016, 1008]","[252, 504, 1008, 2016, 4032]",[-5.796048320036404],0.7541833535904817,COMPLETE
658,-0.06617465968986469,2025-01-10 08:35:04.113031,2025-01-10 08:35:10.228257,0 days 00:00:06.115226,0.02813475527592158,40,0.4,36,100,1.5806018918241276e-06,87,0.0074933928087446,3,1,adam,"{'neurons_per_layer_encoder': [36], 'neurons_per_layer_decoder': [36, 18, 9]}",36,"[36, 18, 9]",[36],[-0.06617465968986469],0.6289098849984405,COMPLETE
659,-0.7455504507874529,2025-01-10 08:35:10.241456,2025-01-10 08:35:45.541246,0 days 00:00:35.299790,0.02901050289108906,40,0.4,252,100,1.0742197519547702e-06,4056,0.007984830233986924,3,5,adam,"{'neurons_per_layer_encoder': [252, 504, 1008, 2016, 4032], 'neurons_per_layer_decoder': [4032, 2016, 1008]}",252,"[4032, 2016, 1008]","[252, 504, 1008, 2016, 4032]",[-0.7455504507874529],0.9225733962828817,COMPLETE
660,-6.717276628441806,2025-01-10 08:35:11.622201,2025-01-10 08:35:46.515433,0 days 00:00:34.893232,0.029282384535144614,40,0.4,252,100,1.6466265282650632e-06,4056,0.007771643645353646,3,5,adam,"{'neurons_per_layer_encoder': [252, 504, 1008, 2016, 4032], 'neurons_per_layer_decoder': [4032, 2016, 1008]}",252,"[4032, 2016, 1008]","[252, 504, 1008, 2016, 4032]",[-6.717276628441806],0.7245769937351467,COMPLETE
661,0.38767489115209286,2025-01-10 08:35:12.581478,2025-01-10 08:35:34.067337,0 days 00:00:21.485859,0.030665288278613617,40,0.4,252,100,2.0552767304788876e-06,372,0.008055279239420326,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.38767489115209286],0.6447833735980851,COMPLETE
662,0.5146596554359226,2025-01-10 08:35:33.025731,2025-01-10 08:35:46.809712,0 days 00:00:13.783981,0.030436612464397456,40,0.4,252,100,1.5241395839555583e-06,388,0.008319934040009238,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.5146596554359226],0.7150485192794975,COMPLETE
663,0.3851760886395871,2025-01-10 08:35:34.080127,2025-01-10 08:35:46.745979,0 days 00:00:12.665852,0.029845231625511705,48,0.4,252,100,1.5619189590086066e-06,388,0.008362732477081634,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.3851760886395871],0.5660861889775728,COMPLETE
664,0.5151321831658855,2025-01-10 08:35:36.351202,2025-01-10 08:35:47.071487,0 days 00:00:10.720285,0.026986906345477624,40,0.4,252,100,1.097527533233589e-06,388,0.008377058871140678,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.5151321831658855],0.7245057739937202,COMPLETE
665,0.4043969691206388,2025-01-10 08:35:45.560059,2025-01-10 08:35:50.086412,0 days 00:00:04.526353,0.02719068847893692,48,0.4,252,100,1.640043142989868e-06,388,0.008476543458505256,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.4043969691206388],0.5840864162822078,COMPLETE
666,0.44410717609038297,2025-01-10 08:35:46.525280,2025-01-10 08:35:50.637419,0 days 00:00:04.112139,0.031278997470667896,48,0.4,256,100,1.0503102146761222e-06,360,0.005654239260688919,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.44410717609038297],0.5927730898585448,COMPLETE
667,0.4037977670869881,2025-01-10 08:35:46.757336,2025-01-10 08:35:51.008284,0 days 00:00:04.250948,0.026493000158888353,40,0.4,256,100,2.5984992008793873e-06,392,0.005642764623529473,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.4037977670869881],0.712210830645434,COMPLETE
668,0.03518600869111732,2025-01-10 08:35:46.824184,2025-01-10 08:35:49.828185,0 days 00:00:03.004001,0.027553708959237373,80,0.4,52,100,1.0141071219457555e-06,105,0.0054957182371390126,3,1,adam,"{'neurons_per_layer_encoder': [52], 'neurons_per_layer_decoder': [52, 26, 13]}",52,"[52, 26, 13]",[52],[0.03518600869111732],0.7003370766808295,COMPLETE
669,0.42963751264593697,2025-01-10 08:35:47.079254,2025-01-10 08:35:51.007829,0 days 00:00:03.928575,0.02313001865722852,48,0.4,240,100,2.6253918376869156e-06,408,0.005669423970185547,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.42963751264593697],0.675374123448967,COMPLETE
670,-42.3637634807174,2025-01-10 08:35:49.838669,2025-01-10 08:35:52.434516,0 days 00:00:02.595847,0.023129798487129684,40,0.4,240,100,2.6390147851293426e-06,408,3.0136843627485877e-05,4,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60, 30]}",240,"[240, 120, 60, 30]",[240],[-42.3637634807174],-0.007386723240341434,COMPLETE
671,0.45909983952318745,2025-01-10 08:35:50.096260,2025-01-10 08:35:54.724117,0 days 00:00:04.627857,0.02314211030600186,40,0.4,240,100,2.599818276628633e-06,408,0.0059790461036381935,4,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60, 30]}",240,"[240, 120, 60, 30]",[240],[0.45909983952318745],0.77595853975531,COMPLETE
672,0.4323570966589986,2025-01-10 08:35:50.647453,2025-01-10 08:35:54.950326,0 days 00:00:04.302873,0.032844015851950355,40,0.4,240,100,2.7688640215778405e-06,408,0.007145984811644012,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.4323570966589986],0.6766792035615359,COMPLETE
673,0.07697055405666575,2025-01-10 08:35:51.017870,2025-01-10 08:35:54.034821,0 days 00:00:03.016951,0.03333183104329703,40,0.4,24,100,2.35355680608743e-06,42,0.007116097541012411,3,1,adam,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24, 12, 8]}",24,"[24, 12, 8]",[24],[0.07697055405666575],0.7180993016326248,COMPLETE
674,0.4621418212926869,2025-01-10 08:35:51.019476,2025-01-10 08:35:55.133565,0 days 00:00:04.114089,0.03276384199468609,40,0.4,244,100,2.1405411302775083e-06,412,0.007190705158413335,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.4621418212926869],0.6796911549001691,COMPLETE
675,0.3574546560900218,2025-01-10 08:35:52.444215,2025-01-10 08:35:56.746231,0 days 00:00:04.302016,0.032869169639682325,40,0.4,244,100,2.0753031836596206e-06,364,0.008677446729806693,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.3574546560900218],0.6486450132847541,COMPLETE
676,0.3834977093661808,2025-01-10 08:35:54.044926,2025-01-10 08:35:57.608032,0 days 00:00:03.563106,0.03234306141385411,112,0.4,244,100,2.0886644649401564e-06,364,0.008871535170723067,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.3834977093661808],0.6734499999399944,COMPLETE
677,0.2012810520748033,2025-01-10 08:35:54.734900,2025-01-10 08:35:58.549641,0 days 00:00:03.814741,0.0328365924992079,64,0.4,244,100,2.042945691791551e-06,364,0.008615699488014628,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.2012810520748033],0.64707032305639,COMPLETE
678,0.3282890771812875,2025-01-10 08:35:54.959993,2025-01-10 08:35:59.108704,0 days 00:00:04.148711,0.02564309219829873,40,0.4,248,100,1.9920858869473214e-06,368,0.009953658667196013,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[0.3282890771812875],0.6393878627823539,COMPLETE
679,0.404564001931913,2025-01-10 08:35:55.143178,2025-01-10 08:35:59.342972,0 days 00:00:04.199794,0.02520125699551116,40,0.4,248,100,3.0912595244498546e-06,368,0.008614830076528216,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[0.404564001931913],0.7024000954723403,COMPLETE
680,0.19578483670543567,2025-01-10 08:35:56.755990,2025-01-10 08:36:00.402199,0 days 00:00:03.646209,0.02561164689668277,32,0.4,248,100,3.1620000662804026e-06,400,0.008756026380513857,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[0.19578483670543567],0.6826850473038286,COMPLETE
681,0.36882840407501105,2025-01-10 08:35:57.617105,2025-01-10 08:36:01.892084,0 days 00:00:04.274979,0.025318997586948833,40,0.4,248,100,3.017249431270552e-06,400,0.008652352368563775,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[0.36882840407501105],0.7166971984360739,COMPLETE
682,0.5486346479349935,2025-01-10 08:35:58.559735,2025-01-10 08:36:02.730079,0 days 00:00:04.170344,0.025599389519053342,40,0.4,248,100,3.1723344963137366e-06,336,0.008434545300072309,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[0.5486346479349935],0.7798474160027276,COMPLETE
683,0.353167070207151,2025-01-10 08:35:59.117693,2025-01-10 08:36:02.829296,0 days 00:00:03.711603,0.028452914938546663,32,0.4,236,100,3.194662491479646e-06,404,0.008599429445649079,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.353167070207151],0.6975212587814373,COMPLETE
684,0.3552274003648609,2025-01-10 08:35:59.352096,2025-01-10 08:36:03.976843,0 days 00:00:04.624747,0.023979612335891024,32,0.4,236,100,3.0608583295441705e-06,404,0.007159246954634786,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.3552274003648609],0.7044456557926029,COMPLETE
685,0.37660706295833446,2025-01-10 08:36:00.414154,2025-01-10 08:36:04.661426,0 days 00:00:04.247272,0.028338734292237606,40,0.4,236,100,2.988296347256448e-06,340,0.007046276758960586,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.37660706295833446],0.6498978532967822,COMPLETE
686,-8.540146385586768,2025-01-10 08:36:01.901081,2025-01-10 08:36:06.039373,0 days 00:00:04.138292,0.028798689361277812,40,0.4,236,100,2.3185107327597613e-06,388,5.611164929186001e-05,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[-8.540146385586768],0.5231965547470566,COMPLETE
687,0.38547131072543384,2025-01-10 08:36:02.740943,2025-01-10 08:36:06.824525,0 days 00:00:04.083582,0.02858211996018385,40,0.1,236,100,2.3561770334648026e-06,388,0.007124926992624162,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.38547131072543384],0.46057152297855886,COMPLETE
688,0.09039881084028545,2025-01-10 08:36:02.839025,2025-01-10 08:36:06.918853,0 days 00:00:04.079828,0.027812061923585492,40,0.1,236,100,2.4312344257066503e-06,340,0.006931575396315224,3,1,adam,"{'neurons_per_layer_encoder': [236], 'neurons_per_layer_decoder': [236, 118, 59]}",236,"[236, 118, 59]",[236],[0.09039881084028545],0.19379719159781586,COMPLETE
689,0.5634983253713678,2025-01-10 08:36:03.985894,2025-01-10 08:36:08.153516,0 days 00:00:04.167622,0.021835990369909387,40,0.4,256,100,2.303590709458387e-06,344,0.0051150457955692116,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.5634983253713678],0.7309842451336572,COMPLETE
690,-6.914111407568377,2025-01-10 08:36:04.670347,2025-01-10 08:36:08.467386,0 days 00:00:03.797039,0.030364944978948198,104,0.4,256,100,2.385337137369771e-06,376,5.670931859332692e-05,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[-6.914111407568377],-0.029483362993672917,COMPLETE
691,0.39642744007235364,2025-01-10 08:36:06.049972,2025-01-10 08:36:10.055269,0 days 00:00:04.005297,0.027173993736862842,48,0.1,256,100,1.3922513549567713e-06,376,0.005089735537082942,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.39642744007235364],0.12844234779202574,COMPLETE
692,0.33439002154560615,2025-01-10 08:36:06.833002,2025-01-10 08:36:10.988226,0 days 00:00:04.155224,0.022024231765962878,48,0.4,256,100,1.4540734596491059e-06,376,0.006232545467018553,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.33439002154560615],0.46868613247418595,COMPLETE
693,0.40185018761778024,2025-01-10 08:36:06.928415,2025-01-10 08:36:10.353418,0 days 00:00:03.425003,0.02220745373947715,40,0.4,244,100,1.2965147064967393e-06,348,0.005108965175622048,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.40185018761778024],0.7248663428288774,COMPLETE
694,0.5938459658684345,2025-01-10 08:36:08.163801,2025-01-10 08:36:12.589309,0 days 00:00:04.425508,0.022673428847827703,40,0.4,256,100,1.4612781274099642e-06,360,0.00481605628980358,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.5938459658684345],0.7460610421516841,COMPLETE
695,0.3323813479899723,2025-01-10 08:36:08.477601,2025-01-10 08:36:12.130045,0 days 00:00:03.652444,0.022606507467637517,48,0.4,252,100,1.7556400335038519e-06,340,0.004975127507520623,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.3323813479899723],0.6115861563444326,COMPLETE
696,0.5105587617128771,2025-01-10 08:36:10.064771,2025-01-10 08:36:15.761375,0 days 00:00:05.696604,0.021959634916610352,40,0.4,256,100,1.7943740040849753e-06,344,0.004858762243817618,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.5105587617128771],0.6949322795879107,COMPLETE
697,0.14714029310198318,2025-01-10 08:36:10.364995,2025-01-10 08:36:19.676660,0 days 00:00:09.311665,0.021996369680669908,40,0.4,256,100,1.7717188436877977e-06,2072,0.0049974012630785766,3,4,adam,"{'neurons_per_layer_encoder': [256, 512, 1024, 2048], 'neurons_per_layer_decoder': [2048, 1024, 512]}",256,"[2048, 1024, 512]","[256, 512, 1024, 2048]",[0.14714029310198318],0.8782927879336121,COMPLETE
698,0.5517978790694116,2025-01-10 08:36:10.998654,2025-01-10 08:36:16.843342,0 days 00:00:05.844688,0.02198827102044627,40,0.4,256,100,1.7361503465960243e-06,344,0.004919669724220217,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.5517978790694116],0.7660839396943706,COMPLETE
699,0.4593165555722982,2025-01-10 08:36:12.138400,2025-01-10 08:36:19.059855,0 days 00:00:06.921455,0.021775854994598293,40,0.4,256,100,1.9667414888507344e-06,344,0.0048572407822659956,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.4593165555722982],0.7121017819373419,COMPLETE
700,0.3278863301493884,2025-01-10 08:36:12.599475,2025-01-10 08:36:19.307885,0 days 00:00:06.708410,0.021915146799219683,40,0.4,256,100,1.3921086380843803e-06,360,0.0047984055692112774,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.3278863301493884],0.6257234425279122,COMPLETE
701,-0.7049981510948302,2025-01-10 08:36:15.774481,2025-01-10 08:36:20.256264,0 days 00:00:04.481783,0.023601913498009205,40,0.4,256,100,1.1856607133484823e-06,360,0.005087886391021396,3,1,sgd,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[-0.7049981510948302],0.8137101291348828,COMPLETE
702,0.5340220806674872,2025-01-10 08:36:16.853627,2025-01-10 08:36:22.090154,0 days 00:00:05.236527,0.02347382393392336,40,0.4,252,100,1.3316419982494675e-06,356,0.004543641973631634,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.5340220806674872],0.7511316266315773,COMPLETE
703,-1.0640058064236162,2025-01-10 08:36:19.069331,2025-01-10 08:36:22.348344,0 days 00:00:03.279013,0.02373190384883671,40,0.4,248,100,1.4213617396579225e-06,352,0.005512008594334736,3,1,sgd,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[-1.0640058064236162],0.7064571098338622,COMPLETE
704,-26.90685428338801,2025-01-10 08:36:19.316244,2025-01-10 08:36:20.795167,0 days 00:00:01.478923,0.024093667778565614,32,0.4,248,100,1.073440626220603e-06,352,0.004456504720541605,3,1,sgd,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[-26.90685428338801],-0.5176103280735723,COMPLETE
705,-5.970868495176938,2025-01-10 08:36:19.686482,2025-01-10 08:36:23.534583,0 days 00:00:03.848101,0.02287189810835151,40,0.4,248,100,1.121044010430237e-06,336,0.004321875020749539,3,1,adadelta,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[-5.970868495176938],0.7271395460095539,COMPLETE
706,-0.22410906156863541,2025-01-10 08:36:20.265869,2025-01-10 08:36:23.519598,0 days 00:00:03.253729,0.024424810206449845,32,0.4,248,100,1.498837456001344e-06,352,0.0041911553468914255,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[-0.22410906156863541],0.5114563247406367,COMPLETE
707,-22.206032552104418,2025-01-10 08:36:20.804089,2025-01-10 08:36:22.929573,0 days 00:00:02.125484,0.023911296815584696,40,0.4,248,100,1.3937607583119206e-06,352,0.005683617916922014,3,1,adadelta,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[-22.206032552104418],-0.11311525783903527,COMPLETE
708,-7.919985462177406,2025-01-10 08:36:22.099347,2025-01-10 08:36:25.919055,0 days 00:00:03.819708,0.02412398105385228,40,0.4,248,100,1.926699006338191e-06,352,0.004163317841212113,3,1,adadelta,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[-7.919985462177406],0.49242745791482656,COMPLETE
709,0.2085087181943387,2025-01-10 08:36:22.357919,2025-01-10 08:36:25.913601,0 days 00:00:03.555682,0.02091369302273005,120,0.4,248,100,1.176038570861615e-06,336,0.003955139851467911,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[0.2085087181943387],0.624479107614577,COMPLETE
710,0.2301679310212199,2025-01-10 08:36:22.938056,2025-01-10 08:36:25.929927,0 days 00:00:02.991871,0.021025675927688454,40,0.4,248,100,2.7102280523333185e-06,352,0.0039689577434422795,3,1,adam,"{'neurons_per_layer_encoder': [248], 'neurons_per_layer_decoder': [248, 124, 62]}",248,"[248, 124, 62]",[248],[0.2301679310212199],0.6984063196331939,COMPLETE
711,0.5678539380384997,2025-01-10 08:36:23.529907,2025-01-10 08:36:27.286621,0 days 00:00:03.756714,0.0202474660282676,40,0.4,244,100,1.8600765663239e-06,332,0.005914506036938329,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.5678539380384997],0.7715812139524278,COMPLETE
712,0.410380947185082,2025-01-10 08:36:23.545187,2025-01-10 08:36:27.204280,0 days 00:00:03.659093,0.01902592854859621,48,0.4,240,100,1.7848261689143298e-06,328,0.006013017504362386,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.410380947185082],0.6626886357985178,COMPLETE
713,0.3940707656779099,2025-01-10 08:36:25.925959,2025-01-10 08:36:29.174369,0 days 00:00:03.248410,0.01906106929415936,48,0.4,240,100,1.5710577966622693e-06,504,0.006061849742013918,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.3940707656779099],0.6404593478794421,COMPLETE
714,0.2715699091899324,2025-01-10 08:36:25.929179,2025-01-10 08:36:29.591743,0 days 00:00:03.662564,0.018940263368660414,72,0.4,240,100,3.5864165957139444e-06,504,0.005954881796607028,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.2715699091899324],0.6468849724394599,COMPLETE
715,0.30162534432790855,2025-01-10 08:36:25.940702,2025-01-10 08:36:30.031488,0 days 00:00:04.090786,0.025963105499508737,48,0.4,240,100,2.2678597008589438e-06,376,0.005967862609332387,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.30162534432790855],0.5470228331216573,COMPLETE
716,0.4177618342723356,2025-01-10 08:36:27.213900,2025-01-10 08:36:31.383999,0 days 00:00:04.170099,0.020696238083183733,48,0.4,240,100,2.2572012993557986e-06,504,0.005999096671514751,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.4177618342723356],0.6187916052900656,COMPLETE
717,0.4533500593392795,2025-01-10 08:36:27.295914,2025-01-10 08:36:31.451186,0 days 00:00:04.155272,0.020148586077348703,40,0.4,240,100,1.6077501889923281e-06,328,0.005892507921534119,3,1,adam,"{'neurons_per_layer_encoder': [240], 'neurons_per_layer_decoder': [240, 120, 60]}",240,"[240, 120, 60]",[240],[0.4533500593392795],0.7190358268301078,COMPLETE
718,0.005936090124040838,2025-01-10 08:36:29.183009,2025-01-10 08:36:32.876731,0 days 00:00:03.693722,0.0207563371163682,32,0.4,244,100,1.8387474700862747e-06,332,0.0006121924457223845,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.005936090124040838],0.7949120925383442,COMPLETE
719,0.29750143023946873,2025-01-10 08:36:29.600407,2025-01-10 08:36:33.852226,0 days 00:00:04.251819,0.0203020970077509,32,0.4,244,100,1.6650551156438796e-06,332,0.005364170387181509,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.29750143023946873],0.6022698209845319,COMPLETE
720,0.29281136999095403,2025-01-10 08:36:30.402920,2025-01-10 08:36:33.437715,0 days 00:00:03.034795,0.02073393762063752,32,0.4,244,100,1.9025949209370634e-06,332,0.005380586857525707,3,1,adam,"{'neurons_per_layer_encoder': [244], 'neurons_per_layer_decoder': [244, 122, 61]}",244,"[244, 122, 61]",[244],[0.29281136999095403],0.6998204012722309,COMPLETE
721,0.454504706267274,2025-01-10 08:36:31.392794,2025-01-10 08:36:35.361916,0 days 00:00:03.969122,0.026382432998409887,40,0.4,252,100,1.6000332076655204e-06,324,0.005226497476239472,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.454504706267274],0.6765533322367688,COMPLETE
722,0.013178620690804332,2025-01-10 08:36:31.466512,2025-01-10 08:36:34.139879,0 days 00:00:02.673367,0.022762349999407135,40,0.4,252,100,1.9855223907495577e-06,324,0.005340975484831135,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.013178620690804332],0.6675400163083902,COMPLETE
723,0.5574265611607332,2025-01-10 08:36:32.888818,2025-01-10 08:36:36.946828,0 days 00:00:04.058010,0.02279911675131339,40,0.4,252,100,1.980722767696827e-06,324,0.005405015783668437,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.5574265611607332],0.7413229672555048,COMPLETE
724,0.5506975082142502,2025-01-10 08:36:33.446376,2025-01-10 08:36:37.334772,0 days 00:00:03.888396,0.02240392551315302,40,0.4,252,100,1.4807995679357024e-06,340,0.006337459007381466,3,1,adam,"{'neurons_per_layer_encoder': [252], 'neurons_per_layer_decoder': [252, 126, 63]}",252,"[252, 126, 63]",[252],[0.5506975082142502],0.689686064371081,COMPLETE
725,0.2188776630730812,2025-01-10 08:36:33.861899,2025-01-10 08:36:37.871459,0 days 00:00:04.009560,0.026439533698729673,40,0.2,256,100,1.980216965334546e-06,360,0.0066560154995551875,3,1,adam,"{'neurons_per_layer_encoder': [256], 'neurons_per_layer_decoder': [256, 128, 64]}",256,"[256, 128, 64]",[256],[0.2188776630730812],0.3532360803442285,COMPLETE
