number,value,datetime_start,datetime_complete,duration,params_alpha,params_batch_size,params_drop_out_rate,params_encoder_neurons_layer_1,params_epochs,params_lambda,params_latent_dim,params_learning_rate,params_num_layers_decoder,params_num_layers_encoder,params_optimizer,user_attrs_encoder_decoder_config,user_attrs_first_layer_neurons,user_attrs_neurons_per_layer_decoder,user_attrs_neurons_per_layer_encoder,user_attrs_r2_feature_1,user_attrs_relative_deterioration,state
647,-0.9656063497343439,2025-01-10 15:47:46.872759,2025-01-10 15:47:48.868720,0 days 00:00:01.995961,0.14614904722682728,56,0.2,20,100,0.0007922892663840814,38,2.2954928882479846e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.9656063497343439],0.6323229310389785,COMPLETE
648,0.1403645849754641,2025-01-10 15:47:47.168698,2025-01-10 15:47:49.692979,0 days 00:00:02.524281,0.15078126467137568,56,0.2,20,100,0.0007386632799211758,38,2.167642484032457e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[0.1403645849754641],0.7648249992260693,COMPLETE
649,-0.48595584692567306,2025-01-10 15:47:48.581646,2025-01-10 15:47:49.617370,0 days 00:00:01.035724,0.14372370726435013,64,0.4,20,100,0.0007828924012390066,22,2.264968842033406e-05,1,1,sgd,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.48595584692567306],0.7486557465616012,COMPLETE
650,-0.858103768343224,2025-01-10 15:47:48.628009,2025-01-10 15:47:49.544117,0 days 00:00:00.916108,0.1503130973758177,48,0.4,16,100,0.0006994256242278036,17,2.2597376891993428e-05,1,1,sgd,"{'neurons_per_layer_encoder': [16], 'neurons_per_layer_decoder': [16]}",16,[16],[16],[-0.858103768343224],0.6602218434897753,COMPLETE
651,-0.07912205173923592,2025-01-10 15:47:48.710614,2025-01-10 15:47:50.807586,0 days 00:00:02.096972,0.12053187415933349,64,0.4,88,100,0.0007438938499470378,192,2.293327006040929e-05,1,1,sgd,"{'neurons_per_layer_encoder': [88], 'neurons_per_layer_decoder': [88]}",88,[88],[88],[-0.07912205173923592],0.8960859757247237,COMPLETE
652,-0.20493686789535714,2025-01-10 15:47:49.000018,2025-01-10 15:47:50.380244,0 days 00:00:01.380226,0.1169116771029646,64,0.4,84,100,0.0006887842241232474,172,1.8565717187113434e-05,1,1,sgd,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84,[84],[84],[-0.20493686789535714],0.8507389461796366,COMPLETE
653,-0.17027993992374424,2025-01-10 15:47:49.553212,2025-01-10 15:47:51.054506,0 days 00:00:01.501294,0.11767039373836233,64,0.4,84,100,0.0007487782160326637,172,1.9288269470688038e-05,1,1,sgd,"{'neurons_per_layer_encoder': [84], 'neurons_per_layer_decoder': [84]}",84,[84],[84],[-0.17027993992374424],0.8444219606082553,COMPLETE
654,0.06537599339754363,2025-01-10 15:47:49.626988,2025-01-10 15:47:50.556761,0 days 00:00:00.929773,0.12554439722095131,64,0.4,28,100,0.0007539048504373715,46,1.8050070295078313e-05,1,1,sgd,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[0.06537599339754363],0.8116746300658135,COMPLETE
655,-0.2217445979781063,2025-01-10 15:47:49.702507,2025-01-10 15:47:50.751791,0 days 00:00:01.049284,0.11534225443752867,64,0.4,32,100,0.0006872172227583787,51,1.777892325192629e-05,1,1,sgd,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32]}",32,[32],[32],[-0.2217445979781063],0.7480128296424395,COMPLETE
656,-0.17384784709115708,2025-01-10 15:47:50.389713,2025-01-10 15:47:51.394158,0 days 00:00:01.004445,0.11750898348650343,64,0.4,156,100,0.0006333846936945443,196,1.7388549797347498e-05,1,1,sgd,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[-0.17384784709115708],0.8848491136171889,COMPLETE
657,-0.11927901296789423,2025-01-10 15:47:50.566474,2025-01-10 15:47:52.132495,0 days 00:00:01.566021,0.11466857601140099,48,0.4,32,100,0.0008888453098757364,51,1.6672805369943467e-05,1,1,sgd,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32]}",32,[32],[32],[-0.11927901296789423],0.7646700365761182,COMPLETE
658,-0.1364397099610375,2025-01-10 15:47:50.760790,2025-01-10 15:47:52.257960,0 days 00:00:01.497170,0.1785025493798438,48,0.4,96,100,0.0008799680153030085,120,2.863761457126037e-05,1,1,sgd,"{'neurons_per_layer_encoder': [96], 'neurons_per_layer_decoder': [96]}",96,[96],[96],[-0.1364397099610375],0.8734015402564738,COMPLETE
659,0.008405840865695624,2025-01-10 15:47:50.818147,2025-01-10 15:47:53.095921,0 days 00:00:02.277774,0.11176833798147127,48,0.4,156,100,0.0008754727503524378,180,3.092375749764637e-05,1,1,sgd,"{'neurons_per_layer_encoder': [156], 'neurons_per_layer_decoder': [156]}",156,[156],[156],[0.008405840865695624],0.904819807671987,COMPLETE
660,-0.8519877934184941,2025-01-10 15:47:51.064651,2025-01-10 15:47:52.295953,0 days 00:00:01.231302,0.10489932753663211,48,0.4,32,100,0.0009040441820957091,51,2.88992777906168e-05,1,1,sgd,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32]}",32,[32],[32],[-0.8519877934184941],0.7458730411658264,COMPLETE
661,-0.25259037033231846,2025-01-10 15:47:51.403035,2025-01-10 15:47:53.551952,0 days 00:00:02.148917,0.1759071650579753,48,0.4,32,100,0.0009957333626440846,51,3.0298795566425072e-05,1,1,sgd,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32]}",32,[32],[32],[-0.25259037033231846],0.7900789309459443,COMPLETE
662,0.017297698818602214,2025-01-10 15:47:52.142480,2025-01-10 15:47:54.031066,0 days 00:00:01.888586,0.10389652684769417,48,0.4,12,100,0.0009408793554992863,29,0.0005346560353586569,1,1,sgd,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[0.017297698818602214],0.7742110766270841,COMPLETE
663,-0.6291173516932853,2025-01-10 15:47:52.266534,2025-01-10 15:47:53.199060,0 days 00:00:00.932526,0.10480022568523673,48,0.4,12,100,0.0008618956923269433,13,2.5918321512891863e-05,1,1,sgd,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[-0.6291173516932853],0.6274264859411767,COMPLETE
664,-0.35921064585874984,2025-01-10 15:47:52.306330,2025-01-10 15:47:53.841214,0 days 00:00:01.534884,0.13504821745896103,48,0.4,12,100,0.0005998816664726097,29,2.482024497023906e-05,1,1,adam,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[-0.35921064585874984],0.6451090443117626,COMPLETE
665,-0.004812242112598897,2025-01-10 15:47:53.104760,2025-01-10 15:47:55.478338,0 days 00:00:02.373578,0.12498911765232938,48,0.4,16,100,0.0006017951381143645,17,2.619762280184569e-05,1,1,adam,"{'neurons_per_layer_encoder': [16], 'neurons_per_layer_decoder': [16]}",16,[16],[16],[-0.004812242112598897],0.7573814065418815,COMPLETE
666,-0.12601274705688126,2025-01-10 15:47:53.208088,2025-01-10 15:47:54.596694,0 days 00:00:01.388606,0.12903126971017875,48,0.4,24,100,0.0005946770344588967,42,1.2364503035026017e-05,1,1,adam,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[-0.12601274705688126],0.8077204067531578,COMPLETE
667,0.21331535146703806,2025-01-10 15:47:53.560463,2025-01-10 15:47:54.938410,0 days 00:00:01.377947,0.12924940526908893,48,0.4,24,100,0.0006318233915773366,42,2.125203119556565e-05,1,1,adam,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[0.21331535146703806],0.8512256711951122,COMPLETE
668,-0.10669539915937554,2025-01-10 15:47:53.850827,2025-01-10 15:47:55.761609,0 days 00:00:01.910782,0.12994069587287388,56,0.2,28,100,2.8242456964472035e-06,46,2.1361293723555736e-05,1,1,adam,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[-0.10669539915937554],0.8054882107946092,COMPLETE
669,-0.1325522378265125,2025-01-10 15:47:54.040501,2025-01-10 15:47:55.506054,0 days 00:00:01.465553,0.1246945599003698,56,0.2,24,100,2.8475953205873335e-06,42,1.168760833071706e-05,1,1,adam,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[-0.1325522378265125],0.8017087749055752,COMPLETE
670,-0.5681722181705275,2025-01-10 15:47:54.606277,2025-01-10 15:47:55.579208,0 days 00:00:00.972931,0.12239809939855918,56,0.2,36,100,2.5061829846518456e-06,71,3.7128933282246645e-05,1,1,sgd,"{'neurons_per_layer_encoder': [36], 'neurons_per_layer_decoder': [36]}",36,[36],[36],[-0.5681722181705275],0.41022300754974617,COMPLETE
671,0.09822578333430787,2025-01-10 15:47:54.948871,2025-01-10 15:47:57.490305,0 days 00:00:02.541434,0.138530440922619,48,0.4,16,100,0.0006954353103126922,17,2.1126298278326078e-05,1,1,adam,"{'neurons_per_layer_encoder': [16], 'neurons_per_layer_decoder': [16]}",16,[16],[16],[0.09822578333430787],0.8147422348502402,COMPLETE
672,-0.1837826422034936,2025-01-10 15:47:55.490148,2025-01-10 15:47:57.395413,0 days 00:00:01.905265,0.1407521681141015,48,0.4,24,100,0.0006690254545428784,42,1.9284215100701513e-05,1,1,adam,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[-0.1837826422034936],0.7646515984491431,COMPLETE
673,-0.5393691850173994,2025-01-10 15:47:55.518204,2025-01-10 15:47:57.005033,0 days 00:00:01.486829,0.13395182265029812,48,0.4,20,100,0.0007040765882076652,38,2.0424710960565085e-05,1,1,adam,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.5393691850173994],0.6964303299998135,COMPLETE
674,-0.7980293234432865,2025-01-10 15:47:55.601011,2025-01-10 15:47:57.532639,0 days 00:00:01.931628,0.1314136918415524,48,0.4,20,100,0.0006595753933835028,38,2.0461367670903522e-05,1,1,adam,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.7980293234432865],0.691280920861133,COMPLETE
675,0.059128910928506806,2025-01-10 15:47:55.771283,2025-01-10 15:47:57.117585,0 days 00:00:01.346302,0.14574863651602413,48,0.4,20,100,0.0006660647183204188,38,1.9891399924596257e-05,1,1,adam,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[0.059128910928506806],0.7936919295193953,COMPLETE
676,-0.03118435780027573,2025-01-10 15:47:57.013626,2025-01-10 15:47:58.393556,0 days 00:00:01.379930,0.09766469209667766,48,0.4,76,100,0.0006439115835630284,163,1.5971501819716508e-05,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76,[76],[76],[-0.03118435780027573],0.8650578958706694,COMPLETE
677,-0.16183630109198566,2025-01-10 15:47:57.125579,2025-01-10 15:47:58.507685,0 days 00:00:01.382106,0.1303166291648327,48,0.4,76,100,0.0005465560398172917,163,1.6631143018696526e-05,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76,[76],[76],[-0.16183630109198566],0.7943929656654571,COMPLETE
678,-0.21602009188194415,2025-01-10 15:47:57.405489,2025-01-10 15:47:58.977149,0 days 00:00:01.571660,0.09919053670209532,48,0.4,68,100,0.0005522833704916311,90,1.531967966200539e-05,1,1,adam,"{'neurons_per_layer_encoder': [68], 'neurons_per_layer_decoder': [68]}",68,[68],[68],[-0.21602009188194415],0.7802314335972189,COMPLETE
679,-0.11848066914953836,2025-01-10 15:47:57.500333,2025-01-10 15:48:00.092358,0 days 00:00:02.592025,0.10032996616948829,48,0.4,76,100,0.0004892473137594718,163,1.6075058348459186e-05,5,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76, 38, 19, 9, 8]}",76,"[76, 38, 19, 9, 8]",[76],[-0.11848066914953836],0.8620021279470285,COMPLETE
680,-0.1095489324925023,2025-01-10 15:47:57.544024,2025-01-10 15:47:59.081443,0 days 00:00:01.537419,0.09867996343067016,48,0.4,76,100,0.0004649628801236803,163,1.5761231287889564e-05,1,1,adam,"{'neurons_per_layer_encoder': [76], 'neurons_per_layer_decoder': [76]}",76,[76],[76],[-0.1095489324925023],0.7980001109058964,COMPLETE
681,-0.2266157223349723,2025-01-10 15:47:58.403197,2025-01-10 15:48:00.185656,0 days 00:00:01.782459,0.11292015915025616,56,0.4,72,100,0.00047838379382894933,95,2.4617115201443418e-05,1,1,adam,"{'neurons_per_layer_encoder': [72], 'neurons_per_layer_decoder': [72]}",72,[72],[72],[-0.2266157223349723],0.7685144893285526,COMPLETE
682,-0.5079644284170408,2025-01-10 15:47:58.518010,2025-01-10 15:48:00.097555,0 days 00:00:01.579545,0.11095086456166103,56,0.4,40,100,0.0004663888010486882,60,1.0035897076661937e-05,1,1,adam,"{'neurons_per_layer_encoder': [40], 'neurons_per_layer_decoder': [40]}",40,[40],[40],[-0.5079644284170408],0.7071265317981252,COMPLETE
683,-0.11104245982252547,2025-01-10 15:47:58.986550,2025-01-10 15:48:01.960173,0 days 00:00:02.973623,0.11008726729878704,56,0.4,40,100,0.0005206738300392873,60,2.403643689884894e-05,5,1,adam,"{'neurons_per_layer_encoder': [40], 'neurons_per_layer_decoder': [40, 20, 10, 8, 8]}",40,"[40, 20, 10, 8, 8]",[40],[-0.11104245982252547],0.8133739213919668,COMPLETE
684,0.028880879206331755,2025-01-10 15:47:59.090237,2025-01-10 15:48:02.956288,0 days 00:00:03.866051,0.11611908536657772,56,0.4,40,100,0.0008098496527884162,60,2.460190404521481e-05,5,1,adam,"{'neurons_per_layer_encoder': [40], 'neurons_per_layer_decoder': [40, 20, 10, 8, 8]}",40,"[40, 20, 10, 8, 8]",[40],[0.028880879206331755],0.8679717256193872,COMPLETE
685,-0.241365900858717,2025-01-10 15:48:00.105053,2025-01-10 15:48:01.870063,0 days 00:00:01.765010,0.1167633332127422,56,0.4,36,100,0.0005668391716304115,71,2.3692578613987547e-05,1,1,adam,"{'neurons_per_layer_encoder': [36], 'neurons_per_layer_decoder': [36]}",36,[36],[36],[-0.241365900858717],0.826937868597369,COMPLETE
686,-0.2842899904304188,2025-01-10 15:48:00.107038,2025-01-10 15:48:01.756232,0 days 00:00:01.649194,0.11905940555581539,56,0.4,4,100,0.0007691957333523459,20,2.3871624719252595e-05,1,1,adam,"{'neurons_per_layer_encoder': [4], 'neurons_per_layer_decoder': [8]}",4,[8],[4],[-0.2842899904304188],0.6772513062729323,COMPLETE
687,-0.537406732198918,2025-01-10 15:48:00.195760,2025-01-10 15:48:01.895894,0 days 00:00:01.700134,0.11665764943839904,56,0.4,36,100,0.000996378287320926,71,2.3583030937874053e-05,1,1,adam,"{'neurons_per_layer_encoder': [36], 'neurons_per_layer_decoder': [36]}",36,[36],[36],[-0.537406732198918],0.7981783723053083,COMPLETE
688,-0.020333908062208028,2025-01-10 15:48:01.764829,2025-01-10 15:48:04.012446,0 days 00:00:02.247617,0.1594677340900108,56,0.4,36,100,0.000993494463601795,71,4.25628265614039e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [36], 'neurons_per_layer_decoder': [36]}",36,[36],[36],[-0.020333908062208028],0.8246981991764664,COMPLETE
689,-0.027586278391573904,2025-01-10 15:48:01.880358,2025-01-10 15:48:03.414946,0 days 00:00:01.534588,0.15548008806684124,56,0.4,100,100,0.0008006809854343026,204,4.0310436695457314e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [100], 'neurons_per_layer_decoder': [100]}",100,[100],[100],[-0.027586278391573904],0.8881402448534657,COMPLETE
690,-0.46655369744229214,2025-01-10 15:48:01.906529,2025-01-10 15:48:03.282652,0 days 00:00:01.376123,0.12430836312053407,64,0.4,28,100,0.0008324281592187353,46,4.332569531813942e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[-0.46655369744229214],0.7695745084053988,COMPLETE
691,0.2879969876598476,2025-01-10 15:48:01.971047,2025-01-10 15:48:04.462088,0 days 00:00:02.491041,0.12904591511765934,64,0.4,24,100,0.0008012015803898922,42,4.236769202280351e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[0.2879969876598476],0.8496795557602173,COMPLETE
692,-0.5507595531814808,2025-01-10 15:48:02.966401,2025-01-10 15:48:05.423996,0 days 00:00:02.457595,0.12546836365928282,64,0.4,28,100,0.0006087974384278056,46,3.374719989575544e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[-0.5507595531814808],0.6845019850173256,COMPLETE
693,-0.3994160566685878,2025-01-10 15:48:03.291018,2025-01-10 15:48:04.674076,0 days 00:00:01.383058,0.16342625645829842,48,0.4,28,100,0.0005733599150551306,46,1.361738578330371e-05,1,1,sgd,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[-0.3994160566685878],0.7713701262925021,COMPLETE
694,0.29128252462799953,2025-01-10 15:48:03.423438,2025-01-10 15:48:04.468712,0 days 00:00:01.045274,0.1659799008324553,48,0.4,28,100,2.266411389625162e-06,46,1.3913025067466166e-05,1,1,sgd,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[0.29128252462799953],0.7795703203647636,COMPLETE
695,-0.1069193053366988,2025-01-10 15:48:04.021711,2025-01-10 15:48:05.055573,0 days 00:00:01.033862,0.12852757433306222,48,0.4,28,100,0.0006242811646736127,46,3.425945374146244e-05,1,1,sgd,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[-0.1069193053366988],0.7744826613634979,COMPLETE
696,-0.7291480228897793,2025-01-10 15:48:04.474009,2025-01-10 15:48:05.791682,0 days 00:00:01.317673,0.14367370685572536,64,0.4,24,100,1.7139323119571396e-06,42,1.1949092941371171e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[-0.7291480228897793],0.45713762060085883,COMPLETE
697,-0.057666892866780506,2025-01-10 15:48:04.478377,2025-01-10 15:48:06.896471,0 days 00:00:02.418094,0.19226479796828763,64,0.4,24,100,1.8056461629286298e-06,42,1.2579172381520048e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[-0.057666892866780506],0.5136173375503483,COMPLETE
698,-0.7315631882083233,2025-01-10 15:48:04.683091,2025-01-10 15:48:06.024809,0 days 00:00:01.341718,0.18437384047985914,64,0.4,28,100,1.7137959147581017e-06,46,1.201543701029129e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [28], 'neurons_per_layer_decoder': [28]}",28,[28],[28],[-0.7315631882083233],0.5272320191917995,COMPLETE
699,0.5792361241973314,2025-01-10 15:48:05.064147,2025-01-10 15:48:07.438027,0 days 00:00:02.373880,0.14284144379238403,64,0.4,24,100,1.8916158486834437e-06,42,1.3001839155159844e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[0.5792361241973314],0.8393766886921925,COMPLETE
700,-0.2888472811572105,2025-01-10 15:48:05.432715,2025-01-10 15:48:06.727702,0 days 00:00:01.294987,0.15246011406091162,64,0.4,24,100,1.8184549116736384e-06,42,1.8027406724498507e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[-0.2888472811572105],0.7294714491793239,COMPLETE
701,-0.1267851953693604,2025-01-10 15:48:05.800903,2025-01-10 15:48:07.094176,0 days 00:00:01.293273,0.18446398208897183,64,0.4,16,100,1.818197167898782e-06,33,1.2758118824872515e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [16], 'neurons_per_layer_decoder': [16]}",16,[16],[16],[-0.1267851953693604],0.5822496810092846,COMPLETE
702,-0.3770885974561191,2025-01-10 15:48:06.033278,2025-01-10 15:48:07.320114,0 days 00:00:01.286836,0.1959868233143615,64,0.4,16,100,2.336858051342396e-06,33,1.3447935169214368e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [16], 'neurons_per_layer_decoder': [16]}",16,[16],[16],[-0.3770885974561191],0.5357118815377264,COMPLETE
703,-0.2414874551849513,2025-01-10 15:48:06.737036,2025-01-10 15:48:08.395215,0 days 00:00:01.658179,0.16597936907512645,64,0.4,20,100,0.000719042794963813,38,1.3013520596993332e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.2414874551849513],0.6665149927380014,COMPLETE
704,0.21795799910839309,2025-01-10 15:48:06.905871,2025-01-10 15:48:09.295888,0 days 00:00:02.390017,0.17089508646041598,64,0.4,12,100,2.2396224023395775e-06,13,1.4318442916802187e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[0.21795799910839309],0.8195753750024497,COMPLETE
705,-0.2829469598088272,2025-01-10 15:48:07.102496,2025-01-10 15:48:08.872422,0 days 00:00:01.769926,0.12182857541376303,64,0.4,12,100,2.4888561666263436e-06,13,1.3716928970374652e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[-0.2829469598088272],0.5959927778504979,COMPLETE
706,0.1022284327382117,2025-01-10 15:48:07.328535,2025-01-10 15:48:09.295876,0 days 00:00:01.967341,0.13792535628357006,64,0.4,32,100,2.1096215403114734e-06,51,1.4634871624114294e-05,1,1,sgd,"{'neurons_per_layer_encoder': [32], 'neurons_per_layer_decoder': [32]}",32,[32],[32],[0.1022284327382117],0.7194952147371945,COMPLETE
707,0.1187159706029356,2025-01-10 15:48:07.446928,2025-01-10 15:48:08.888290,0 days 00:00:01.441362,0.1738933299630025,64,0.4,20,100,2.163855280298171e-06,38,1.3659094735609713e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[0.1187159706029356],0.754274476064705,COMPLETE
708,-0.07068599701106848,2025-01-10 15:48:08.404642,2025-01-10 15:48:09.689924,0 days 00:00:01.285282,0.1750571578026999,64,0.2,12,100,2.293941216723821e-06,13,1.4513345887827494e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[-0.07068599701106848],0.6498568510780126,COMPLETE
709,-0.03385244896966211,2025-01-10 15:48:08.880805,2025-01-10 15:48:11.343179,0 days 00:00:02.462374,0.1397257077122582,64,0.2,20,100,2.0727320582728654e-06,38,1.1242611616416962e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.03385244896966211],0.6801309495547387,COMPLETE
710,0.44439179794880457,2025-01-10 15:48:08.899301,2025-01-10 15:48:11.339602,0 days 00:00:02.440301,0.15217371880568742,64,0.2,8,100,2.025943296429028e-06,8,1.033863354272503e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [8], 'neurons_per_layer_decoder': [8]}",8,[8],[8],[0.44439179794880457],0.8374920632322032,COMPLETE
711,-0.31544716947929086,2025-01-10 15:48:09.307881,2025-01-10 15:48:10.644074,0 days 00:00:01.336193,0.16525189902921308,64,0.4,20,100,1.609494440978799e-06,22,1.1281505636625917e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.31544716947929086],0.6115508319318395,COMPLETE
712,-0.21114057561055843,2025-01-10 15:48:09.308051,2025-01-10 15:48:11.785702,0 days 00:00:02.477651,0.16290264499812557,64,0.4,20,100,1.3941755240653387e-06,22,1.0312639714472906e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[-0.21114057561055843],0.5572818132579653,COMPLETE
713,0.12117652685403346,2025-01-10 15:48:09.698527,2025-01-10 15:48:11.902747,0 days 00:00:02.204220,0.17032800466685316,64,0.4,20,100,2.019463934849646e-06,38,1.0281122164623698e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [20], 'neurons_per_layer_decoder': [20]}",20,[20],[20],[0.12117652685403346],0.7552904488794593,COMPLETE
714,-0.09715322078612587,2025-01-10 15:48:10.652150,2025-01-10 15:48:11.997743,0 days 00:00:01.345593,0.16567258870727933,64,0.4,24,100,1.5455117118262812e-06,42,1.5506882020622995e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [24], 'neurons_per_layer_decoder': [24]}",24,[24],[24],[-0.09715322078612587],0.6345204345390563,COMPLETE
715,0.2271132152488331,2025-01-10 15:48:11.352345,2025-01-10 15:48:12.944113,0 days 00:00:01.591768,0.148140044531813,64,0.4,8,100,1.7567268643174666e-06,8,1.1251221256027163e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [8], 'neurons_per_layer_decoder': [8]}",8,[8],[8],[0.2271132152488331],0.7897783383620156,COMPLETE
716,-0.018978041394533518,2025-01-10 15:48:11.354713,2025-01-10 15:48:12.677422,0 days 00:00:01.322709,0.1578084394281518,64,0.1,12,100,2.027928182829766e-06,13,1.1092978240725681e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[-0.018978041394533518],0.8217140994888891,COMPLETE
717,0.038826032684303846,2025-01-10 15:48:11.795347,2025-01-10 15:48:13.828597,0 days 00:00:02.033250,0.15298267284963163,64,0.1,4,100,1.5715475254070203e-06,4,1.0646794037595203e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [4], 'neurons_per_layer_decoder': [8]}",4,[8],[4],[0.038826032684303846],0.7438668679105971,COMPLETE
718,-1.4881279650178723,2025-01-10 15:48:11.911141,2025-01-10 15:48:13.387032,0 days 00:00:01.475891,0.16184338480444266,64,0.1,4,100,1.3154723016257464e-06,4,1.1757079395618245e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [4], 'neurons_per_layer_decoder': [8]}",4,[8],[4],[-1.4881279650178723],0.281030274758642,COMPLETE
719,-0.01184704954707616,2025-01-10 15:48:12.006113,2025-01-10 15:48:14.595730,0 days 00:00:02.589617,0.153818352357292,64,0.2,12,100,1.4342878510008886e-06,13,1.1382675779283234e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [12], 'neurons_per_layer_decoder': [12]}",12,[12],[12],[-0.01184704954707616],0.7420252353324353,COMPLETE
720,-0.11838416860759948,2025-01-10 15:48:12.686656,2025-01-10 15:48:14.160024,0 days 00:00:01.473368,0.1509017404234479,64,0.2,8,100,1.2364402238737668e-06,8,1.0226631586849257e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [8], 'neurons_per_layer_decoder': [8]}",8,[8],[8],[-0.11838416860759948],0.7870956430200857,COMPLETE
721,-0.09959713439138818,2025-01-10 15:48:12.953198,2025-01-10 15:48:14.260053,0 days 00:00:01.306855,0.1503125356554967,64,0.2,4,100,1.5664731546330942e-06,4,1.065995546110002e-05,1,1,adadelta,"{'neurons_per_layer_encoder': [4], 'neurons_per_layer_decoder': [8]}",4,[8],[4],[-0.09959713439138818],0.6209689380410314,COMPLETE
