trial_id,neurons_encoder,latent_dim,neurons_decoder
328,"[88, 176]",228,"[176, 88]"
329,"[88, 176]",222,"[176, 88]"
330,"[80, 160]",220,"[160, 80]"
331,"[80, 160]",229,"[160, 80]"
332,"[80, 160]",221,"[160, 80]"
333,"[80, 160]",221,"[160, 80]"
334,"[96, 192]",220,"[192, 96]"
335,"[96, 192]",224,"[192, 96]"
336,"[88, 176]",221,"[176, 88]"
337,"[88, 176]",223,"[176, 88]"
338,"[88, 176]",228,"[176, 88]"
339,"[88, 176]",226,"[176, 88]"
340,"[88, 176]",227,"[176, 88]"
341,"[88, 176]",228,"[176, 88]"
342,"[88, 176]",229,"[176, 88]"
343,"[96, 192]",231,"[192, 96]"
344,"[96, 192]",213,"[192, 96]"
345,"[96, 192]",232,"[192, 96]"
346,"[96, 192]",232,"[192, 96]"
347,"[72, 144]",285,"[144, 72]"
348,"[72, 144]",282,"[144, 72]"
349,"[96, 192]",225,"[192, 96]"
350,"[100, 200]",232,"[200, 100]"
351,"[72, 144]",280,"[144, 72]"
352,"[236, 472]",482,"[472, 236]"
353,"[84, 168]",230,"[168, 84]"
354,"[72, 144]",285,"[144, 72]"
355,"[72, 144]",280,"[144, 72]"
356,"[72, 144]",284,"[144, 72]"
357,"[72, 144]",285,"[144, 72]"
358,"[68, 136]",234,"[136, 68]"
359,"[256, 512]",522,"[512, 256]"
360,"[240, 480]",490,"[480, 240]"
361,"[68, 136]",234,"[136, 68]"
362,"[224, 448]",458,"[448, 224]"
363,"[68, 136]",270,"[136, 68]"
364,"[76, 152, 304]",314,"[304, 152]"
365,"[60, 120, 240]",251,"[240, 120]"
366,"[64, 128, 256]",267,"[256, 128]"
367,"[76, 152, 304]",314,"[304, 152]"
368,"[76, 152]",239,"[152, 76]"
369,"[80, 160]",238,"[160, 80]"
370,"[80, 160]",238,"[160, 80]"
371,"[84, 168]",237,"[168, 84]"
372,"[80, 160]",238,"[160, 80]"
373,"[84, 168]",237,"[168, 84]"
374,"[64, 128]",234,"[128, 64]"
375,"[100, 200]",307,"[200, 100]"
376,"[64, 128]",237,"[128, 64]"
377,"[60, 120]",238,"[120, 60]"
378,"[100, 200]",235,"[200, 100]"
379,"[100, 200]",308,"[200, 100]"
380,"[64, 128]",233,"[128, 64]"
